userid,to_firstorder_timestamp,to_lastorder_timestamp
114745680336,163786,163786
114745693336,2193496,2193496
114745693337,340384,81626
114745880236,277150,277150
114745893131,385496,385496
114745893234,5637,5637
114745893439,697369,697369
114745980138,459227,353410
114745980939,376611,376611
114745982132,185368,185368
114745982736,458370,458370
114745993838,435,435
114746080130,444176,444176
114746080238,1040,1040
114746080530,1387132,1387132
114746082133,616749,616749
114746082138,10610923,10610923
114746091339,1390255,262
114746091731,1334147,1331802
114746091838,8623832,215
114746180237,1486690,113
114746191137,296955,296955
114746193136,7278067,194
114746193434,135,135
114746193734,2993049,2907454
114746194933,361470,361470
114746197231,1630277,1630277
114746197639,2101,2101
114746197835,3708237,3708237
114746198336,6569,6569
114746280038,42793,0
114746280335,680007,21985
114746291531,1445424,254
114746291635,2677,2677
114746291731,3897209,3897209
114746291735,434,434
114746293631,395574,132740
114746294334,914802,914802
114746380438,9011026,9011026
114746382935,608214,990
114746391734,121040,121040
114746391833,305685,404
114746482134,6228824,152948
114746491138,1210,1210
114746493135,6008,6008
114746493230,305,305
114746493535,673,395
114746493932,585641,146325
114746580535,4386734,2959808
114746580633,1728591,8912
114746582130,3618024,3568715
114746582932,2497490,2497490
114746593533,72094,72094
114746593534,1125968,1125754
114746593931,1415852,513139
114746594232,889378,889378
114746594335,766380,766380
114746691338,130962,130962
114746691635,3989957,3978488
114746693737,978134,978134
114746694631,589903,589903
114746791939,45464,45464
114746793133,479277,479277
114746794132,8325979,8168416
114746794735,135301,135301
114746794832,1290044,1290044
114746794930,1254578,1254578
114746797837,95837,95837
114746880133,1303636,268023
114746880437,181307,181307
114746891435,2616540,2616540
114746993033,1211539,621863
114746993833,1940,115
114746994531,923,923
114747082932,199538,16920
114747091534,5335614,1284232
114747093030,253806,253806
114747093037,463573,463573
114747093632,64323,64323
114747182938,1005,1005
114747193231,868,868
114747193635,587037,416409
114747380133,2203622,2203622
114747380234,722009,722009
114747380839,1466002,1466002
114747382136,1082897,214665
114747382937,269599,74552
114747393936,692243,692243
114747480430,351005,1822
114747491330,164530,88
114747493835,5236093,5236093
114747493932,3671,1596
114747580339,2640,2640
114747580737,894281,695697
114747582734,2470,2470
114747591235,258379,258379
114747591736,3061680,3061680
114747593738,258,258
114747680630,187,187
114747680631,107654,106572
114747682936,111162,511
114747693039,370,370
114747693133,997,997
114747693136,69777,69777
114747693338,1752,1752
114747693939,7768772,7522896
114747780037,750246,750246
114747780438,261,261
114747780633,63714,63714
114747782138,547338,130003
114747880039,14127,12844
114747880135,1250157,1250157
114747880335,454,130
114747880636,86763,6426
114747882932,760774,760774
114747882933,670,120
114747891637,840,840
114747980737,783901,783901
114747991230,423,423
114747991832,611225,611225
114747993137,424,424
114747993237,428714,81058
114747993339,2812872,2812621
114748093931,251455,251147
114748180632,24327,24327
114748180835,2049571,2049571
114748380436,92436,92436
114748380738,338105,255565
114748380938,2438078,2438078
114748393538,680152,680152
114748491338,48349,48349
114748491637,4177201,1048311
114748493832,3549864,3549864
114748580432,437111,422
114748591336,2306,2306
114748593331,4747,4747
114748593837,1141,1141
114748680134,393,393
114748680733,90185,90185
114748693235,152456,680
114748780034,1071698,1071698
114748780238,273312,263681
114748880536,605189,605189
114748893634,310,310
114748982936,824198,824198
114748982938,265162,196313
114748993935,7066436,7066436
114749080431,105722,17615
114749082130,1576712,110
114749093632,1135656,1135656
114749193035,289,289
114749293032,116922,36013
114749293137,224,224
114749391531,513350,513350
114749391533,38657,38657
114749393135,2639,2639
114749480331,456903,1091
114749493633,6021,6021
114749580031,1488444,536
114749580337,979881,979881
114749593233,666731,666731
114749593537,359605,193051
114749680835,4117,4117
114749693236,1562415,1562415
114749780630,728759,2885
114749791233,1012260,591209
114749880535,327250,327250
114749880834,755363,755363
114749880835,1181,1181
114749880935,466,466
114749893534,7834,7834
114749982932,95983,95983
114749993739,4222343,19377
114790080639,1331,1331
114790080835,2589063,720054
114790080936,318967,223
114790093332,1080,1080
114790182132,311734,311734
114790193034,578441,578441
114790280536,170395,170395
114790480036,1248,1248
114790482130,34898,34898
114790680137,11665,11466
114790680639,436515,436515
114790693032,379308,379308
114790780631,135877,71891
114790980630,461930,461930
114790980639,1400020,1400020
114792080130,48382,2144
114792080336,638295,591
114792080939,936,936
114792082734,3015523,3015293
114792180334,443861,443861
114792380631,328,328
114792382134,127134,127134
114792580033,382477,382477
114792780131,240,240
114792982135,67169,67169
114793180939,1243,1243
114793193032,174,174
114793280530,3898976,82420
114793280536,86501,86501
114793282139,130413,1907
114793380437,101455,18388
114793480933,1146395,1146395
114793580939,601326,601326
114793680732,78311,10255
114793893032,695215,546711
114793893230,0,0
114793982133,4378,619
114794082135,334443,956
114794280438,819,125
114794380030,613645,609051
114794482937,2390,1537
114794580136,1867,1867
114794593031,235117,97411
114794880234,463002,463002
114794880833,175572,175572
114796080536,2008492,2008492
114796082931,635,635
114796180032,1169552,1169552
114796182937,40344,40344
114796280038,73484,71697
114796280039,14076,14076
114796380334,562,562
114796380732,355,355
114796382136,651843,202796
114796382139,235673,235673
114796780337,8025,8025
114796780535,10154,10154
114797091130,45744,91
114797280639,1048,1048
114797480531,193445,193445
114797480939,504531,504531
114797980934,975,975
114800067246,443009,443009
114800069144,200117,51707
114800167740,1970774,1875767
114800169140,9702324,20869
114800253741,125251,125251
114800267245,280968,280968
114800267546,635678,626283
114800269141,7345441,6621524
114800467040,9407,9407
114800467041,320601,320601
114800467243,12021608,11588869
114800467942,1407692,1407692
114800569143,17824574,176586
114800667348,4320214,4320214
114800667745,10575126,10575126
114800769642,5991,5991
114800867441,13240834,156
114800967047,299745,299745
114800969648,148979,148979
114801053445,70753,476
114801067647,127,127
114801153942,3973928,3973928
114801167040,3373287,3373287
114801267042,272855,272855
114801267843,395044,395044
114801269147,3655070,1470230
114801367346,3536237,3536237
114801369846,11877087,323678
114801467440,2331104,267678
114801467943,40960,40960
114801469647,350036,350036
114801553945,436493,436493
114801567348,7854741,7854741
114801567942,861,861
114801667040,8707978,524
114801767945,2421323,2421323
114801953940,322342,322342
114801953943,1638432,1620706
114801953948,9751010,2040169
114801967547,619319,619319
114801967745,2562222,221365
114802067747,1697054,1697054
114802069640,15115945,91
114802167045,176491,176491
114802167241,1131145,169710
114802267746,7733912,7733912
114802367544,15789114,346
114802369141,2159,2159
114802667748,1297842,1192917
114802867741,39810,39810
114802867940,230785,230785
114803050742,113,113
114803052948,2521853,191
114803053144,40557,40557
114803053244,2745912,2745912
114803053645,9092888,973963
114803053846,7454202,1053
114803056140,86814,86814
114803058041,473,473
114803058340,250734,18237
114803067041,176138,176138
114803067341,1976893,1314281
114803067846,16275,16275
114803069641,7524804,7524804
114803069848,12601068,225508
114803153246,675366,675366
114803153349,4469165,4469165
114803153947,133,133
114803167449,77,77
114803250946,240488,1368
114803253343,641,641
114803254641,879874,801822
114803255542,180851,180851
114803255644,2423,2423
114803255646,3481,3097
114803258146,2161583,240138
114803267244,6478672,6478672
114803267646,1928,1928
114803267841,16862,16862
114803269641,66,66
114803353840,39302,39302
114803353846,6909938,6909938
114803367147,10416,4950
114803367744,4137499,4137499
114803369640,3088499,3088499
114803369842,13130,13130
114803450741,2967119,2967119
114803467341,426730,170463
114803467646,12883009,161031
114803467741,623422,623422
114803467844,595306,595306
114803467946,1094983,1094983
114803469140,2647465,125410
114803469145,137989,137989
114803469846,119686,119296
114803469849,6975826,799478
114803553948,190591,190591
114803567042,1231190,1231190
114803567046,6261955,6261955
114803567644,9615,3703
114803567744,1050976,1050976
114803569145,4175436,4175436
114803653544,655314,655314
114803653943,262136,262136
114803667046,14240062,5483878
114803667440,323031,323031
114803669142,203,203
114803750644,6262709,6262709
114803750746,1029,1029
114803750841,429,429
114803767647,3845537,3816346
114803769143,1792620,345552
114803769148,157581,82114
114803853841,1090224,1090224
114803867648,987151,987151
114803867942,225473,182
114803869148,1047674,432310
114803869849,10499816,868823
114803953140,681,681
114803953345,1704,97
114803953548,1364818,1364818
114803967644,887,887
114804167048,538494,134571
114804169647,91393,91393
114804267442,859482,859482
114804269840,7492709,1838121
114804467948,6078619,6078619
114804469145,20024177,0
114804567243,10274587,667767
114804567741,209,209
114804667445,4394607,1023378
114804669140,612518,5801
114804767245,134747,134747
114804767945,5148451,2811983
114804769143,156648,156648
114805067044,562578,235561
114805069143,1238461,1238461
114805167541,1662857,1662857
114805169143,980,980
114805169148,13712875,13712875
114805267040,412453,412453
114805369640,1326,1326
114805369644,3499914,3499914
114805467448,84977,84977
114805467543,1298586,380
114805569149,542,542
114805869844,6681998,3385384
114805967046,3528310,3528310
114805967243,10262559,2058278
114805967946,14064477,14064477
114805969141,215216,21544
114806067845,642652,395
114806153443,1049099,1049099
114806169847,456,26
114806267645,1557,824
114806267740,4089242,4089242
114806269842,1413,656
114806353241,100627,100627
114806353248,1054351,1054351
114806353444,5393126,5393126
114806367141,283634,24299
114806367247,5223223,5223223
114806367546,11170683,11170683
114806469646,75966,75966
114806469847,15987,15987
114806553949,1317309,443411
114806567341,2041,152
114806567740,351396,351396
114806569841,46460,46460
114806667141,652172,652172
114806767045,535116,535116
114806767848,4226,4226
114806853941,313571,313571
114806853945,2132079,83353
114806867240,415952,415952
114806867242,6748161,2855603
114806867746,84861,84861
114806967343,156,156
114806967347,763305,763305
114806967447,1314528,423187
114806967941,1001,1001
114806967943,11307984,11306225
114806969846,2394826,2394826
114807167848,1561624,1561624
114807269643,259473,259473
114807269841,404877,23597
114807567447,1477182,277100
114807567546,1198844,1198844
114807569840,13505238,7551533
114807767245,10645133,543
114807767441,240241,240241
114807967242,4137,4137
114807967747,14577230,14577230
114808069849,585,585
114808167243,385825,385825
114808269148,730763,730173
114808367245,507830,507830
114808367743,253249,171
114808369641,474354,474354
114808469842,7096767,7096767
114808569840,470,470
114808767440,81199,81199
114808767443,762134,762134
114808867444,206,206
114809067549,792082,792082
114809067741,40132,40132
114809167042,2423351,269163
114809167140,7160872,3112898
114809267447,110281,227
114809367640,13402102,2695
114809367947,424268,424268
114809569847,7112047,624222
114809669844,722610,89833
114809767740,813,813
114809967244,91506,91234
114809969645,1770,1770
114820052540,2832222,2832222
114820053848,1751614,1751614
114820056240,14250,610
114820056545,189198,189198
114820056742,1324105,1324105
114820056749,5406562,5406562
114820056841,528145,528145
114820067642,275208,200174
114820069149,308156,76802
114820150040,67654,67654
114820150347,452273,411753
114820153343,349302,349302
114820167549,275442,275442
114820169642,1061278,1061278
114820253141,1298534,1298534
114820253241,636161,636161
114820253749,9453180,995753
114820350044,518825,518825
114820350245,2002832,644904
114820353843,2819891,245
114820353943,461413,461413
114820367548,335519,335519
114820369646,2659633,2659633
114820369841,1918,1918
114820450445,1325086,1325086
114820467040,4751,4751
114820550041,190576,190576
114820550749,26968,26968
114820552149,1533436,1533436
114820552940,6959,6760
114820553442,1212337,1212337
114820567441,1285701,1285701
114820653149,6220347,6220347
114820653947,1095314,1095314
114820667047,6182,6182
114820667940,335236,335236
114820752246,1634799,1634799
114820752648,1191462,1191462
