userid,orderHistory_1_rate,keywords_good1_bad0
114625869146,,
114625967048,,1.0
114625967546,0.0,1.0
114625967549,0.8571428571428571,
114625967945,,
114626067242,,
114626067545,0.0,
114626067744,,1.0
114626067747,0.0,
114626067748,,
114626167047,0.0,1.0
114626167147,,
114626167646,0.25,
114626167945,0.0,1.0
114626169648,,1.0
114626169844,,
114626369141,,
114626369840,,1.0
114626369845,,1.0
114626467048,,0.0
114626467542,,
114626467740,0.0,1.0
114626469642,0.0,1.0
114626469648,,1.0
114626567144,0.0,1.0
114626569143,,
114626667243,,1.0
114626667249,,
114626667444,0.0,
114626667749,0.0,1.0
114626667944,0.0,1.0
114626767147,,
114626767447,,1.0
114626767449,,1.0
114626767540,,1.0
114626767742,,1.0
114626867047,0.0,1.0
114626867149,0.0,1.0
114626869141,,
114626869142,,1.0
114626869145,0.0,1.0
114626869644,,
114626869847,,1.0
114626967143,,
114626967344,,
114626967742,,1.0
114626967841,0.3333333333333333,0.0
114626969643,1.0,
114627067042,,
114627067746,1.0,
114627069649,,
114627167949,,
114627169142,0.0,
114627169642,,
114627267049,0.0,1.0
114627267443,,
114627267544,0.0,
114627267743,,
114627269141,,1.0
114627269147,,
114627269849,,
114627369644,,
114627467240,,
114627467748,0.0,1.0
114627469147,0.0,
114627567143,,
114627567540,,
114627569143,0.0,1.0
114627569144,,
114627667144,,
114627667942,,
114627767347,,
114627767444,,
114627767941,,
114627769646,,1.0
114627867548,,1.0
114627867942,0.0,1.0
114627967449,0.0,
114627967949,0.0,1.0
114628067243,,
114628067341,,
114628067647,,1.0
114628067740,,
114628167042,0.0,1.0
114628167340,,1.0
114628167544,,
114628167546,0.0,
114628267040,,1.0
114628267046,,
114628267445,,
114628269646,,1.0
114628269648,,
114628269843,,1.0
114628367046,,
114628367148,,
114628367245,,1.0
114628367644,,
114628367948,,1.0
114628369141,,1.0
114628369142,,
114628369649,,1.0
114628467446,,
114628469147,,
114628469841,,1.0
114628469845,0.0,1.0
114628553945,0.0,1.0
114628567440,,1.0
114628567446,,
114628567447,,
114628567644,0.0,1.0
114628567741,,1.0
114628569641,,
114628667043,,
114628667148,,
114628667445,,
114628669649,,1.0
114628767144,,
114628767349,,1.0
114628867045,0.0,1.0
114628867047,0.0,
114628867741,,
114628867748,0.0,1.0
114628967240,,
114628967348,,
114628967643,,
114629067044,,0.0
114629067243,,
114629067441,,
114629067548,0.0,
114629167343,,
114629167541,,
114629167945,,1.0
114629169147,,
114629169842,,1.0
114629267941,0.5,1.0
114629367942,0.0,1.0
114629369849,,1.0
114629467542,,
114629467548,0.0,
114629469146,0.0,0.0
114629567345,,
114629667443,,
114629667447,0.0,
114629667844,0.0,
114629767040,,1.0
114629767240,,1.0
114629767243,,
114629767246,,
114629767841,,1.0
114629767844,,
114629769141,,1.0
114629867149,0.0,1.0
114629867240,0.0,1.0
114629867343,,
114629867346,,
114629869644,,
114629869645,,
114629869843,,
114629967140,,1.0
114629967245,0.0,
114629967841,,
114629967947,0.0,1.0
114631067448,,1.0
114631067546,0.0,
114631167547,0.0,
114631169645,0.0,1.0
114631169847,,
114631269848,0.0,
114631367940,,
114631469642,,
114631567946,,1.0
114631569842,0.5,1.0
114631769643,,
114631867547,0.5555555555555556,0.0
114631967544,1.0,1.0
114631967945,,
114631969841,0.0,1.0
114631969847,,
114632067547,0.0,1.0
114632069848,0.0,
114632167240,,
114632167446,,
114632167448,,
114632169142,,1.0
114632169646,,
114632169848,,1.0
114632267948,,1.0
114632269141,,1.0
114632367546,,
114632369145,,
114632469144,0.0,1.0
114632667948,0.0,
114632669642,,
114632867242,,1.0
114632967546,,1.0
114632969144,,
114632969844,,1.0
114633069642,0.0,
114633167442,,
114633169644,,1.0
114633267443,,
114633269644,,1.0
114633367947,0.0,
114633369148,,
114633569643,0.5,
114633867448,,
114633969145,0.0,1.0
114634169143,,
114634169840,,
114634169846,0.0,1.0
114634369645,0.0,
114634369646,,
114634867446,0.0,
114634869149,,
114634967945,,
114636069148,0.0,
114636069648,,
114636169147,,
114636169847,,1.0
114636267945,,
114636267946,0.0,
114636467443,,1.0
114636567442,,1.0
114636567447,,
114636569645,,
114636569840,,
114636569846,,1.0
114636767949,,1.0
114636769145,0.0,
114636769844,,1.0
114636867942,0.0,1.0
114636867949,,1.0
114636869148,0.0,1.0
114636969645,,
114637067444,0.0,1.0
114637069143,,1.0
114637069640,,
114637069642,,1.0
114637069649,,
114637167541,0.0,1.0
114637269643,0.3333333333333333,
114637269649,,
114637367541,,1.0
114637369142,,
114637467246,,
114637567541,,
114637567543,,1.0
114637569144,0.0,1.0
114637669844,,
114637767946,,
114637967545,,
114637967549,,
114638067948,,
114638069648,,1.0
114638167547,0.4838709677419355,
114638169143,,
114638169846,,1.0
114638267247,,
114638267744,,
114638267949,0.0,
114638269847,0.5,
114638353445,,
114638353549,,
114638353946,,1.0
114638353948,,1.0
114638367145,,1.0
114638367242,,1.0
114638367443,,
114638367545,,1.0
114638367548,,
114638367742,,1.0
114638467447,0.0,1.0
114638867746,,
114638867749,,1.0
114638869141,,
114638869643,,
114638967246,,1.0
114638967544,,0.0
114638967942,0.0,1.0
114639067240,,1.0
114639169149,,
114639169649,,
114639250243,,
114639250340,,1.0
114639250347,,1.0
114639250446,0.0,1.0
114639250745,,
114639253243,,
114639253641,,
114639253644,,1.0
114639269841,,
114639269842,,
114639269848,,
114639567242,0.0,1.0
114639567244,1.0,1.0
114639567444,,
114639567947,,1.0
114639569145,,
114639620344,0.0,1.0
114639623343,0.0,
114639623642,,
114639650044,,1.0
114639650244,,
114639650246,,1.0
114639650346,,1.0
114639650441,,1.0
114639650446,,1.0
114639650447,,
114639650544,,
114639650640,,1.0
114639650641,,
114639650642,,
114639650647,,1.0
114639650649,,
114639652242,,
114639652648,,1.0
114639652649,,1.0
114639652840,,1.0
114639653244,,1.0
114639653246,,1.0
114639653344,,1.0
114639653448,,1.0
114639653541,,1.0
114639654447,,
114639654545,,
114639654742,0.0,
114639654744,,
114639654943,,
114639654946,,
114639655149,,1.0
114639655342,,
114639655441,0.0,1.0
114639655747,,
114639656241,,
114639656343,,
114639656445,,1.0
114639656446,,
114639656449,,1.0
114639656543,,
114639656844,,1.0
114639657649,,
114639657844,0.0,1.0
114639657846,,
114639658040,,1.0
114639658240,,1.0
114639658245,,
114639658641,,
114639658842,,
114639667243,,0.0
114639667247,,1.0
114639667249,,1.0
114639667344,,
114639667345,,
114639667447,,1.0
114639667548,,
114639667640,,
114639667647,0.0,1.0
114639667741,,1.0
114639667941,,
114639667944,,1.0
114639667947,0.0,1.0
114639669147,,
114639669845,,
114639753241,,
114639753540,,
114639767942,,
114639769142,,1.0
114639769640,,
114639867342,0.0,1.0
114639867742,0.0,1.0
114639867943,,
114639967048,,1.0
114639967745,,
114660067742,,
114660069845,,
114660167447,,
114660167548,,1.0
114660169143,,1.0
114660169640,,1.0
114660267249,0.0,1.0
114660267443,,
114660269146,,
114660367449,,
114660367542,,
114660467440,,
114660469848,0.0,
114660567244,,
114660567740,,
114660569847,,
114660569849,,
114660667940,,
114660767245,0.0,1.0
114660767543,,
114660767546,,
114660767746,,1.0
114660769143,,
114660769145,,
114660867745,,
114660867946,0.0,
114661067540,,
114661067943,,
114661067944,,
114661067946,,
114661153143,0.0,
114661153546,,
114661153641,,
114661153748,,
114661153842,0.0,
114661167240,,
114661167241,,
114661167549,,1.0
114661167648,,
114661169840,,1.0
114661267240,,1.0
114661267343,0.0,1.0
114661267941,0.8333333333333334,1.0
114661267945,,
114661269643,,1.0
114661369149,,1.0
114661369847,,
114661467041,,
114661467343,,
114661467447,,
114661469841,,
114661567542,,
114661567545,,1.0
114661567747,,
114661567748,,1.0
114661569848,,
114661667043,,
114661667048,,
114661667344,0.0,1.0
114661667448,0.0,1.0
114661667947,,
114661669846,0.0,1.0
114661767043,,
114661767047,,1.0
114661767049,,1.0
114661767244,0.0,1.0
114661767246,,
114661767549,0.0,1.0
114661769140,,1.0
114661769149,0.0,1.0
114661769848,,1.0
114661850349,,
114661853941,1.0,1.0
114661867243,,
114661867441,,
114661867446,1.0,
114661869840,,
114661952543,,
114661955148,0.0,1.0
114661956045,0.0,
114661956742,0.0,
114661956945,,1.0
114662067444,0.0,
114662167246,0.0,1.0
114662167248,0.0,1.0
114662167443,,
114662167545,0.0,
114662167948,,
114662169645,,
114662269640,0.0,
114662269848,,
114662367447,,1.0
114662369643,,1.0
114662369644,,1.0
114662369846,,
114662567444,,
114662567449,,0.0
114662667440,,
114662669646,,0.0
114662867248,,
114662867942,0.6,1.0
114662867948,,
114662869646,,1.0
114662869647,,1.0
114662969143,,
114662969146,,
114664067242,0.0,1.0
114664067546,1.0,1.0
114664069142,,
114664167948,,
114664267946,,
114664467442,,
114664467447,0.0,
114664467549,0.0,1.0
114664469149,,
114664469844,,
114664567944,0.0,1.0
114664569148,0.0,1.0
114664667443,0.0,
114664667542,,
114664667740,,
114664667942,,1.0
114664669849,0.0,
114664769141,,1.0
114664867943,,
114664869145,,0.0
114664967742,,
114664967744,0.0,1.0
114664967940,0.0,
114665067946,,
114665167240,,
114665167546,0.0,1.0
114665169141,,
114665169649,,
114665169845,,
114665269847,0.2222222222222222,1.0
114665367542,,1.0
114665367543,,
114665367948,,
114665467246,,
114665467741,,1.0
114665467948,,1.0
114665469648,,1.0
114665469840,0.5,
114665567246,,
114665569648,0.0,
114665667245,,1.0
114665667741,,
114665667743,0.0,1.0
114665667943,0.0,1.0
114665669843,0.0,
114665767447,0.0,
114665767548,,
114665867548,0.0,
114665869641,0.0,1.0
114665967244,,
114665969142,,0.0
114666067044,,
114666067045,,1.0
114666067047,0.0,1.0
114666067446,,1.0
114666069142,,1.0
114666069647,,1.0
114666069844,,
114666267046,,1.0
114666267147,,1.0
114666267149,,1.0
114666267244,,
114666267440,,
114666267441,,1.0
114666269643,0.0,0.0
114666269849,,
114666453940,,1.0
114666467047,,1.0
114666467349,0.0,
114666467445,,1.0
114666467641,,
114666553742,,
114666567144,,
114666567147,0.0,
114666569142,,
114666569644,,0.0
114666653248,,
114666653249,0.0,
114666653544,,
114666667345,,
114666667642,,
114666667741,,
114666667946,,
114666669140,,
114666750948,0.0,1.0
114666753249,,
114666767240,,
114666767449,0.0,
114666767543,,1.0
114666767943,,
114666767944,,
114666867349,,
114666867449,,
114666867640,,
114666869844,,1.0
114666967141,0.0,
114666967143,1.0,
114666967840,,
114667067347,,
114667067547,,
114667067549,,
114667067947,,
114667167144,,
114667167343,,1.0
114667167346,0.0,1.0
114667267244,,1.0
114667267341,,1.0
114667269646,1.0,1.0
114667367044,,
114667367742,,1.0
114667369648,,1.0
114667467045,,
114667467347,0.0,1.0
114667467545,,
114667467945,0.0,
114667550148,,
114667550340,,
114667550943,,
114667569143,0.0,1.0
114667569842,,
114667569843,,
114667767048,,
114667767245,,
114667767441,,1.0
114667767444,,
114667767749,,
114667767945,,
114667769643,,
114667853441,,1.0
114667869140,0.0,1.0
114667869640,,
114667869846,,
114667967346,,
114667967940,,
114667967946,0.0,1.0
114667969145,,
114668067245,,1.0
114668067441,,
114668067748,,1.0
114668069145,,
114668069846,0.0,1.0
114668167940,,
114668169147,,
114668169845,,
114668267249,0.0,1.0
114668267941,0.0,
114668269149,0.0,1.0
114668367245,,1.0
114668367446,0.0,1.0
114668369149,,
114668469646,,
114668569841,,
114668569842,0.0,1.0
114668667240,,
114668667549,,
114668667948,,
114668769143,,
114668967444,0.0,1.0
114668969647,0.0,1.0
114669067944,,
114669067947,1.0,
114669069649,,
114669069846,,0.0
114669167749,,1.0
114669267449,,
114669269143,,
114669269848,,
114669367243,,1.0
114669367244,,1.0
114669367248,,1.0
114669367440,,
114669367544,0.6666666666666666,1.0
114669369149,,
114669467544,,
114669469644,,
114669567447,,1.0
114669569640,0.0,
114669569648,0.0,
114669669146,,
114669767544,,
114669767547,,
114669769141,,
114669769147,,
114669867443,,0.0
114669867942,,
114669967248,,0.0
114669969140,,
114669969847,,
114710080238,,
114710080333,,
114710080431,,
114710080839,,
114710082738,0.0,1.0
114710180335,,
114710182134,,
114710182934,0.0,1.0
114710280239,,
114710280330,0.0,0.0
114710280338,,
114710280638,,
114710380035,,
114710380333,,
114710380632,,
114710382139,,
114710382733,,
114710382739,,
114710382937,1.0,
114710480037,0.0,
114710480233,,
114710480532,,
114710480830,,
114710482135,0.0,
114710493031,0.0,1.0
114710493237,,
114710493531,,
114710493534,,
114710580034,,
114710580339,0.0,
114710580437,,
114710580831,,
114710680534,,
114710682138,,
114710682736,,
114710780536,,
114710780838,,
114710782730,,
114710782931,,1.0
114710882937,,
114710980031,0.0,1.0
114710980437,,
114710980535,,
114710980839,,
114711080036,,1.0
114711080635,,
114711080636,0.0,1.0
114711082739,0.3333333333333333,1.0
114711082939,0.0,
114711180131,,
114711180236,,
114711180338,0.0,1.0
114711180539,,
114711180831,,
114711180839,,
114711182136,,
114711182736,0.0,1.0
114711182739,0.0,
114711280036,,
114711280037,,
114711280133,0.0,1.0
114711280536,0.0,1.0
114711280830,0.0,
114711282930,,
114711282932,,
114711282933,0.6666666666666666,1.0
114711282935,0.0,1.0
114711380136,,
114711380337,,
114711380537,,
114711380933,,
114711382137,,
114711480532,,
114711480536,0.0,
114711480838,,
114711480933,,
114711482136,,
114711580033,,1.0
114711580138,,
114711580436,,
114711580536,,
114711580631,,
114711582933,0.0,
114711680231,,
114711680233,,
114711680237,1.0,
114711680638,,
114711680736,,
114711680933,,
114711680934,,
114711682938,,
114711780432,,
114711780534,0.7142857142857143,1.0
114711780831,,
114711780937,,
114711782739,,
114711782930,,
114711880236,,
114711880531,,
114711880535,,
114711880536,,
114711880830,,
114711880930,,
114711880932,,
114711882931,,
114711893033,,
114711980039,,
114711980237,,
114711980638,,
114711980738,,1.0
114711980831,,
114711993033,,
114712080332,0.0,1.0
114712082137,,
114712082933,0.0,1.0
114712180631,,
114712182138,,
114712280332,,
114712280838,,
114712282130,,
114712282737,,
114712282932,,
114712282934,,
114712380338,,
114712382137,,
114712382733,0.0,
114712382736,,1.0
114712382937,,
114712382939,0.0,1.0
114712480032,,
114712480534,0.0,1.0
114712580038,,
114712580231,,
114712580632,,
114712582139,,
114712582733,,
114712680234,1.0,1.0
114712680238,,
114712680330,1.0,1.0
114712680536,,
114712680538,,
114712780530,0.0,
114712780532,,
114712782139,0.0,1.0
114712782739,,
114712880532,,
114712880632,1.0,
114712880633,,
114712882132,0.0,
114712980236,,
114712982737,0.0,
114713080232,,
114713080634,,
114713082138,,
114713082733,,
114713082932,0.0,1.0
114713180338,0.0,
114713180534,0.0,1.0
114713180539,,1.0
114713180830,,
114713182138,0.0,1.0
114713182731,,
114713280033,0.0,
114713280332,,
114713280333,,
114713282731,,
114713380236,0.5,1.0
114713380339,,
114713380630,0.5,1.0
114713382139,0.0,
114713382935,,
114713480033,,
114713480633,,
114713480834,0.0,1.0
114713480838,0.0,1.0
114713482133,1.0,1.0
114713482733,,
114713580132,,
114713580239,0.0,1.0
114713580437,0.0,1.0
114713580733,0.0,
114713580737,0.0,1.0
114713580835,,
114713582137,,
114713582732,0.0,
114713582937,1.0,1.0
114713680039,0.0,1.0
114713680539,,
114713680839,,
114713682732,,
114713682930,,
114713780639,0.5,0.0
114713782130,0.0,
114713782131,,
114713782137,0.0,1.0
114713782731,,
114713782936,,
114713880230,,
114713880334,0.0,1.0
114713880631,0.0,1.0
114713880634,0.0,
114713882132,,
114713882136,0.0,
114713882138,,
114713882731,0.0,1.0
114713882732,,
114713882734,,
114713882737,0.0,1.0
114713882738,,
114714082933,0.0,
114714082937,,
114714180233,,
114714180238,,
114714182132,,
114714182735,,
114714280035,,
114714280038,0.0,1.0
114714280230,0.0,
114714280330,,
114714280339,0.0,1.0
114714282132,,
114714282731,0.0,1.0
114714282734,,
114714380030,,
114714380635,,
114714380638,0.0,
114714480238,,
114714480335,,
114714480339,,
114714482937,,
114714580036,,
114714580231,,1.0
114714580535,,
114714580539,0.0,
114714582136,,
114714782136,,
114714782736,,
114714880033,,
114714880037,0.0,1.0
114714880230,,
114714880332,,
114714880339,,
114714880537,,
114714880538,,
114714882734,1.0,1.0
114714980334,0.0,1.0
114714980532,,
114714980838,,
114714982733,,
114714982736,0.0,1.0
114715080031,,
114715080231,,
114715080332,,
114715080434,,
114715080435,,
114715080437,,
114715080534,,
114715080734,0.0,
114715080736,,
114715080739,,
114715082133,0.0,
114715082138,,
114715082730,,
114715082737,1.0,
114715082934,,
114715091132,,
114715091137,,
114715091235,,
114715091438,,
114715091439,,
114715091634,,
114715091638,,
114715091732,,
114715091832,,
114715093037,,
114715093039,0.0,1.0
114715093133,,
114715093138,0.0,1.0
114715093236,,
114715093431,,
114715093439,0.0,1.0
114715093530,,
114715093536,,
114715093537,,
114715093637,,
114715093638,,
114715093733,,
114715093837,0.0,
114715094031,0.0,1.0
114715094335,,
114715094338,,
114715094537,,
114715094831,,
114715095237,,
114715096037,0.0,1.0
114715096532,,
114715096830,0.0,1.0
114715097236,,
114715097739,,
114715098130,,
114715098233,,
114715098237,,
114715098437,,
114715098535,,
114715098837,0.0,1.0
114715099331,,
114715099432,,
114715099836,,
114715180233,,
114715180430,,
114715180437,,
114715180634,0.0,
114715180638,,
114715182735,,
114715182736,,
114715182932,,
114715193032,0.0,1.0
114715193131,0.0,1.0
114715193330,,
114715193331,,
114715193534,,
114715193535,0.0,1.0
114715193539,,
114715193630,,
114715193735,,
114715193736,,
114715193830,,
114715280239,,
114715280531,,
114715280638,0.0,
114715280937,0.0,
114715291035,,
114715291130,,
114715291133,,
114715291134,0.0,
114715291138,,
114715291239,,
114715291336,,
114715291436,,
114715291735,,
114715293031,0.0,
114715293332,0.0,
114715293338,,
114715293439,,
114715293733,,
114715293738,,
114715293832,,
114715293833,0.0,1.0
114715293839,,
114715294030,,
114715294038,,
114715294337,,
114715380032,,
114715380135,0.0,1.0
114715380234,,
114715380335,,
114715380535,0.0,
114715380839,,
114715382734,0.0,1.0
114715382932,,
114715382934,,
114715391030,0.0,1.0
114715391834,,
114715391839,,
114715393032,,
114715393331,0.0,1.0
114715393334,,
114715393335,,
114715393732,,
114715393936,,
114715480137,,
114715480237,,
114715480632,,
114715480637,0.0,1.0
114715480733,,
114715480738,,
114715480739,,
114715480933,,
114715480938,,
114715482134,,
114715482732,,
114715482738,,
114715482933,1.0,
114715482939,,
114715491030,0.0,1.0
114715491135,,
114715491138,,
114715491330,,
114715491331,0.0,1.0
114715491336,,
114715491437,0.0,
114715491534,,
114715491536,,
114715491630,,
114715491632,,
114715491633,,
114715493031,,
114715493033,,
114715493136,,
114715493235,,
114715493333,,
114715493435,0.0,
114715493531,,
114715493532,,
114715493533,,
114715493631,,
114715493635,,
114715493637,,
114715494133,,
114715494338,,
114715494833,,
114715497434,,
114715497634,,
114715497638,,
114715497733,,
114715497735,0.0,1.0
114715497838,,
114715498131,0.0,1.0
114715498139,,
114715498237,,
114715498534,0.0,1.0
114715498537,,
114715499239,,
114715499338,0.0,1.0
