userid,order_time_interval_firstvale,order_time_interval_lastvale1,order_time_interval_lastvale2,order_time_interval_lastvale3,order_time_interval_mean,order_time_interval_var,order_time_interval_min,order_time_interval_max
114825367041,172292,4217313,172292,nan,2194802.5,4.09054872261e+12,4.09054872261e+12,4217313
114825367343,346276,175,1269,346276,115906.666667,26535214342.9,26535214342.9,346276
114825450443,2225320,683506,2156,2225320,970327.333333,864876267110.0,864876267110.0,2225320
114825453540,4202996,116,2194018,4202996,2132376.66667,2.94593320939e+12,2.94593320939e+12,4202996
114825453846,3769,21244,434595,3769,153202.666667,39641718566.9,39641718566.9,434595
114825467344,7894267,360935,172,1939796,2548792.5,1.00567903151e+13,1.00567903151e+13,7894267
114825553649,12171158,35562,197,1048326,3313810.75,2.63279931027e+13,2.63279931027e+13,12171158
114825567242,66859,419974,66859,nan,243416.5,31172550806.3,31172550806.3,419974
114825567645,1144447,3725579,927311,1554774,1838027.75,1.23838541594e+12,1.23838541594e+12,3725579
114825569142,357,598,391301,357,130752.0,33942900380.7,33942900380.7,391301
114825569641,1583734,130759,581298,1583734,765263.666667,368777741694.0,368777741694.0,1583734
114825652940,2315262,465,2315262,nan,1157863.5,1.3395712878e+12,1.3395712878e+12,2315262
114825667343,15449969,626095,15449969,nan,8038032.0,5.4936810092e+13,5.4936810092e+13,15449969
114825753744,8076452,322,8076452,nan,4038387.0,1.63059689442e+13,1.63059689442e+13,8076452
114825767440,601617,254,601617,nan,300935.5,90409364442.3,90409364442.3,601617
114825767946,476751,649247,130297,476751,418765.0,46566038514.7,46566038514.7,649247
114825769145,131389,395,131389,nan,65892.0,4289857009.0,4289857009.0,131389
114825850049,514781,2537190,514781,nan,1525985.5,1.02253454082e+12,1.02253454082e+12,2537190
114825850846,2286684,185994,490428,2286684,987702.0,859123794888.0,859123794888.0,2286684
114825853148,1187654,409,1187654,nan,594031.5,352387672506.0,352387672506.0,1187654
114825853441,159525,7719093,159525,nan,3939309.0,1.42867670867e+13,1.42867670867e+13,7719093
114825869145,3015809,494926,3015809,nan,1755367.5,1.58871277492e+12,1.58871277492e+12,3015809
114825953148,1488,2617,1488,nan,2052.5,318660.25,318660.25,2617
114825953642,857923,392786,358159,89749,424654.25,76330134958.7,76330134958.7,857923
114825967147,1900214,4668892,1900214,nan,3284553.0,1.91639446692e+12,1.91639446692e+12,4668892
114825967243,1760,11710636,1760,nan,5856198.0,3.42744442958e+13,3.42744442958e+13,11710636
114825967342,48823,2595629,1274050,1602,995787.6,905208855572.0,905208855572.0,2595629
114826067246,1259361,587441,1259361,nan,923401.0,112869121600.0,112869121600.0,1259361
114826153645,248,219,342501,248,114322.666667,26032676041.6,26032676041.6,342501
114826153648,548,556,548,nan,552.0,16.0,16.0,556
114826167540,3308,4667114,3308,nan,2335211.0,5.43777160141e+12,5.43777160141e+12,4667114
114826167841,619,554,619,nan,586.5,1056.25,1056.25,619
114826253240,1896389,3861009,1896389,nan,2878699.0,964932936100.0,964932936100.0,3861009
114826253440,231107,696407,231107,nan,463757.0,54126022500.0,54126022500.0,696407
114826267145,1452,6674207,1452,nan,3337829.5,1.11314148225e+13,1.11314148225e+13,6674207
114826267644,4488,1155827,4488,nan,580157.5,331395373230.0,331395373230.0,1155827
114826269646,2546,750,2546,nan,1648.0,806404.0,806404.0,2546
114826350542,431665,486246,431665,nan,458955.5,744771390.25,744771390.25,486246
114826353246,0,18427,68022,454246,135173.75,34554551143.2,34554551143.2,454246
114826353849,207,4322,207,nan,2264.5,4233306.25,4233306.25,4322
114826453346,0,180,541,11247,3591.2,19638529.36,19638529.36,11247
114826453647,2522571,80122,3447,47451,663397.75,1.15291529133e+12,1.15291529133e+12,2522571
114826467945,2509883,2382,2509883,nan,1256132.5,1.57189031625e+12,1.57189031625e+12,2509883
114826469641,393,421022,393,nan,210707.5,44232188910.3,44232188910.3,421022
114826653842,210762,1635,210762,nan,106198.5,10933525532.3,10933525532.3,210762
114826669140,2010453,163,2010453,nan,1005308.0,1.01031647103e+12,1.01031647103e+12,2010453
114826750948,625,1647776,625,nan,824200.5,678276604200.0,678276604200.0,1647776
114826753946,602621,725,602621,nan,301673.0,90569698704.0,90569698704.0,602621
114826767842,5998,532,99459,5998,35329.6666667,2061265222.89,2061265222.89,99459
114826767846,1657,6860,1657,nan,4258.5,6767802.25,6767802.25,6860
114826853940,411,468166,411,nan,234288.5,54698685006.3,54698685006.3,468166
114826867449,138298,535786,626910,138298,433664.666667,45004664451.6,45004664451.6,626910
114826953249,65805,295,699,317,16779.0,801208694.0,801208694.0,65805
114827067349,88045,293,1331958,88045,473432.0,369816848589.0,369816848589.0,1331958
114827069646,126998,3141656,1356,167,817544.25,1.80315459453e+12,1.80315459453e+12,3141656
114827153546,655321,522776,655321,nan,589048.5,4392044256.25,4392044256.25,655321
114827167040,119730,118,379263,138,366444.333333,373076067108.0,373076067108.0,1698814
114827167948,18143,766204,1805823,18143,863390.0,537355856365.0,537355856365.0,1805823
114827253844,1925577,644,1925577,nan,963110.5,926341763622.0,926341763622.0,1925577
114827353841,1009,286,1009,nan,647.5,130682.25,130682.25,1009
114827367543,101249,148,101249,nan,50698.5,2555353050.25,2555353050.25,101249
114827367742,1065033,1511,1065033,nan,533272.0,282769761121.0,282769761121.0,1065033
114827367949,876067,13859,69138,876067,319688.0,155288090461.0,155288090461.0,876067
114827467049,2139,957923,2139,nan,480031.0,228380763664.0,228380763664.0,957923
114827469143,757526,603,656,146,189732.75,107463097562.0,107463097562.0,757526
114827553941,0,127191,2685169,0,937453.333333,1.52995128417e+12,1.52995128417e+12,2685169
114827553946,3200044,234,3200044,nan,1600139.0,2.55969600903e+12,2.55969600903e+12,3200044
114827567345,16687,415605,16687,nan,216146.0,39783892681.0,39783892681.0,415605
114827653948,1,2560349,1173,1,853841.0,1.45608500596e+12,1.45608500596e+12,2560349
114827753442,2846,4183,2846,nan,3514.5,446892.25,446892.25,4183
114827753748,2733276,22549,354269,2733276,1036698.0,1.45752814811e+12,1.45752814811e+12,2733276
114827767741,428790,84602,428790,nan,256696.0,29616344836.0,29616344836.0,428790
114827767944,19690,102929,19690,nan,61309.5,1732182780.25,1732182780.25,102929
114827853544,220141,1077242,220141,nan,648691.5,183655531050.0,183655531050.0,1077242
114827953249,62151,3713768,62151,nan,1887959.5,3.33357667867e+12,3.33357667867e+12,3713768
114828050840,2750,761104,2750,nan,381927.0,143775197329.0,143775197329.0,761104
114828053044,755945,3899954,755945,nan,2327949.5,2.47119814802e+12,2.47119814802e+12,3899954
114828067342,80288,1467,6600619,560677,1810762.75,7.69338281234e+12,7.69338281234e+12,6600619
114828067847,2819770,548460,7407,2819770,1125212.33333,1.48455256763e+12,1.48455256763e+12,2819770
114828069148,1929665,134663,1929665,nan,1032164.0,805508045001.0,805508045001.0,1929665
114828153844,672,1182933,672,nan,591802.5,349435268030.0,349435268030.0,1182933
114828167140,973997,70892,2417345,973997,1154078.0,933854863482.0,933854863482.0,2417345
114828250948,597472,52104,109735,146814,226531.25,47004527378.7,47004527378.7,597472
114828253047,356257,403308,356257,nan,379782.5,553449150.25,553449150.25,403308
114828267043,184889,670321,184889,nan,427605.0,58911056656.0,58911056656.0,670321
114828267148,37579,1301422,37579,nan,669500.5,399324782162.0,399324782162.0,1301422
114828269148,4942697,1854,4942697,nan,2472275.5,6.10298238766e+12,6.10298238766e+12,4942697
114828350340,2314810,1126198,2314810,nan,1720504.0,353199621636.0,353199621636.0,2314810
114828350543,9038175,139,152,349,2259703.75,1.53158908359e+13,1.53158908359e+13,9038175
114828350548,2758388,1372,896,2758388,920218.666667,1.68943328677e+12,1.68943328677e+12,2758388
114828350844,7826541,1234670,236633,30974,2332204.5,1.02698493199e+13,1.02698493199e+13,7826541
114828353540,385,635,385,nan,510.0,15625.0,15625.0,635
114828353645,2508359,608863,2508359,nan,1558611.0,902021263504.0,902021263504.0,2508359
114828353945,565795,3328191,565795,nan,1946993.0,1.9077079152e+12,1.9077079152e+12,3328191
114828367044,459044,4928231,459044,nan,2693637.5,4.99340811024e+12,4.99340811024e+12,4928231
114828453846,409108,594695,429,409108,334744.0,61623682040.7,61623682040.7,594695
114828467246,314,29152,314,nan,14733.0,207907561.0,207907561.0,29152
114828467544,735054,275439,735054,nan,505246.5,52811487056.3,52811487056.3,735054
114828552443,1195,1231439,1195,nan,616317.0,378375074884.0,378375074884.0,1231439
114828553044,1560,950147,3685,1560,318464.0,199512458849.0,199512458849.0,950147
114828569840,42089,160547,7803,42089,70146.3333333,4282061899.56,4282061899.56,160547
114828650443,254710,206232,394410,14570,217480.5,18497320850.8,18497320850.8,394410
114828650745,41562,25498,748689,41562,271916.333333,113699096523.0,113699096523.0,748689
114828653049,16580,186,16580,nan,8383.0,67190809.0,67190809.0,16580
114828653341,2673228,218,457239,2673228,1043561.66667,1.36271754474e+12,1.36271754474e+12,2673228
114828667841,90972,1791405,266,90972,627547.666667,678653209250.0,678653209250.0,1791405
114828669845,0,6220003,0,nan,3110001.5,9.67210933e+12,9.67210933e+12,6220003
114828750245,3508951,1090053,283,3508951,1533095.66667,2.14993525795e+12,2.14993525795e+12,3508951
114828753541,1748971,1753,1748971,nan,875362.0,763192684881.0,763192684881.0,1748971
114828753545,45172,590166,45172,nan,317669.0,74254615009.0,74254615009.0,590166
114828753747,5802369,1189361,5802369,nan,3495865.0,5.31996070202e+12,5.31996070202e+12,5802369
114828767440,452944,8286893,922621,452944,3220819.33333,1.28693172788e+13,1.28693172788e+13,8286893
114828767943,696,5136649,696,nan,2568672.5,6.59450330455e+12,6.59450330455e+12,5136649
114828769141,816140,653425,816140,nan,734782.5,6619042806.25,6619042806.25,816140
114828950548,1378498,1567215,1378498,nan,1472856.5,8903526522.25,8903526522.25,1567215
114828950846,26,7261516,26,nan,3630771.0,1.3182309255e+13,1.3182309255e+13,7261516
114828953643,3052,588887,3052,nan,295969.5,85800661806.3,85800661806.3,588887
114828967247,4207774,832612,4207774,nan,2520193.0,2.84792963156e+12,2.84792963156e+12,4207774
114829050447,216902,656,216902,nan,108779.0,11690583129.0,11690583129.0,216902
114829067247,3651476,411855,717,3651476,1354682.66667,2.6658022172e+12,2.6658022172e+12,3651476
114829069844,2882959,120,389094,150,512655.125,847607130250.0,847607130250.0,2882959
114829167542,23339,325678,23339,nan,174508.5,22852217730.3,22852217730.3,325678
114829169149,2688395,631,2688395,nan,1344513.0,1.80601882992e+12,1.80601882992e+12,2688395
114829253648,808235,2938270,808235,nan,1873252.5,1.13426227531e+12,1.13426227531e+12,2938270
114829267947,0,979,0,nan,489.5,239610.25,239610.25,979
114829269148,5637205,578886,5637205,nan,3108045.5,6.39664777644e+12,6.39664777644e+12,5637205
114829367348,1400,61317,8028622,282862,2093550.25,1.17526833168e+13,1.17526833168e+13,8028622
114829369842,1731,1671908,1731,nan,836819.5,697372802832.0,697372802832.0,1671908
114829450044,1915,365119,1915,nan,183517.0,32979286404.0,32979286404.0,365119
114829450546,614870,409683,614870,nan,512276.5,10525426242.3,10525426242.3,614870
114829450942,3381,56087,3381,nan,29734.0,694480609.0,694480609.0,56087
114829453440,5625,799,235,5625,2219.66666667,5851163.55556,5851163.55556,5625
114829453548,2828,432,288,780,945.166666667,739456.805556,739456.805556,2828
114829469147,79903,269030,79903,nan,174466.5,8942255532.25,8942255532.25,269030
114829550241,2171686,227678,2171686,nan,1199682.0,944791776016.0,944791776016.0,2171686
114829553643,5797,7048,297282,89580,99926.75,14135755493.7,14135755493.7,297282
114829553849,6181400,89935,6181400,nan,3135667.5,9.27648646156e+12,9.27648646156e+12,6181400
114829567343,1211337,1905307,1211337,nan,1558322.0,120398590225.0,120398590225.0,1905307
114829567440,192,88385,192,nan,44288.5,1944501312.25,1944501312.25,88385
114829567641,1474,101755,112,386,21577.5,1318924411.0,1318924411.0,101755
114829567842,415654,309349,415654,nan,362501.5,2825188256.25,2825188256.25,415654
114829653346,3827368,3530,3259,3827368,1278052.33333,3.2495051964e+12,3.2495051964e+12,3827368
114829669141,1615291,1280868,5475489,985306,2339238.5,3.32836212783e+12,3.32836212783e+12,5475489
114829750941,4828546,181,4828546,nan,2414363.5,5.82827714331e+12,5.82827714331e+12,4828546
114829753148,223261,311,223261,nan,111786.0,12426675625.0,12426675625.0,223261
114829767046,1656,8740774,1656,nan,4371215.0,1.90930458545e+13,1.90930458545e+13,8740774
114829767943,357,262401,357,nan,131379.0,17166764484.0,17166764484.0,262401
114829769148,108302,225142,108302,nan,166722.0,3412896400.0,3412896400.0,225142
114829853943,1311697,526761,1311697,nan,919229.0,154031131024.0,154031131024.0,1311697
114829953542,6981726,1805,334,6981726,2327955.0,1.08287926209e+13,1.08287926209e+13,6981726
114829967340,1812925,22497,1812925,nan,917711.0,801408105796.0,801408105796.0,1812925
114829967448,1,671136,8775,382376,265572.0,78649496940.5,78649496940.5,671136
114829969140,0,19857,0,nan,9928.5,98575112.25,98575112.25,19857
114829969142,585942,346393,585942,nan,466167.5,14345930850.3,14345930850.3,585942
114829969847,1285,107867,1285,nan,54576.0,2839930681.0,2839930681.0,107867
114831067546,57673,1024205,704,911,270873.25,189708528057.0,189708528057.0,1024205
114831169144,1421927,13637358,1421927,nan,7529642.5,3.73041886289e+13,3.73041886289e+13,13637358
114831269641,14895859,2618,222,61796,2733391.0,2.54727542606e+13,2.54727542606e+13,14895859
114831269642,1935187,92069,1935187,nan,1013628.0,849270990481.0,849270990481.0,1935187
114831269841,4893,163335,4893,nan,84114.0,6275966841.0,6275966841.0,163335
114831467748,737,1120408,265938,992537,594905.0,223879877437.0,223879877437.0,1120408
114831469145,192,78726,192,nan,39459.0,1541897289.0,1541897289.0,78726
114831569646,395,275,395,nan,335.0,3600.0,3600.0,395
114831767040,402461,884889,402461,nan,643675.0,58184193796.0,58184193796.0,884889
114831769640,1383276,12747808,1383276,nan,7065542.0,3.22881468948e+13,3.22881468948e+13,12747808
114831867243,226625,13313160,1448,148,3385345.25,3.2862335087e+13,3.2862335087e+13,13313160
114831867442,5616064,3876181,5616064,nan,4746122.5,756798213422.0,756798213422.0,5616064
114831867541,81163,777723,81163,nan,429443.0,121298958400.0,121298958400.0,777723
114831867943,632,15618,632,nan,8125.0,56145049.0,56145049.0,15618
114831869647,48829,86521,48829,nan,67675.0,355171716.0,355171716.0,86521
114832067442,9591880,455,9260799,3834,3771662.0,2.13278811098e+13,2.13278811098e+13,9591880
114832153249,779444,486381,24759,16388390,4419743.5,4.78218772008e+13,4.78218772008e+13,16388390
114832367040,26797682,684316,222,26797682,9160740.0,1.55608858989e+14,1.55608858989e+14,26797682
114832367841,15726271,7561301,15726271,nan,11643786.0,1.66666837752e+13,1.66666837752e+13,15726271
114832367843,179,230,179,nan,204.5,650.25,650.25,230
114832469649,21840663,1103,21840663,nan,10920883.0,1.19241595248e+14,1.19241595248e+14,21840663
114832567243,21080270,2359410,744826,279077,6115895.75,7.52401313159e+13,7.52401313159e+13,21080270
114832567540,109717,1649,109717,nan,55683.0,2919673156.0,2919673156.0,109717
114832667346,325,1291226,325,nan,645775.5,416606347950.0,416606347950.0,1291226
114832767946,3994841,948441,3994841,nan,2471641.0,2.32013824e+12,2.32013824e+12,3994841
114832769144,1884997,1704867,1884997,nan,1794932.0,8111704225.0,8111704225.0,1884997
114832869640,1473345,16155,1473345,nan,744750.0,530850674025.0,530850674025.0,1473345
114832967441,1905875,9268952,1905875,nan,5587413.5,1.3553725727e+13,1.3553725727e+13,9268952
114832969844,-10488273,-10488273,nan,nan,-10488273.0,0.0,0.0,-10488273
114833167241,-11315563,-11315563,nan,nan,-11315563.0,0.0,0.0,-11315563
114833267542,1607259,3394032,1607259,nan,2500645.5,798139438382.0,798139438382.0,3394032
114833567542,356185,356185,nan,nan,356185.0,0.0,0.0,356185
114833867449,399,20070846,399,nan,10035622.5,1.00705710695e+14,1.00705710695e+14,20070846
114833867546,1437,1209385,1437,nan,605411.0,364784592676.0,364784592676.0,1209385
114833869148,115877,7574488,158244,115877,2616203.0,1.22925942311e+13,1.22925942311e+13,7574488
114834167949,213418,267810,213418,nan,240614.0,739622416.0,739622416.0,267810
114834369842,21211997,436,21211997,nan,10606216.5,1.12482580014e+14,1.12482580014e+14,21211997
114834467146,1333691,593110,1333691,nan,963400.5,137115054390.0,137115054390.0,1333691
114834467446,2845572,1496,2845572,nan,1423534.0,2.02219207344e+12,2.02219207344e+12,2845572
114834467842,20889647,339127,20889647,nan,10614387.0,1.05580968068e+14,1.05580968068e+14,20889647
114834469149,3574952,272332,597221,13640385,3624762.0,2.6715647875e+13,2.6715647875e+13,13640385
114834567049,2710756,20526321,2710756,nan,11618538.5,7.93485890673e+13,7.93485890673e+13,20526321
114834767740,248615,991558,248615,nan,620086.5,137991075312.0,137991075312.0,991558
114834867540,4289672,14934276,242,4289672,6408063.33333,3.94146861728e+13,3.94146861728e+13,14934276
114834867748,86534,5474315,212,482891,1221097.0,4.55143870165e+12,4.55143870165e+12,5474315
114834869644,1712591,418018,21615071,1712591,7915226.66667,9.41221872542e+13,9.41221872542e+13,21615071
114834953245,2505081,685,2505081,nan,1252883.0,1.5679998312e+12,1.5679998312e+12,2505081
114836069143,90449,164773,410,408,78529.8,4631773826.96,4631773826.96,164773
114836069144,8463028,198041,1378328,8531694,1360538.53333,8.07392219806e+12,8.07392219806e+12,8531694
114836267544,16134754,515974,16134754,nan,8325364.0,6.09865721721e+13,6.09865721721e+13,16134754
114836367040,12235092,719381,117755,12235092,4357409.33333,3.1089267739e+13,3.1089267739e+13,12235092
