userid,order_day_mean,day_after_lastorder
114715893531,30.0,0
114715980635,15.0,10
114715980838,1.0,0
114715980935,1.0,7
114715991439,14.0,5
114715993539,1.0,76
114715993936,19.5,1
114716080532,1.0,0
114716180030,2.0,1
114716180235,18.0,4
114716180832,209.0,0
114716180836,2.0,25
114716282135,80.0,1
114716480039,2.0,1
114716582133,1.0,1
114716780239,1.0,0
114716782731,1.0,1
114716880534,60.33,4
114716880632,125.0,3
114716980330,5.0,0
114716980632,1.0,0
114717080530,3.0,41
114717080636,98.0,5
114717180632,30.0,0
114717182738,54.0,0
114717282132,15.67,16
114717380438,77.0,29
114717380737,82.5,2
114717380831,4.33,36
114717480339,9.0,0
114717482936,1.0,0
114717680834,76.0,6
114717780339,4.0,3
114717880233,1.0,0
114717880330,71.0,33
114717882133,1.0,3
114717882734,80.0,0
114718080037,43.0,3
114718080630,3.5,73
114718080631,1.0,5
114718082730,70.0,0
114718082736,28.67,7
114718193035,56.0,0
114718280431,29.25,39
114718280832,2.5,0
114718282135,2.0,3
114718282733,8.0,0
114718380138,1.0,44
114718393037,4.0,0
114718393232,1.0,95
114718480838,12.5,0
114718580032,11.0,0
114718580132,2.0,1
114718580430,11.0,0
114718580836,18.0,65
114718582736,53.0,21
114718680133,47.0,0
114718680230,48.0,29
114718680531,97.0,10
114718680730,2.0,71
114718680835,73.5,30
114718782135,1.0,0
114718980033,114.0,0
114718982932,79.0,0
114718993335,3.0,45
114719080133,32.0,1
114719082931,4.0,0
114719193630,179.0,0
114719280531,1.33,1
114719280930,43.0,0
114719380036,20.0,0
114719393236,1.0,0
114719480234,96.5,7
114719580933,2.0,29
114719582131,102.0,1
114719593034,68.0,16
114719680230,19.0,1
114719680435,3.0,53
114719680833,155.0,1
114719780631,31.0,1
114719780835,61.0,15
114719793034,84.0,35
114719793337,4.0,0
114719880535,4.0,134
114719882731,64.0,5
114719980832,205.0,22
114719982131,21.0,0
114721080537,4.5,187
114721080633,13.0,35
114721080636,16.0,0
114721082934,102.0,1
114721180532,1.0,4
114721280238,16.0,5
114721280633,1.0,4
114721380338,73.0,3
114721480333,5.0,0
114721480636,85.0,18
114721482131,90.5,3
114721582733,25.0,181
114721680831,29.5,4
114721782135,176.0,0
114721980336,30.0,0
114721982737,1.0,0
114722180739,22.75,96
114722182938,76.0,3
114722380031,261.0,0
114722380831,19.0,5
114722382737,107.0,103
114722480232,30.0,1
114722680133,178.0,0
114722680734,1.0,0
114722780238,2.0,1
114722780535,80.0,1
114722780739,34.0,0
114722782732,7.0,3
114722980532,36.0,135
114722980832,43.25,4
114722982135,89.5,1
114724080131,21.0,1
114724080137,68.67,2
114724080139,43.0,3
114724180935,6.0,0
114724193338,281.0,0
114724282733,6.0,212
114724293031,193.0,9
114724293033,55.0,0
114724380332,2.0,221
114724380634,34.0,15
114724382930,21.0,1
114724480134,9.0,2
114724480438,1.0,1
114724480538,128.0,0
114724580233,101.5,6
114724593539,77.5,139
114724782933,5.0,1
114724880235,1.0,0
114724880330,38.0,2
114724980133,23.0,7
114724980233,1.0,1
114724980831,222.0,0
114725080637,6.0,4
114725280332,64.0,158
114725282130,39.33,0
114725380532,1.0,1
114725380835,2.0,0
114725382130,1.0,17
114725480233,5.0,107
114725580232,27.0,0
114725580339,3.0,0
114725580836,77.0,10
114725680031,2.0,1
114725680232,15.0,0
114725680530,8.0,0
114725780034,6.5,13
114725780531,4.0,44
114725782737,8.71,2
114725782738,3.0,11
114725880031,86.0,1
114725880636,37.0,13
114725980435,53.5,3
114726280938,52.5,0
114726380533,1.0,0
114726482730,26.5,1
114726580430,54.0,0
114726593332,1.0,1
114726680231,44.0,0
114726880332,127.0,3
114726880835,82.5,98
114726980631,84.0,0
114726982130,21.0,11
114727180632,1.0,1
114727280231,112.0,0
114727280338,1.0,5
114727280931,1.0,1
114727380438,67.0,5
114727480136,116.0,0
114727580130,1.0,289
114727582131,64.67,13
114727680235,1.0,170
114727680535,2.0,0
114727680834,13.5,0
114727682933,5.0,3
114727780131,29.0,198
114727780337,1.0,6
114727980439,1.0,2
114728180039,13.0,0
114728180336,1.5,0
114728280238,56.0,0
114728480333,63.0,146
114728482938,4.0,58
114728582138,15.0,22
114728780231,51.5,0
114728880430,1.0,0
114728880830,10.0,3
114728880834,13.0,2
114728882931,30.0,8
114728982932,55.0,4
114729080031,115.0,1
114729182134,1.0,14
114729182734,1.0,5
114729182739,3.5,176
114729182933,1.0,4
114729280630,1.0,98
114729380038,159.0,0
114729380637,61.0,0
114729382134,1.0,0
114729480238,10.33,0
114729580031,5.0,9
114729580632,233.0,1
114729580638,1.0,176
114729782731,9.0,0
114729880035,43.0,6
114729980239,3.0,0
114729982939,1.0,1
114740080037,1.0,12
114740080935,3.67,0
114740091232,1.0,0
114740093433,1.0,4
114740193035,4.0,4
114740193537,2.0,0
114740193934,31.5,2
114740280536,32.0,0
114740282131,5.0,56
114740282737,1.0,48
114740291238,6.0,25
114740291737,3.0,8
114740294533,43.0,2
114740294736,56.0,21
114740298431,1.0,1
114740380633,1.0,0
114740380730,98.0,0
114740380731,78.0,0
114740382131,1.0,34
114740391032,5.0,0
114740393033,5.67,2
114740393232,3.0,83
114740480333,3.0,0
114740493330,20.5,7
114740493331,1.0,0
114740494239,1.0,3
114740494336,75.0,2
114740497237,12.0,1
114740498332,40.0,6
114740580630,36.5,64
114740580930,3.0,0
114740582930,1.0,19
114740591539,1.0,2
114740593235,5.0,1
114740593430,1.0,5
114740593532,88.0,2
114740593931,8.0,16
114740680339,1.0,1
114740680635,1.0,1
114740691633,13.0,18
114740780632,13.0,9
114740780634,75.0,3
114740780738,56.0,22
114740780835,7.0,5
114740782135,1.0,13
114740791030,1.0,1
114740791333,51.0,0
114740793339,8.0,5
114740880034,244.0,0
114740880331,27.33,1
114740880436,82.0,0
114740880736,6.5,0
114740880836,3.0,3
114740891537,8.0,0
114740894637,53.0,0
114740980136,12.0,1
114740991030,9.0,3
114740991338,33.0,34
114740993337,34.0,0
114740993435,11.5,0
114740994635,36.0,0
114741080738,4.5,5
114741082137,6.0,2
114741093838,6.5,0
114741180630,1.0,0
114741182131,16.0,3
114741293636,20.0,0
114741380733,2.0,1
114741380839,1.0,2
114741382934,12.5,0
114741393035,27.0,2
114741480335,10.0,0
114741480839,18.0,0
114741582136,1.0,1
114741593031,3.0,0
114741593634,10.0,2
114741680832,1.0,1
114741680833,2.0,1
114741680835,1.0,0
114741680836,1.0,33
114741682731,4.67,0
114741693236,23.0,0
114741780736,10.0,2
114741793138,8.0,0
114741880131,7.67,32
114741893039,1.0,3
114741893330,4.0,0
114741893632,2.0,3
114741893638,6.5,1
114741980630,1.0,2
114741991032,19.0,0
114741991234,2.0,1
114741991830,4.0,1
114742080433,1.5,2
114742091436,1.0,0
114742091534,3.0,0
114742091830,71.0,1
114742280633,24.0,2
114742280731,4.0,3
114742280937,15.0,0
114742291133,3.5,1
114742291230,17.0,0
114742291236,14.0,4
114742291538,1.0,0
114742291730,12.0,30
114742291731,1.0,0
114742391537,3.5,108
114742391932,27.0,0
114742393837,85.0,6
114742394034,7.0,13
114742480131,34.0,0
114742480138,56.0,7
114742480230,10.0,7
114742480639,1.0,20
114742491331,12.5,1
114742491537,50.0,54
114742491538,36.0,0
114742491631,31.0,29
114742493038,7.0,4
114742493438,1.0,0
114742493631,7.0,49
114742580330,1.5,26
114742580433,1.0,9
114742580539,7.0,1
114742580833,10.0,0
114742580935,3.0,1
114742582939,3.0,2
114742680034,6.0,9
114742680433,1.0,1
114742693130,2.0,0
114742693539,7.0,0
114742693633,1.0,3
114742694637,7.0,7
114742780436,17.0,3
114742782139,1.0,1
114742782939,21.0,0
114742791230,105.0,18
114742791234,1.0,0
114742791639,3.0,11
114742793336,16.0,11
114742793437,3.0,0
114742880035,1.0,18
114742880733,11.5,3
114742893230,5.0,0
114742893639,34.5,2
114742980335,4.0,0
114742982932,11.14,18
114742993531,23.0,11
114742993632,5.0,33
114743080531,1.0,1
114743091230,29.0,2
114743093835,68.0,2
114743093939,16.0,0
114743180038,13.0,4
114743180639,5.0,0
114743180836,1.0,1
114743180839,11.0,0
114743191231,1.75,9
114743191336,95.0,1
114743193037,30.0,42
114743193038,16.0,131
114743193538,9.0,0
114743280030,10.0,38
114743280039,6.0,57
114743282133,4.0,0
114743293236,1.5,14
114743380139,3.0,3
114743391031,20.33,8
114743393734,4.5,0
114743393830,61.0,0
114743393935,1.0,108
114743480434,1.5,0
114743493434,26.0,22
114743493634,4.33,58
114743493639,24.0,10
114743580330,48.0,0
114743591539,1.0,0
114743591732,1.0,0
114743591830,1.0,9
114743591839,1.0,1
114743593239,1.0,1
114743593530,4.0,78
114743594039,4.0,0
114743594333,23.5,2
114743682735,2.5,3
114743693036,29.0,0
114743693432,16.0,1
114743780732,1.0,3
114743791439,67.0,0
114743791638,31.0,20
114743880533,31.0,61
114743882135,8.0,4
114743893532,1.0,9
114743893534,29.0,0
114743893733,1.0,3
114743980033,22.0,132
114743980335,39.0,0
114743980336,8.0,0
114743980732,16.0,0
114743993534,2.5,0
114743993836,12.0,1
114743993934,30.0,14
114744080331,3.8,1
114744080931,1.0,1
114744180035,4.5,0
114744180431,3.0,0
114744191233,1.0,14
114744191532,1.0,4
114744193437,24.0,0
114744280235,7.0,2
114744280630,107.0,3
114744291637,1.0,11
114744293235,3.0,5
114744293539,1.75,1
114744380032,4.0,1
114744380235,3.5,0
114744380731,2.0,7
114744382137,9.0,4
114744391235,18.0,10
114744391539,1.0,16
114744393134,15.0,2
114744393533,9.0,0
114744480039,10.0,43
114744480235,14.0,12
114744480339,44.0,15
114744493038,8.0,7
114744493436,11.5,5
114744493732,2.0,1
114744580434,1.0,32
114744591939,1.0,0
114744593333,1.0,1
114744593431,1.0,1
114744594334,4.67,2
114744680131,1.0,0
114744682938,2.67,75
114744691731,2.67,0
114744691737,186.0,0
114744693136,1.0,2
114744693639,2.0,1
114744793031,50.0,6
114744793336,82.0,3
114744793731,1.0,2
114744882938,1.0,0
114744893231,1.0,41
114744893234,1.0,1
114744980137,16.0,66
114744980531,1.0,1
114744980631,2.5,0
114744980937,19.0,1
114744991232,34.0,0
114745091538,18.0,0
114745093334,1.0,0
114745093938,1.0,1
114745180439,1.0,4
114745182937,3.0,0
114745193239,22.0,3
114745380431,21.0,0
114745493039,47.0,0
114745580133,8.5,36
114745580939,1.0,8
114745582137,25.0,11
114745591632,1.0,0
114745593333,20.0,1
114745680336,2.0,1
114745693336,1.0,26
114745693337,1.0,1
114745880236,3.0,3
114745893131,1.0,5
114745893234,3.0,0
114745893439,6.0,8
114745980138,1.5,4
114745980939,3.0,1
114745982132,2.0,2
114745982736,1.0,1
114745993838,2.0,0
114746080130,3.0,2
114746080238,86.0,0
114746080530,2.0,16
114746082133,1.0,7
114746082138,1.0,123
114746091339,9.5,0
114746091731,3.0,15
114746091838,54.5,0
114746180237,22.0,0
114746191137,13.0,3
114746193136,9.11,0
114746193434,1.0,0
114746193734,18.0,29
114746194933,1.0,3
114746197231,60.0,19
114746197639,28.0,0
114746197835,1.0,43
114746198336,4.0,0
114746280038,1.5,0
114746280335,5.0,0
114746291531,6.33,0
114746291635,5.0,0
114746291731,3.0,43
114746291735,1.0,0
114746293631,13.5,1
114746294334,7.0,10
114746380438,1.0,105
114746382935,25.0,0
114746391734,1.0,1
114746391833,2.5,0
114746482134,40.5,1
114746491138,1.0,0
114746493135,47.0,0
114746493230,57.0,0
114746493535,50.0,0
114746493932,9.0,1
114746580535,8.5,20
114746580633,11.0,0
114746582130,22.0,41
114746582932,1.0,29
114746593533,105.0,1
114746593534,1.0,13
114746593931,8.0,5
114746594232,47.0,1
114746594335,1.0,1
114746691338,6.0,1
114746691635,7.0,46
114746693737,2.0,6
114746694631,1.0,1
114746791939,2.0,0
114746793133,25.0,5
114746794132,1.67,88
114746794735,2.0,1
114746794832,8.0,15
114746794930,21.0,14
114746797837,7.0,1
114746880133,5.0,3
114746880437,11.0,1
114746891435,41.0,29
114746993033,4.67,7
114746993833,2.0,0
114746994531,1.0,0
114747082932,21.67,1
114747091534,27.0,1
114747093030,4.0,3
114747093037,2.0,5
114747093632,9.0,1
114747182938,3.0,0
114747193231,1.0,0
114747193635,2.0,4
114747380133,23.0,26
114747380234,10.0,3
114747380839,18.0,17
114747382136,2.75,2
114747382937,1.0,1
114747393936,8.0,2
114747480430,3.0,0
114747491330,2.0,0
114747493835,1.0,59
114747493932,4.0,0
114747580339,1.0,0
114747580737,2.5,8
114747582734,8.0,0
114747591235,9.0,3
114747591736,4.0,36
114747593738,7.0,0
114747680630,1.0,0
114747680631,1.0,2
114747682936,2.0,0
114747693039,17.0,0
114747693133,1.0,0
114747693136,1.0,1
114747693338,5.0,0
114747693939,2.0,87
114747780037,1.0,8
114747780438,53.0,0
114747780633,31.0,0
114747782138,15.5,2
114747880039,1.0,0
114747880135,1.0,15
114747880335,2.0,0
114747880636,3.5,0
114747882932,5.0,4
114747882933,44.0,0
114747891637,1.0,0
114747980737,46.0,1
114747991230,3.0,0
114747991832,4.0,7
114747993137,79.0,0
114747993237,1.0,1
114747993339,9.0,32
114748093931,21.0,3
114748180632,13.0,0
114748180835,30.0,4
114748380436,3.0,1
114748380738,1.5,3
114748380938,1.0,28
114748393538,1.0,1
114748491338,88.0,0
114748491637,37.5,10
114748493832,1.0,42
114748580432,3.33,0
114748591336,5.0,0
114748593331,1.0,0
114748593837,1.0,0
114748680134,1.0,0
114748680733,8.0,1
114748693235,2.0,0
114748780034,32.0,1
114748780238,16.0,3
114748880536,3.0,4
114748893634,1.0,0
114748982936,70.0,5
114748982938,65.0,1
114748993935,1.0,82
114749080431,1.0,1
114749082130,7.0,0
114749093632,5.0,13
114749193035,1.0,0
114749293032,10.0,1
114749293137,1.0,0
114749391531,2.0,6
114749391533,1.0,0
114749393135,1.0,0
114749480331,1.6,0
114749493633,14.0,0
114749580031,10.25,0
114749580337,12.0,11
114749593233,1.0,7
114749593537,9.0,2
114749680835,5.0,0
114749693236,1.0,18
114749780630,24.33,0
114749791233,2.5,6
114749880535,1.0,4
114749880834,3.0,7
114749880835,32.0,0
114749880935,6.0,0
114749893534,55.0,0
114749982932,50.0,1
114749993739,33.5,0
114790080639,1.0,0
114790080835,32.5,7
114790080936,2.5,0
114790093332,6.0,0
114790182132,1.0,2
114790193034,1.0,5
114790280536,7.0,1
114790480036,16.0,0
114790482130,33.0,0
114790680137,2.0,0
114790680639,30.0,1
114790693032,23.0,5
114790780631,28.0,1
114790980630,3.0,6
114790980639,12.0,17
114792080130,1.0,0
114792080336,10.0,0
114792080939,1.0,0
114792082734,1.0,20
114792180334,1.0,5
114792380631,1.0,0
114792382134,1.0,1
114792580033,1.0,5
114792780131,1.0,0
114792982135,1.0,1
114793180939,1.0,0
114793193032,1.0,0
114793280530,8.0,1
114793280536,11.0,1
114793282139,1.5,0
114793380437,13.5,0
114793480933,2.0,6
114793580939,3.0,7
114793680732,1.5,0
114793893032,12.5,7
114793893230,2.0,0
114793982133,2.0,0
114794082135,3.5,0
114794280438,1.0,0
114794380030,1.0,1
114794482937,1.0,0
114794580136,1.0,0
114794593031,1.0,2
114794880234,1.0,6
114794880833,1.0,1
114796080536,1.0,24
114796082931,2.0,0
114796180032,8.0,13
114796182937,3.0,0
114796280038,1.0,1
114796280039,27.0,0
114796380334,1.0,0
114796380732,1.0,0
114796382136,2.5,1
114796382139,2.0,3
114796780337,7.0,0
114796780535,1.0,1
114797091130,1.0,0
114797280639,1.0,0
114797480531,1.0,1
114797480939,1.0,1
114797980934,1.0,0
114800067246,1.0,1
114800069144,36.0,0
114800167740,1.0,21
114800169140,43.0,0
114800253741,1.0,1
114800267245,1.0,3
114800267546,1.0,8
114800269141,5.5,32
114800467040,21.0,0
114800467041,229.0,1
114800467243,2.5,134
114800467942,1.0,17
114800569143,51.0,2
114800667348,10.0,50
114800667745,58.0,122
114800769642,155.0,0
114800867441,113.5,0
114800967047,1.0,1
114800969648,2.0,1
114801053445,1.5,0
114801067647,22.0,0
114801153942,30.0,16
114801167040,2.0,39
114801267042,1.0,3
114801267843,96.0,4
114801269147,16.0,17
114801367346,17.0,41
114801369846,52.33,1
114801467440,10.5,2
114801467943,8.0,0
114801469647,50.0,4
114801553945,13.0,3
114801567348,24.0,91
114801567942,1.0,0
114801667040,33.67,0
114801767945,50.0,28
114801953940,1.0,3
114801953943,30.0,19
114801953948,33.25,24
114801967547,64.0,7
114801967745,36.0,1
114802067747,38.0,16
114802069640,88.5,0
114802167045,85.0,2
114802167241,3.0,1
114802267746,6.0,89
114802367544,22.86,0
114802369141,6.0,0
114802667748,15.0,13
114802867741,1.0,0
114802867940,92.0,2
114803050742,1.0,0
114803052948,13.33,0
114803053144,4.0,1
114803053244,91.0,28
114803053645,24.33,1
114803053846,44.67,0
114803056140,3.0,1
114803058041,53.0,0
114803058340,8.67,0
114803067041,63.0,2
114803067341,26.0,1
114803067846,4.0,1
114803069641,1.0,88
114803069848,29.2,2
114803153246,1.0,7
114803153349,1.0,1
114803153947,1.0,0
114803167449,19.0,0
114803250946,17.0,0
114803253343,9.0,0
114803254641,30.5,9
114803255542,23.0,2
114803255644,108.0,0
114803255646,13.0,1
114803258146,33.0,2
114803267244,1.0,74
114803267646,16.0,0
114803267841,110.0,0
114803269641,78.0,0
114803353840,1.0,0
114803353846,21.0,80
114803367147,2.0,0
114803367744,49.0,48
114803369640,25.0,33
114803369842,11.0,0
114803450741,4.0,32
114803467341,2.0,2
114803467646,50.67,2
114803467741,16.0,7
114803467844,43.0,7
114803467946,4.0,10
114803469140,15.5,1
114803469145,1.0,1
114803469846,10.0,1
114803469849,15.33,9
114803553948,45.0,2
114803567042,1.0,1
114803567046,1.0,69
114803567644,10.0,0
114803567744,24.0,12
114803569145,24.0,48
114803653544,8.0,8
114803653943,18.0,3
114803667046,34.0,62
114803667440,1.0,1
114803669142,85.0,0
114803750644,1.0,72
114803750746,4.0,0
114803750841,2.0,0
114803767647,1.0,38
114803769143,9.0,4
114803769148,14.0,1
114803853841,1.0,12
114803867648,2.0,12
114803867942,10.0,0
114803869148,4.0,5
114803869849,56.0,9
114803953140,63.0,0
114803953345,4.0,0
114803953548,11.0,15
114803967644,1.0,0
114804167048,4.0,2
114804169647,1.0,1
114804267442,89.0,10
114804269840,50.67,1
114804467948,1.0,52
114804469145,59.0,0
114804567243,34.67,8
114804567741,127.0,0
114804667445,25.0,11
114804669140,5.0,0
114804767245,40.0,1
114804767945,32.0,8
114804769143,140.0,1
114805067044,83.67,2
114805069143,38.0,15
114805167541,2.0,17
114805169143,1.0,0
114805169148,4.0,158
114805267040,1.0,5
114805369640,1.0,0
114805369644,3.0,40
114805467448,24.0,1
114805467543,8.5,0
114805569149,1.0,0
114805869844,43.0,3
114805967046,144.0,26
114805967243,13.89,23
114805967946,1.0,163
114805969141,3.0,0
114806067845,8.5,0
114806153443,38.0,12
114806169847,27.0,0
114806267645,74.0,0
114806267740,4.0,46
114806269842,56.0,0
114806353241,41.0,1
114806353248,37.0,11
114806353444,45.0,62
114806367141,2.0,1
114806367247,1.0,61
114806367546,12.0,130
114806469646,149.0,1
114806469847,29.0,1
114806553949,16.5,6
114806567341,31.0,0
114806567740,70.0,1
114806569841,54.0,0
114806667141,68.0,7
114806767045,41.0,6
114806767848,1.0,0
114806853941,74.0,4
114806853945,13.0,1
114806867240,66.0,4
114806867242,24.5,33
114806867746,34.0,1
114806967343,1.0,0
114806967347,69.0,9
114806967447,35.67,5
114806967941,19.0,0
114806967943,20.0,131
114806969846,13.0,7
114807167848,68.0,12
114807269643,11.0,3
114807269841,53.0,0
114807567447,4.0,1
114807567546,69.0,14
114807569840,37.5,88
114807767245,5.2,0
114807767441,48.0,1
114807967242,5.0,0
114807967747,10.0,169
114808069849,1.0,0
114808167243,1.0,4
114808269148,24.0,7
114808367245,89.0,6
114808367743,39.5,0
114808369641,134.0,2
114808469842,15.0,77
114808569840,3.0,0
114808767440,40.0,1
114808767443,2.0,7
114808867444,4.0,0
114809067549,191.0,4
114809067741,1.0,0
114809167042,5.2,1
114809167140,53.5,36
114809267447,26.5,0
114809367640,82.0,0
114809367947,1.0,5
114809569847,23.43,7
114809669844,3.0,1
114809767740,95.0,0
114809967244,2.0,1
114809969645,7.0,0
114820052540,12.0,33
114820053848,4.0,11
114820056240,18.5,0
114820056545,1.0,3
114820056742,39.0,16
114820056749,11.0,54
114820056841,24.0,6
114820067642,1.0,3
114820069149,18.5,0
114820150040,10.0,1
114820150347,1.5,4
114820153343,27.0,4
114820167549,17.0,1
114820169642,49.0,12
114820253141,13.0,12
114820253241,21.0,4
114820253749,43.33,12
114820350044,1.0,2
114820350245,8.0,8
114820353843,19.67,0
114820353943,1.0,6
114820367548,1.0,1
114820369646,1.0,31
114820369841,20.0,0
114820450445,36.0,16
114820467040,5.0,0
114820550041,23.0,1
114820550749,11.0,1
114820552149,1.0,15
114820552940,1.0,0
114820553442,26.0,10
114820567441,49.0,1
114820653149,18.0,72
114820653947,6.0,13
114820667047,1.0,0
114820667940,6.0,4
114820752246,105.0,19
114820752648,18.0,10
114820755543,72.0,0
114820755844,23.0,1
114820755845,17.0,20
114820755846,1.0,0
