userid,actionType1,actionType2,actionType3,actionType4,actionType5,actionType6,actionType7,actionType8,actionType9
114604769142,2,0,0,0,1,1,0,0,0
114604869642,2,0,0,0,3,5,0,0,0
114604869643,6,0,0,0,4,6,0,0,0
114604969643,59,0,0,0,16,1,0,6,5
114605369840,5,0,0,0,8,0,0,0,0
114605569646,3,1,0,1,1,0,1,0,0
114605669642,3,0,0,2,10,5,5,0,0
114605669849,29,1,0,0,24,12,0,1,1
114605769143,2,0,0,0,5,5,0,0,0
114605867445,10,0,0,0,14,9,0,1,0
114605867940,2,0,0,0,7,0,0,0,0
114605869648,3,0,0,0,5,7,0,0,0
114605969640,11,0,0,0,5,7,0,3,2
114605969841,3,0,0,0,3,3,0,5,0
114606053242,15,0,0,0,14,12,0,1,1
114606053243,2,1,1,0,2,4,0,0,0
114606067141,9,0,0,0,32,16,0,0,0
114606067247,3,0,0,0,4,6,0,0,0
114606067342,3,0,0,0,2,2,2,1,1
114606067343,4,0,0,0,6,2,0,0,0
114606067347,0,0,0,0,2,1,1,0,0
114606067349,44,1,4,3,29,9,6,2,2
114606067541,1,0,0,0,2,1,0,0,0
114606067741,1,0,0,0,0,0,0,0,0
114606067742,4,0,0,0,6,5,2,0,0
114606067844,11,0,0,0,15,2,0,0,0
114606067941,1,0,0,0,0,0,0,0,0
114606067948,3,0,0,0,6,3,0,1,1
114606069141,3,1,0,6,5,3,0,0,0
114606069641,7,0,0,0,11,2,0,1,1
114606069842,0,0,0,0,3,1,0,0,0
114606167240,10,0,0,0,3,2,0,1,0
114606167747,7,0,0,0,2,2,0,0,0
114606250242,1,0,0,0,0,0,0,0,0
114606250445,11,0,0,0,15,5,0,2,1
114606250449,2,0,0,0,8,4,2,0,0
114606250544,28,0,0,0,22,2,0,0,0
114606250945,2,0,0,0,1,0,0,0,0
114606253041,13,0,0,0,13,12,1,1,1
114606253148,10,0,0,0,3,1,0,1,1
114606253242,1,0,0,0,0,0,0,0,0
114606253244,2,0,0,0,2,0,0,0,0
114606253541,0,0,0,0,2,1,0,0,0
114606253544,11,0,0,0,3,0,0,0,0
114606253648,1,0,0,0,1,0,0,0,0
114606253840,1,0,0,0,1,1,0,0,0
114606253844,1,0,0,0,2,1,0,1,1
114606253845,0,0,0,0,1,1,0,1,1
114606253849,26,0,0,0,32,9,0,0,0
114606253948,0,0,0,0,3,2,1,0,0
114606267042,1,0,0,0,1,0,0,0,0
114606267148,24,0,0,0,27,6,0,0,0
114606267340,10,0,0,0,6,1,0,0,0
114606267345,6,0,0,0,4,1,0,0,0
114606267442,3,0,0,0,3,2,0,1,1
114606267644,21,0,0,0,39,26,0,1,0
114606267747,0,0,0,0,7,2,1,0,0
114606267842,1,0,0,0,1,1,1,0,0
114606267843,3,0,0,0,6,2,0,0,0
114606267846,0,0,0,0,1,1,0,0,0
114606267944,6,2,3,0,8,6,1,0,0
114606267948,1,0,0,0,0,0,0,0,0
114606269646,1,0,0,0,2,1,1,0,0
114606269843,35,0,0,0,24,9,2,2,2
114606369141,12,0,0,0,29,16,0,0,0
114606369144,3,0,0,0,5,1,0,0,0
114606467443,1,0,0,0,5,0,0,3,0
114606467548,9,0,0,0,10,4,0,1,0
114606467740,1,0,0,0,1,3,0,0,0
114606469140,0,0,0,0,2,0,0,0,0
114606469143,0,0,0,0,6,4,0,0,0
114606567048,22,0,0,0,22,11,2,4,2
114606567449,1,0,0,0,2,0,0,0,0
114606567840,2,0,0,0,7,0,0,0,0
114606567845,3,0,0,0,3,0,0,0,0
114606569645,1,1,0,0,5,0,0,2,0
114606667040,6,0,1,0,3,1,0,0,0
114606667445,7,0,0,0,10,8,0,0,0
114606667948,10,0,0,0,9,6,0,1,1
114606669641,1,0,0,0,1,2,0,0,0
114606767448,3,0,0,0,3,2,0,0,0
114606867548,6,0,0,0,5,3,0,0,0
114606867549,38,0,0,0,27,7,0,4,4
114606869644,15,0,0,0,0,0,0,0,0
114606967249,24,0,0,0,7,0,0,0,0
114606967441,8,0,0,0,11,3,0,2,0
114606967449,15,0,0,0,13,6,0,3,0
114606969846,6,0,0,0,36,10,0,2,2
114607069845,12,0,0,4,7,2,0,0,0
114607167242,50,0,0,0,44,7,0,16,0
114607167949,1,0,0,0,3,3,0,0,0
114607367941,3,0,0,0,2,1,1,0,2
114607467948,4,0,0,0,5,4,0,0,0
114607569140,3,0,0,0,0,0,0,0,0
114607667441,15,0,9,2,16,13,1,4,4
114607667443,9,0,0,0,18,8,0,0,0
114607669142,8,0,0,0,9,4,0,2,0
114607669644,12,0,0,0,14,13,0,0,0
114607669648,5,0,0,0,8,2,0,0,0
114607769147,1,0,0,0,2,2,0,0,0
114607867446,2,0,0,0,12,0,0,0,0
114607869144,7,0,0,0,5,6,0,0,0
114607869844,21,0,0,0,42,16,0,3,2
114607967240,12,1,0,0,11,7,0,0,0
114607967242,0,0,0,0,1,1,0,0,0
114607967247,0,0,0,0,1,1,0,1,1
114607969648,23,0,0,0,33,4,4,3,3
114607969849,7,0,0,0,15,5,0,0,0
114608169142,9,0,0,0,12,14,0,0,0
114608169149,6,0,0,0,7,4,0,1,0
114608169842,6,1,0,0,10,2,0,0,0
114608269146,3,1,11,0,10,3,0,0,0
114608467443,11,0,0,0,27,2,0,2,1
114608469642,3,0,0,0,8,2,1,0,0
114608567940,3,0,0,0,5,2,0,1,0
114608769640,2,0,0,0,1,0,0,0,0
114608867946,11,8,0,19,32,10,5,2,2
114608869843,9,0,0,0,10,4,0,1,1
114609067945,2,0,0,0,3,1,0,0,0
114609067946,5,0,0,0,10,3,1,0,0
114609167442,5,0,0,0,7,2,0,0,0
114609169641,8,0,1,1,1,0,0,0,0
114609267941,16,0,0,0,12,10,0,3,0
114609367242,1,0,0,0,3,1,0,0,0
114609367245,1,0,0,0,1,1,1,0,0
114609367544,30,1,1,0,1,0,0,0,0
114609367549,1,0,0,0,4,0,0,0,0
114609369649,3,0,0,0,10,3,0,0,0
114609569148,26,0,0,0,15,5,0,2,0
114609569848,5,0,0,0,6,5,1,0,0
114609669147,16,0,0,0,0,0,0,0,0
114609669843,13,0,5,0,21,8,3,1,1
114609867448,20,0,0,0,16,14,0,5,0
114609869149,1,0,0,0,0,0,0,0,0
114609969640,5,0,0,0,16,7,1,0,0
114609969643,3,1,0,0,6,7,0,0,0
114620067549,4,0,0,0,4,2,0,0,0
114620067745,3,0,0,0,3,0,0,0,0
114620167347,2,0,0,0,2,1,0,0,0
114620167445,1,0,0,0,2,3,0,0,0
114620167842,1,0,0,0,2,2,0,0,0
114620167941,3,0,0,0,0,0,0,0,0
114620169849,15,0,0,0,12,4,0,0,0
114620267248,4,0,0,0,3,9,0,1,1
114620267545,0,0,0,0,1,0,0,0,0
114620269640,6,3,10,10,21,3,2,0,0
114620367043,12,0,0,0,8,4,0,2,2
114620367143,1,2,0,1,2,3,2,0,0
114620367245,5,0,0,0,2,0,0,0,0
114620369844,15,3,0,0,11,8,2,0,0
114620467141,1,0,0,0,1,1,0,0,0
114620467143,8,0,0,0,11,4,0,1,0
114620467241,43,0,0,0,98,46,0,1,0
114620467449,1,0,0,0,1,1,1,0,0
114620469841,9,0,0,0,9,5,0,0,0
114620567247,38,1,0,0,25,10,0,8,8
114620567545,5,3,3,0,7,5,2,1,1
114620569849,11,0,0,0,29,10,0,0,0
114620667046,29,0,0,0,28,16,0,2,1
114620667348,6,0,0,0,5,7,1,0,0
114620667543,0,0,0,0,5,1,0,0,0
114620667947,7,0,0,0,11,12,0,0,0
114620850042,7,0,0,0,70,18,0,0,0
114620850146,1,0,0,0,0,0,0,0,0
114620850241,1,0,0,0,0,0,0,0,0
114620850242,2,0,0,0,2,2,0,0,0
114620850441,2,0,0,0,0,0,0,0,0
114620850543,1,0,0,0,3,1,0,0,0
114620850545,2,0,0,0,0,0,0,0,0
114620850546,19,0,0,0,0,0,0,0,0
114620850740,1,0,0,0,1,1,0,0,0
114620850744,2,0,0,0,3,3,0,0,0
114620850749,19,0,0,0,7,1,0,2,1
114620850841,5,0,0,0,6,5,0,0,0
114620850843,6,0,0,0,7,7,0,0,0
114620850845,2,0,0,0,8,2,1,0,0
114620850849,3,0,0,0,0,0,0,0,0
114620850947,35,1,1,0,40,20,0,0,0
114620852040,2,16,2,3,15,11,0,0,1
114620852741,0,0,0,0,1,1,0,0,0
114620853142,5,2,0,0,5,0,0,0,0
114620853241,0,0,0,0,0,0,5,0,0
114620853242,16,0,0,0,7,5,3,1,2
114620853244,11,1,0,0,6,5,0,0,0
114620853246,1,0,0,0,0,0,0,0,0
114620853248,2,0,0,0,0,0,0,0,0
114620853249,1,0,0,0,0,0,0,0,0
114620853445,1,0,0,0,0,0,0,0,0
114620853541,3,0,0,0,18,5,0,0,0
114620853546,1,0,0,0,2,1,1,0,0
114620853643,2,0,0,0,0,0,0,0,0
114620853743,12,1,1,0,26,8,1,0,0
114620853844,2,6,0,0,35,1,0,0,0
114620853846,0,0,0,0,1,1,0,0,0
114620856240,11,0,0,0,25,4,0,0,0
114620856344,31,4,6,2,35,37,1,1,1
114620856348,15,0,0,0,5,0,0,0,0
114620856545,0,0,0,0,1,1,0,0,0
114620856947,1,0,0,0,5,1,1,0,0
114620856949,0,0,0,0,0,0,1,0,0
114620867048,17,0,0,0,18,6,4,0,0
114620867141,14,0,0,0,12,0,0,0,0
114620867249,2,0,0,0,8,0,0,1,0
114620867448,42,3,20,0,41,12,3,5,2
114620867643,3,0,2,0,3,2,2,1,1
114620867647,2,0,0,0,0,0,0,0,0
114620867847,8,0,0,0,0,0,0,0,0
114620869145,17,4,14,0,15,3,1,0,0
114620869849,8,1,3,2,21,9,4,4,4
114620953040,82,0,0,1,71,42,2,4,3
114620953440,4,0,0,0,13,7,1,0,0
114620953544,4,0,0,0,12,6,2,0,1
114620967040,32,0,0,0,25,8,0,4,4
114620967144,13,0,0,0,35,8,0,0,0
114620967549,8,0,0,0,8,4,0,0,0
114620967643,3,0,0,0,1,3,0,1,1
114621067244,5,16,10,14,12,10,2,1,1
114621067245,12,0,0,0,7,4,0,0,0
114621067246,0,0,0,0,0,0,1,0,0
114621069143,3,0,0,0,4,2,0,0,0
114621069145,6,0,0,0,9,6,1,0,0
114621069647,9,0,0,0,18,5,0,0,0
114621069649,2,3,4,0,4,3,1,0,0
114621169646,6,0,0,0,4,4,0,0,0
114621267049,7,0,0,0,9,1,0,0,0
114621269845,15,0,0,0,18,13,2,2,2
114621367248,2,0,0,0,28,0,0,6,0
114621367344,10,0,0,0,17,4,0,4,1
114621367740,0,0,0,0,0,0,1,0,0
114621467441,1,0,1,0,3,3,1,0,0
114621467749,12,3,1,0,17,3,2,0,1
114621467949,7,0,0,0,11,6,0,0,0
114621469142,8,1,1,2,8,2,0,0,0
114621567445,18,6,15,11,23,10,1,0,0
114621567944,1,0,0,0,1,5,0,0,0
114621569641,20,0,0,0,8,1,0,1,0
114621667540,1,0,0,0,0,0,0,0,0
114621669644,27,0,0,0,6,2,0,0,0
114621767446,92,0,14,11,75,19,1,0,0
114621767942,1,0,0,0,1,2,0,0,0
114621867041,59,1,0,0,50,8,2,5,5
114621869144,45,2,43,0,62,43,12,19,13
114621869145,7,1,0,1,12,4,1,0,0
114621869148,5,0,0,0,11,0,0,0,0
114621967049,5,1,0,0,4,2,0,0,0
114621967744,3,0,0,0,25,0,0,4,0
114621969142,1,0,0,0,1,1,0,0,0
114621969648,9,0,0,0,11,3,0,3,0
114622053449,3,1,0,0,2,1,0,0,0
114622053944,6,0,0,0,18,8,0,0,0
114622067146,7,0,0,0,12,4,0,0,0
114622067242,61,0,4,0,329,93,1,1,1
114622069848,21,6,6,2,27,9,0,2,2
114622153948,3,0,0,0,4,2,0,0,0
114622167044,3,0,0,0,4,3,0,0,0
114622167049,5,0,0,0,6,6,0,0,0
114622167749,12,3,0,4,11,6,0,0,0
114622169143,6,0,0,0,2,0,0,1,0
114622169649,2,0,0,0,2,1,0,0,0
114622267048,0,0,0,0,19,6,0,0,0
114622267543,3,0,0,0,10,0,0,0,0
114622267549,8,0,0,0,3,2,0,1,1
114622267747,1,0,0,0,4,0,0,0,0
114622269148,22,0,1,0,16,2,0,0,0
114622367246,0,0,0,0,1,2,0,0,0
114622367542,0,0,0,0,8,7,0,1,0
114622367746,18,0,0,0,64,20,0,1,0
114622367842,0,0,0,0,1,1,0,0,0
114622367844,17,0,0,0,6,4,0,0,0
114622369841,6,0,1,0,5,4,3,2,2
114622369844,15,5,4,2,24,23,3,5,5
114622453943,5,0,0,0,7,4,0,0,0
114622467246,3,0,0,0,7,3,0,0,0
114622469843,42,11,7,1,34,21,5,3,3
114622567246,1,0,0,0,1,0,0,0,0
114622567249,22,0,0,0,18,7,2,2,2
114622567446,2,0,0,0,3,2,0,1,0
114622569147,2,0,0,0,1,0,0,0,0
114622667340,6,0,0,0,3,1,1,0,0
114622667341,1,0,0,0,2,1,1,0,0
114622667741,2,0,0,0,5,8,0,0,0
114622669146,3,0,0,0,7,2,0,0,0
114622767145,21,0,0,0,10,11,1,2,1
114622767149,5,0,0,0,6,3,0,1,0
114622767547,1,0,0,0,1,0,0,0,0
114622767640,0,0,0,0,3,2,2,0,0
114622867548,7,0,0,0,9,3,0,1,0
114622867745,25,0,0,0,14,5,0,0,0
114622869140,7,1,0,0,9,1,0,0,0
114622869843,7,2,1,0,2,3,2,1,2
114622869848,2,0,0,0,2,1,1,0,0
114622967047,3,0,0,0,2,1,0,0,0
114622967542,38,0,0,0,46,35,0,0,0
114622967644,12,3,1,0,17,6,5,3,3
114622967645,28,0,2,0,25,22,0,3,1
114622967742,0,0,0,0,0,0,1,0,0
114622967845,29,0,7,1,27,19,3,2,2
114623053947,15,0,1,0,11,4,2,2,2
114623067544,3,1,0,0,4,3,1,0,0
114623067548,6,0,0,0,8,4,0,0,0
114623067740,6,0,0,0,2,2,2,0,0
114623067744,6,2,0,0,15,6,1,0,0
114623067843,3,0,0,0,5,2,0,1,0
114623069646,1,0,0,0,7,3,0,0,0
114623069843,8,0,0,0,0,0,0,0,0
114623167244,1,1,0,0,5,0,0,0,0
114623169148,0,0,0,0,0,0,0,0,4
114623267042,9,5,4,1,14,5,1,0,0
114623267242,7,0,0,0,6,3,1,0,0
114623267540,1,1,1,1,1,1,0,0,0
114623267747,4,3,0,2,11,4,1,0,0
114623267940,2,0,0,0,4,6,0,0,0
114623367441,1,0,0,0,1,1,1,0,0
114623367443,1,0,0,0,1,0,0,0,0
114623367548,12,0,0,0,20,20,0,4,4
114623467141,3,0,0,0,3,1,1,0,0
114623467149,15,0,0,0,40,4,0,4,1
114623467342,5,0,0,0,5,4,0,0,0
114623467546,10,4,1,0,23,25,9,7,6
114623467640,1,0,0,0,13,0,0,0,0
114623467840,1,0,0,0,2,4,1,0,0
114623469148,1,2,1,5,0,0,0,0,0
114623469645,4,0,0,0,6,3,0,0,0
114623553941,8,0,0,0,23,20,0,1,0
114623553944,11,0,0,0,8,4,0,1,0
114623553949,2,0,0,0,0,0,0,0,0
114623567645,28,1,0,0,21,5,2,2,0
114623667242,7,0,0,0,10,6,0,0,0
114623667544,47,14,12,81,95,10,0,0,0
114623667842,7,1,1,0,5,1,0,0,0
114623669142,74,2,0,0,40,23,3,11,2
114623669640,5,0,0,0,5,1,0,0,0
114623669842,8,0,0,0,10,2,0,0,0
114623669848,2,0,0,0,0,0,0,0,0
114623767248,0,0,0,0,1,1,0,0,0
114623767540,3,2,1,0,6,0,0,0,0
114623769843,6,0,0,0,10,8,0,0,0
114623867443,9,0,0,0,6,1,0,2,0
114623867545,2,0,0,0,6,4,1,0,0
114623867740,2,0,0,5,8,6,1,0,0
114623869147,4,0,0,0,2,3,0,0,0
114623869843,2,0,0,0,2,3,0,0,0
114623869848,1,1,0,6,4,1,1,0,0
114623967242,4,5,1,0,9,7,2,0,0
114623969146,1,1,0,0,1,1,0,0,0
114623969640,4,0,0,0,4,4,0,0,0
114624067146,6,0,0,0,14,5,0,0,0
114624067447,7,1,8,0,25,20,0,0,0
114624067947,2,0,0,0,4,0,0,1,0
114624117340,10,0,0,0,12,3,0,0,0
114624117346,12,0,0,0,6,3,0,2,2
114624117947,11,0,0,0,4,2,0,2,2
114624119149,16,1,3,6,21,15,3,2,2
114624119646,103,1,1,0,87,42,2,18,4
114624153941,11,5,0,0,9,4,1,0,0
114624167449,16,1,0,0,7,1,1,0,0
114624167740,3,0,2,0,3,2,1,0,0
114624167847,8,0,2,0,3,2,0,0,0
114624169846,2,0,0,0,0,0,0,0,0
114624267043,9,0,0,0,11,6,2,1,1
114624267241,23,0,0,0,19,24,0,1,1
114624267342,3,0,0,0,2,4,0,0,0
114624267346,1,0,0,0,0,0,0,0,0
114624267448,1,0,0,0,1,0,0,0,0
114624269147,2,0,0,0,5,1,0,0,0
114624269646,28,0,0,0,22,17,0,3,3
114624353943,10,0,0,0,23,17,0,2,2
114624367145,9,3,1,0,32,4,1,0,0
114624369148,1,0,0,0,1,8,0,0,0
114624369149,5,0,0,0,7,5,0,1,1
114624467241,34,11,12,0,27,16,4,5,3
114624467344,1,0,0,0,0,0,0,0,0
114624467540,2,0,0,0,2,1,2,0,0
114624467541,2,0,0,0,0,0,0,0,0
114624467544,0,0,0,0,1,3,0,0,0
114624467545,5,0,0,0,4,3,0,0,0
114624469140,1,0,0,0,2,1,0,0,0
114624469641,7,0,0,0,15,5,0,3,3
114624567444,17,6,0,0,15,6,5,2,1
114624567741,16,0,0,1,37,18,0,0,0
114624567941,18,1,3,0,15,3,2,1,1
114624667247,3,0,0,0,5,3,0,0,0
114624667545,18,1,0,3,21,8,2,4,2
114624767040,15,0,0,0,12,5,0,2,1
114624769144,8,0,0,0,5,4,0,0,0
114624769146,45,0,6,0,6,3,0,1,1
114624867847,50,0,0,0,81,30,0,4,0
114624869140,3,0,0,0,2,0,0,0,0
114624969148,1,0,0,0,1,2,0,0,0
114625067240,2,0,0,0,8,10,0,1,0
114625067249,28,5,16,0,16,3,1,0,0
114625067940,7,1,0,0,3,4,1,1,0
114625067941,29,7,5,6,36,13,0,0,0
114625167746,7,0,0,0,5,2,0,1,1
114625267748,4,0,0,0,6,0,0,0,0
114625367041,1,0,0,0,1,1,0,0,0
114625367048,15,1,1,0,14,5,2,1,1
114625367243,1,0,0,0,1,0,0,0,0
114625367746,2,0,0,0,0,0,0,0,0
114625367943,14,0,0,0,14,20,0,0,0
114625369645,39,2,3,0,55,43,2,11,1
114625469841,9,0,0,0,0,0,0,0,0
114625567341,2,2,0,0,0,0,0,0,0
114625567540,12,0,0,0,8,3,0,3,3
114625569140,17,4,1,0,16,14,4,3,3
114625569146,8,0,0,0,17,17,0,0,0
114625667240,5,2,0,0,3,4,1,0,0
114625667545,9,0,0,0,17,12,0,0,0
114625769140,22,0,1,0,11,3,3,1,2
114625769848,46,1,0,0,28,6,1,6,2
114625867942,32,0,0,0,23,10,0,2,1
114625869146,4,0,0,0,24,12,0,0,0
114625967048,7,0,0,0,8,1,0,0,0
114625967546,35,0,0,0,54,3,0,2,2
114625967549,16,0,0,0,18,2,0,10,0
114625967945,4,1,1,1,4,7,1,0,0
114626067242,5,3,1,3,13,3,0,0,0
114626067545,12,0,0,0,5,2,1,2,0
114626067744,12,0,0,0,7,2,0,1,1
114626067747,5,0,0,0,16,4,2,1,0
114626067748,6,0,0,0,7,4,0,0,0
114626167047,1,0,0,0,4,3,1,0,0
114626167147,16,6,5,9,22,10,2,1,1
114626167646,22,0,0,0,15,11,0,4,0
114626167945,15,0,0,0,39,20,0,1,0
114626169648,0,0,0,0,5,0,0,0,0
114626169844,2,0,0,0,1,1,0,0,0
114626369141,2,3,0,5,1,2,0,0,0
114626369840,14,0,0,0,0,0,0,0,0
114626369845,16,0,0,0,6,1,0,1,1
114626467048,2,1,0,0,1,2,0,0,0
114626467542,6,0,0,0,9,6,0,0,0
114626467740,1,0,0,0,2,2,0,0,0
114626469642,16,1,0,0,24,24,1,5,3
114626469648,1,0,0,0,0,0,1,0,0
114626567144,13,1,0,0,7,3,2,1,1
114626569143,2,0,0,0,4,1,0,0,0
114626667243,3,0,0,0,2,3,0,0,0
114626667249,31,1,0,0,76,10,0,1,1
114626667444,6,0,0,0,9,2,0,1,0
114626667749,11,0,0,0,19,9,2,2,1
114626667944,27,0,0,0,10,6,0,2,0
114626767147,6,6,0,0,18,6,0,0,0
114626767447,9,0,0,0,9,7,0,1,1
114626767449,18,0,0,0,34,21,0,5,4
114626767540,2,0,0,0,11,0,0,1,0
114626767742,0,0,0,0,3,0,0,0,0
114626867047,10,13,0,0,27,12,3,3,2
114626867149,4,0,0,0,3,1,1,0,1
114626869141,12,0,0,3,6,8,0,0,0
114626869142,16,3,0,0,14,10,0,0,0
114626869145,26,0,0,0,19,7,0,2,2
114626869644,3,0,0,0,4,1,0,0,0
114626869847,6,0,0,0,5,2,0,2,2
114626967143,123,24,61,62,256,140,25,17,8
114626967344,7,0,0,0,8,5,0,1,1
114626967742,31,0,0,0,28,6,0,1,1
114626967841,1,0,0,0,18,12,0,0,0
114626969643,5,4,0,0,10,9,1,2,2
114627067042,2,0,0,0,0,0,0,0,0
114627067746,0,0,0,0,2,3,0,1,0
114627069649,11,1,0,0,13,4,0,0,0
114627167949,3,0,0,0,2,1,1,0,0
114627169142,2,0,0,0,30,9,0,1,0
114627169642,2,0,0,0,0,0,0,0,0
114627267049,18,0,0,0,15,10,5,3,3
114627267443,1,0,0,0,2,2,0,0,0
114627267544,4,0,0,0,1,1,9,0,0
114627267743,2,0,0,0,2,2,1,0,0
114627269141,12,22,4,13,2,0,0,0,0
114627269147,1,1,0,0,1,3,0,0,0
114627269849,20,0,0,0,14,9,0,0,0
114627369644,2,0,0,0,6,5,1,0,0
114627467240,19,1,0,0,12,3,0,1,0
114627467748,3,1,1,0,9,3,1,0,1
114627469147,1,0,0,0,4,3,0,0,0
114627567143,17,5,0,0,29,12,0,0,0
114627567540,19,1,1,7,18,7,0,0,0
114627569143,78,0,12,0,54,28,9,22,14
114627569144,2,0,0,0,2,0,0,0,0
114627667144,9,0,0,0,12,1,0,0,0
114627667942,5,0,0,0,3,2,0,1,1
114627767347,18,2,1,1,32,14,0,0,0
114627767444,11,0,0,0,19,6,1,0,0
114627767941,2,0,0,0,2,1,0,0,0
114627769646,4,0,0,0,1,0,0,0,0
114627867548,3,0,0,0,5,2,0,0,0
114627867942,67,0,2,0,62,27,4,15,7
114627967449,14,0,0,0,32,14,0,3,0
114627967949,14,0,0,0,16,9,1,1,0
114628067243,10,1,0,0,5,2,0,0,0
114628067341,7,0,2,0,9,7,3,0,0
114628067647,7,0,0,0,4,1,0,1,1
114628067740,2,0,0,0,2,3,0,0,0
114628167042,4,0,2,0,9,2,1,0,0
114628167340,31,0,0,0,15,7,0,5,3
114628167544,1,0,0,0,3,1,0,0,0
114628167546,3,1,1,0,6,2,2,0,0
114628267040,1,0,0,0,2,0,0,0,0
114628267046,16,5,8,1,12,16,1,0,0
114628267445,1,0,0,0,0,0,0,0,0
114628269646,7,0,0,0,11,4,0,1,1
114628269648,4,0,0,0,2,0,0,0,0
114628269843,0,0,0,0,7,3,0,0,0
114628367046,13,0,0,0,13,8,0,0,0
114628367148,1,0,0,0,1,1,0,1,1
114628367245,5,0,0,0,1,1,0,0,0
114628367644,4,6,0,15,13,5,1,0,0
114628367948,3,0,0,0,0,0,0,0,0
114628369141,11,1,0,0,10,1,0,1,0
114628369142,1,0,0,0,4,3,0,0,0
114628369649,23,0,0,0,20,2,0,2,2
114628467446,2,0,0,0,0,0,0,0,0
114628469147,4,0,0,0,18,4,0,0,0
114628469841,11,1,0,0,6,1,0,1,1
114628469845,1,0,0,0,5,8,0,0,0
114628553945,2,0,0,0,4,5,2,0,0
114628567440,2,0,0,0,2,2,0,0,0
114628567446,11,2,2,0,3,2,1,0,0
114628567447,2,0,0,0,6,6,0,0,0
114628567644,40,0,0,0,33,11,0,7,3
114628567741,3,0,0,0,2,1,0,0,0
114628569641,3,0,0,0,2,2,0,0,0
114628667043,0,0,0,0,3,1,0,0,0
114628667148,4,0,0,0,2,1,0,0,0
114628667445,1,0,0,0,1,1,0,0,0
114628669649,22,0,0,0,32,17,0,3,3
114628767144,6,0,0,0,2,0,0,0,0
114628767349,3,0,0,0,9,3,0,0,0
114628867045,12,0,0,0,19,12,0,0,0
114628867047,62,3,1,0,49,20,2,2,2
114628867741,2,1,1,2,1,3,1,0,0
114628867748,2,0,0,0,6,5,0,1,0
114628967240,2,0,0,0,1,1,0,0,0
114628967348,6,0,0,0,8,8,0,0,0
114628967643,1,0,0,0,2,2,0,0,0
114629067044,6,0,0,0,4,5,1,0,0
114629067243,15,4,0,2,14,12,0,2,0
114629067441,6,0,0,0,3,1,0,0,0
114629067548,2,0,0,0,4,2,2,0,0
114629167343,3,0,0,0,3,1,0,1,0
114629167541,15,0,0,0,7,0,0,0,0
114629167945,1,0,0,0,14,1,0,1,0
114629169147,2,0,0,0,2,1,1,0,0
114629169842,2,0,0,0,5,2,0,0,0
114629267941,13,0,0,0,10,7,0,2,3
114629367942,31,4,4,0,35,18,4,9,5
114629369849,12,0,0,0,6,1,0,0,0
114629467542,1,0,0,1,0,0,0,0,0
114629467548,1,0,0,0,1,2,0,0,0
114629469146,28,1,2,0,21,6,2,4,3
114629567345,7,0,0,0,9,6,0,0,0
114629667443,19,4,0,9,27,4,0,0,0
114629667447,14,0,1,0,16,14,1,1,1
114629667844,2,0,0,0,9,8,0,0,0
114629767040,1,0,0,0,1,0,0,0,0
114629767240,1,0,0,0,0,0,0,0,0
114629767243,7,0,0,0,5,3,0,0,0
114629767246,6,0,0,0,11,1,0,0,0
114629767841,3,0,0,0,5,1,0,0,0
114629767844,3,0,0,0,2,2,0,0,0
114629769141,12,0,0,0,21,10,0,3,3
114629867149,7,0,0,0,19,7,0,4,0
114629867240,11,0,0,0,5,4,0,2,0
114629867343,23,0,0,0,30,11,0,0,0
114629867346,9,2,0,0,6,5,0,0,0
114629869644,3,0,0,0,3,3,1,0,0
114629869645,0,0,0,0,0,0,0,0,2
114629869843,9,0,0,0,10,6,0,0,0
114629967140,6,0,0,0,0,0,0,0,0
114629967245,13,1,4,11,11,5,1,1,1
114629967841,0,0,0,0,2,0,0,0,0
114629967947,7,0,0,0,5,2,1,1,1
114631067448,14,0,0,0,11,3,0,1,1
114631067546,8,0,0,0,3,3,1,1,0
114631167547,3,0,0,0,6,1,0,3,0
114631169645,79,0,0,0,91,65,6,6,6
114631169847,10,0,0,0,7,4,0,1,1
114631269848,7,1,0,0,16,12,3,0,0
114631367940,2,0,0,0,2,1,1,0,0
114631469642,8,0,0,0,3,3,0,0,0
114631567946,2,0,0,0,1,2,0,0,0
114631569842,34,0,0,0,50,21,0,3,2
114631769643,0,0,0,0,0,0,1,0,0
114631867547,239,90,27,42,271,169,13,26,8
114631967544,39,3,4,0,37,30,2,2,2
114631967945,2,0,0,0,1,1,0,0,0
114631969841,40,3,0,0,86,23,1,1,1
114631969847,12,0,0,0,20,9,0,0,0
114632067547,2,0,0,0,13,7,0,0,0
114632069848,2,0,0,0,14,10,0,4,0
114632167240,10,0,0,0,6,4,0,1,0
114632167446,9,0,0,0,5,7,0,0,0
114632167448,2,0,0,0,6,3,0,0,0
114632169142,6,0,0,0,13,4,0,0,0
114632169646,6,0,0,0,4,1,0,0,0
114632169848,7,0,0,0,13,1,0,0,0
114632267948,6,0,0,0,5,7,0,0,0
114632269141,1,0,0,0,1,1,0,0,0
114632367546,6,1,0,65,35,5,0,0,0
114632369145,6,0,0,0,12,6,0,0,0
114632469144,23,5,13,0,48,25,7,12,7
114632667948,4,0,0,0,13,11,0,0,0
114632669642,8,0,0,0,0,0,0,0,0
114632867242,1,0,0,0,1,0,0,0,0
114632967546,24,4,0,6,62,17,1,0,0
