userid,firstType,daoshuType1,daoshuType2,daoshuType3
112529883707,1,6,5.0,5.0
112529883709,1,6,5.0,5.0
112529883787,1,6,5.0,5.0
112529883808,1,6,5.0,1.0
112529883885,1,7,6.0,5.0
112529883904,1,6,5.0,5.0
112529883908,1,6,5.0,5.0
112529965083,1,6,5.0,1.0
112529965084,1,6,5.0,5.0
112529965089,1,7,6.0,5.0
112529965181,1,6,6.0,6.0
112529965387,1,6,5.0,5.0
112529965482,1,6,6.0,5.0
112529965507,5,6,5.0,
112529965608,5,6,5.0,6.0
112529965684,1,6,5.0,5.0
112529965803,1,6,5.0,6.0
112529965805,1,6,5.0,1.0
112529965909,1,6,5.0,1.0
112529965982,1,6,5.0,5.0
112529965984,1,6,5.0,1.0
112529969180,1,7,6.0,5.0
112529969189,1,6,6.0,5.0
112529969384,1,2,6.0,5.0
112529969602,1,6,5.0,5.0
112529980008,1,6,5.0,1.0
112529980202,1,6,5.0,5.0
112529980282,1,6,5.0,5.0
112529980402,1,1,1.0,8.0
112529980409,1,6,5.0,5.0
112529980501,1,6,5.0,1.0
112529980504,1,6,5.0,5.0
112529980507,1,6,6.0,5.0
112529980584,1,6,5.0,5.0
112529980589,1,7,6.0,5.0
112529983186,1,6,5.0,5.0
112529983203,1,6,5.0,1.0
112529983207,1,5,1.0,5.0
112529983300,1,7,6.0,5.0
112529983309,1,5,1.0,1.0
112529983502,1,6,5.0,5.0
112529983508,1,6,5.0,5.0
112529983587,1,6,5.0,1.0
112529983602,1,6,5.0,1.0
112529983608,5,6,5.0,6.0
112529983681,7,7,6.0,5.0
112529983703,1,6,5.0,1.0
112529983801,1,5,5.0,1.0
112529983989,1,6,5.0,5.0
112530065482,5,5,5.0,5.0
112530065500,1,6,5.0,1.0
112530065703,5,7,6.0,5.0
112530065787,1,7,6.0,5.0
112530065806,1,1,1.0,1.0
112530065881,5,7,6.0,5.0
112530069188,1,1,1.0,1.0
112530069303,5,5,5.0,5.0
112530069601,5,6,5.0,1.0
112530165106,1,6,5.0,5.0
112530165208,1,6,5.0,5.0
112530165303,5,5,5.0,
112530165480,5,5,5.0,
112530165501,5,5,1.0,5.0
112530165506,5,6,5.0,6.0
112530165907,5,6,5.0,5.0
112530165987,5,6,6.0,5.0
112530169601,1,9,8.0,5.0
112530169602,5,6,5.0,2.0
112530169607,5,6,6.0,6.0
112530265000,5,7,6.0,5.0
112530265401,1,7,6.0,5.0
112530265586,5,5,5.0,5.0
112530265680,5,6,5.0,5.0
112530265705,5,6,5.0,
112530265785,5,6,5.0,1.0
112530265787,5,5,5.0,5.0
112530265788,5,5,5.0,5.0
112530269180,1,6,5.0,5.0
112530269187,5,5,5.0,5.0
112530269302,5,5,5.0,1.0
112530269308,5,6,5.0,5.0
112530365205,5,5,5.0,5.0
112530365407,1,1,1.0,1.0
112530365483,5,5,5.0,5.0
112530365500,1,9,8.0,6.0
112530365507,1,5,5.0,5.0
112530365901,1,6,5.0,6.0
112530365907,5,6,6.0,5.0
112530369183,1,6,6.0,5.0
112530369184,1,5,5.0,5.0
112530369601,5,6,5.0,6.0
112530369602,1,5,5.0,1.0
112530465184,5,1,5.0,5.0
112530465287,5,5,5.0,5.0
112530465406,1,7,6.0,5.0
112530465708,5,5,8.0,8.0
112530465884,5,6,5.0,5.0
112530469380,5,5,5.0,5.0
112530565084,5,5,5.0,5.0
112530565703,5,5,5.0,5.0
112530565904,5,6,5.0,5.0
112530565985,5,6,5.0,5.0
112530565986,1,6,5.0,6.0
112530569609,5,5,1.0,1.0
112530665003,5,6,5.0,5.0
112530665089,1,7,6.0,5.0
112530665487,1,7,6.0,5.0
112530665488,1,6,5.0,1.0
112530665784,5,7,5.0,5.0
112530665989,1,5,1.0,5.0
112530669383,5,5,5.0,5.0
112530765107,5,6,5.0,1.0
112530765201,5,6,6.0,5.0
112530765289,5,5,5.0,5.0
112530765508,1,6,5.0,2.0
112530765583,5,1,1.0,1.0
112530765585,1,6,6.0,6.0
112530765587,1,5,5.0,5.0
112530765700,1,7,6.0,5.0
112530765982,5,6,5.0,5.0
112530769382,1,6,5.0,1.0
112530769680,7,7,,
112530865000,1,1,1.0,6.0
112530865003,5,5,5.0,5.0
112530865005,5,6,5.0,6.0
112530865200,5,1,1.0,1.0
112530865400,5,1,1.0,6.0
112530865783,1,5,1.0,
112530865906,5,5,5.0,5.0
112530869300,5,7,6.0,5.0
112530869309,5,5,,
112530965105,5,5,5.0,
112530965108,1,7,6.0,5.0
112530965188,5,6,6.0,6.0
112530965201,1,5,2.0,2.0
112530965489,5,6,5.0,8.0
112530965585,1,7,6.0,5.0
112530965600,5,5,5.0,5.0
112530965602,5,6,1.0,6.0
112530965800,1,7,6.0,6.0
112530965807,5,5,5.0,5.0
112530969183,5,5,5.0,
112530969307,5,5,5.0,6.0
112530969600,5,7,6.0,5.0
112531065208,5,8,6.0,5.0
112531065209,1,6,5.0,1.0
112531065289,1,6,6.0,5.0
112531065481,5,6,5.0,1.0
112531065902,5,6,6.0,5.0
112531069186,5,6,5.0,1.0
112531069301,1,6,5.0,1.0
112531069687,5,1,1.0,1.0
112531165001,1,6,5.0,5.0
112531165004,1,1,6.0,6.0
112531165084,1,6,5.0,1.0
112531165089,1,6,5.0,6.0
112531165480,1,6,5.0,5.0
112531165583,1,1,1.0,1.0
112531165588,1,6,5.0,6.0
112531169186,1,6,5.0,5.0
112531169187,1,7,6.0,5.0
112531169300,1,7,6.0,5.0
112531265083,1,6,6.0,5.0
112531265283,1,6,6.0,6.0
112531265485,1,6,6.0,6.0
112531269182,1,3,1.0,2.0
112531269307,1,7,6.0,5.0
112531269607,1,6,6.0,6.0
112531365001,1,6,5.0,1.0
112531365003,1,6,5.0,6.0
112531365081,1,6,5.0,5.0
112531365088,1,1,6.0,5.0
112531365581,1,6,5.0,5.0
112531369689,1,6,5.0,5.0
112531465006,1,6,5.0,1.0
112531465086,5,6,5.0,1.0
112531465204,1,1,1.0,1.0
112531465500,1,6,5.0,5.0
112531465508,5,5,,
112531465582,5,6,5.0,6.0
112531469182,5,1,1.0,5.0
112531565409,1,1,1.0,1.0
112531569688,1,6,5.0,5.0
112531665103,1,6,6.0,6.0
112531665504,1,5,1.0,6.0
112531665582,5,6,5.0,1.0
112531665782,5,5,5.0,5.0
112531669608,1,1,1.0,5.0
112531765009,1,6,5.0,5.0
112531765082,5,6,5.0,5.0
112531765406,1,6,6.0,5.0
112531769188,1,6,5.0,1.0
112531769382,1,6,5.0,6.0
112531769384,1,6,6.0,5.0
112531769600,1,7,6.0,5.0
112531769609,1,5,5.0,5.0
112531865209,5,6,6.0,5.0
112531865485,5,6,5.0,5.0
112531865486,5,5,5.0,8.0
112531865488,5,6,5.0,1.0
112531869307,1,6,5.0,1.0
112531965007,1,6,6.0,5.0
112531965206,1,7,6.0,5.0
112531965905,1,6,5.0,6.0
112531969380,1,6,6.0,6.0
112532065000,1,6,6.0,5.0
112532065103,1,7,6.0,5.0
112532065104,1,7,6.0,5.0
112532065108,1,6,5.0,6.0
112532065109,1,7,6.0,5.0
112532065481,1,1,5.0,5.0
112532065509,1,6,5.0,6.0
112532065586,1,5,6.0,5.0
112532065805,1,6,5.0,1.0
112532065883,1,7,6.0,5.0
112532069309,1,5,5.0,1.0
112532069681,1,7,6.0,6.0
112532083004,1,5,5.0,5.0
112532165183,1,1,5.0,5.0
112532165201,1,1,1.0,1.0
112532165208,7,7,,
112532165301,1,5,5.0,5.0
112532165682,1,1,1.0,5.0
112532165687,1,6,1.0,8.0
112532165904,1,5,1.0,2.0
112532165905,1,5,6.0,6.0
112532169601,1,2,4.0,1.0
112532169608,1,6,5.0,6.0
112532169609,1,6,9.0,8.0
112532169688,1,5,1.0,5.0
112532183002,1,1,5.0,5.0
112532183501,5,1,6.0,6.0
112532183585,1,6,5.0,1.0
112532183588,1,6,5.0,1.0
112532265006,1,6,5.0,5.0
112532265084,9,7,6.0,5.0
112532265207,1,1,1.0,6.0
112532265285,7,7,,
112532265307,5,5,,
112532265402,1,7,6.0,6.0
112532265408,1,6,5.0,6.0
112532265608,1,5,5.0,5.0
112532265681,1,6,5.0,5.0
112532265688,1,6,5.0,5.0
112532265782,1,1,9.0,8.0
112532265909,1,7,6.0,5.0
112532265984,1,9,8.0,6.0
112532269306,1,7,6.0,5.0
112532283505,1,6,5.0,1.0
112532365089,1,1,1.0,1.0
112532365109,1,7,6.0,5.0
112532365181,1,6,6.0,5.0
112532365201,1,6,5.0,5.0
112532365388,5,6,5.0,5.0
112532365409,1,7,6.0,5.0
112532365582,1,2,3.0,4.0
112532365583,1,1,2.0,2.0
112532365600,1,6,5.0,5.0
112532365886,1,5,2.0,1.0
112532365901,1,7,6.0,5.0
112532365981,1,6,5.0,1.0
112532365987,5,5,5.0,
112532369302,1,1,8.0,5.0
112532383204,1,7,6.0,5.0
112532383588,1,8,5.0,5.0
112532465007,1,6,5.0,6.0
112532465009,1,6,5.0,5.0
112532465109,1,5,5.0,1.0
112532465183,1,1,1.0,1.0
112532465280,1,6,5.0,5.0
112532465706,6,6,5.0,5.0
112532465784,1,1,1.0,1.0
112532465785,1,1,5.0,5.0
112532465801,1,6,5.0,5.0
112532465883,1,7,6.0,5.0
112532465901,1,1,1.0,1.0
112532465907,1,1,5.0,1.0
112532465982,1,6,5.0,6.0
112532469602,1,1,1.0,5.0
112532483503,1,1,1.0,1.0
112532483586,1,1,1.0,5.0
112532565186,1,1,1.0,1.0
112532565280,1,5,1.0,1.0
112532565281,1,1,1.0,1.0
112532565282,1,2,5.0,5.0
112532565380,1,6,6.0,5.0
112532565383,5,6,5.0,6.0
112532565506,1,5,5.0,8.0
112532565587,1,1,8.0,9.0
112532565681,1,7,6.0,5.0
112532565700,5,1,1.0,5.0
112532565704,1,7,6.0,6.0
112532565800,1,5,6.0,5.0
112532565881,5,5,5.0,1.0
112532565984,1,6,5.0,5.0
112532569186,1,6,6.0,5.0
112532569603,1,6,5.0,1.0
112532583284,1,5,8.0,5.0
112532583288,1,6,5.0,5.0
112532583289,1,6,6.0,5.0
112532583407,5,5,5.0,
112532583481,1,5,5.0,5.0
112532583485,1,5,5.0,1.0
112532583501,1,1,1.0,
112532583588,1,1,6.0,5.0
112532665104,5,6,5.0,5.0
112532665189,1,1,1.0,5.0
112532665282,1,6,6.0,5.0
112532665406,1,6,6.0,5.0
112532665409,1,5,6.0,6.0
112532665484,1,5,6.0,5.0
112532665485,1,1,1.0,1.0
112532665604,5,5,5.0,5.0
112532665700,1,5,1.0,1.0
112532665807,1,1,1.0,1.0
112532665887,1,6,5.0,1.0
112532665900,1,6,5.0,5.0
112532669384,1,1,1.0,1.0
112532669687,1,5,5.0,1.0
112532669689,1,1,1.0,1.0
112532765004,1,5,5.0,5.0
112532765208,1,5,1.0,5.0
112532765400,1,1,1.0,5.0
112532765487,1,6,5.0,5.0
112532765609,1,5,1.0,5.0
112532765708,5,1,1.0,1.0
112532765785,1,6,5.0,6.0
112532765800,5,5,6.0,5.0
112532765804,1,5,2.0,6.0
112532765980,1,6,5.0,1.0
112532769188,1,7,6.0,6.0
112532769301,1,5,5.0,5.0
112532769304,1,5,5.0,5.0
112532769604,1,6,5.0,1.0
112532769685,1,6,5.0,6.0
112532783485,1,1,6.0,1.0
112532783501,1,1,1.0,9.0
112532783506,1,7,6.0,5.0
112532783508,1,1,1.0,9.0
112532783804,1,1,1.0,1.0
112532865204,5,7,6.0,6.0
112532865207,1,2,4.0,2.0
112532865385,1,6,5.0,1.0
112532865607,1,6,5.0,5.0
112532865686,1,5,5.0,6.0
112532865900,1,1,1.0,1.0
112532865903,1,6,6.0,5.0
112532865984,1,5,5.0,5.0
112532869307,7,7,,
112532869382,1,7,6.0,5.0
112532869388,1,5,5.0,5.0
112532883581,1,6,6.0,6.0
112532965104,5,5,1.0,1.0
112532965109,1,1,1.0,5.0
112532965380,1,5,5.0,6.0
112532965409,1,6,6.0,6.0
112532965901,1,1,1.0,6.0
112532965907,1,1,1.0,7.0
112532969303,1,1,1.0,5.0
112532969309,1,1,1.0,1.0
112532969609,5,7,6.0,6.0
112533065080,1,6,6.0,6.0
112533065405,1,7,6.0,5.0
112533065407,5,1,1.0,1.0
112533065486,5,6,5.0,5.0
112533065503,1,6,5.0,1.0
112533065583,5,6,5.0,5.0
112533065983,5,5,5.0,5.0
112533069382,5,5,1.0,5.0
112533069603,1,5,5.0,1.0
112533165004,5,5,5.0,5.0
112533165083,1,7,6.0,5.0
112533165084,5,6,5.0,1.0
112533165581,5,6,5.0,6.0
112533165801,5,5,5.0,5.0
112533165804,5,5,5.0,5.0
112533165984,1,7,5.0,4.0
112533169188,5,6,5.0,1.0
112533169387,5,1,1.0,1.0
112533169687,5,6,5.0,6.0
112533265209,1,7,6.0,5.0
112533265404,5,6,6.0,5.0
112533265486,5,5,5.0,5.0
112533265504,5,5,5.0,5.0
112533265800,5,6,6.0,6.0
112533265803,1,1,1.0,1.0
112533269186,1,6,5.0,1.0
112533269301,1,5,5.0,5.0
112533269606,1,6,5.0,1.0
112533269688,5,7,6.0,6.0
112533365083,5,6,5.0,1.0
112533365086,1,5,5.0,5.0
112533365485,5,5,5.0,5.0
112533365588,1,6,5.0,5.0
112533365885,1,6,6.0,6.0
112533365888,1,6,5.0,1.0
112533365889,1,6,6.0,6.0
112533365981,5,6,5.0,6.0
112533369306,1,1,1.0,
112533465508,5,5,,
112533465582,5,7,6.0,5.0
112533465783,5,6,5.0,1.0
112533465905,1,6,6.0,5.0
112533565205,1,7,6.0,5.0
112533565288,5,6,5.0,6.0
112533565403,1,6,5.0,5.0
112533565508,5,6,6.0,5.0
112533565509,5,5,1.0,5.0
112533565584,1,6,5.0,7.0
112533565802,1,5,5.0,5.0
112533565886,5,6,6.0,5.0
112533565905,1,6,5.0,5.0
112533569181,5,5,5.0,5.0
112533569387,5,5,5.0,5.0
112533569685,1,1,5.0,5.0
112533665088,5,6,5.0,
112533665405,1,6,6.0,6.0
112533665407,5,5,5.0,5.0
112533669301,1,6,5.0,6.0
112533765201,1,7,6.0,5.0
112533765881,1,1,1.0,1.0
112533765984,5,7,6.0,5.0
112533765987,5,6,6.0,5.0
112533769188,5,7,6.0,5.0
112533769609,1,6,5.0,1.0
112533865401,5,5,5.0,5.0
112533865484,1,6,5.0,1.0
112533865705,1,7,6.0,6.0
112533865986,1,6,5.0,5.0
112533869383,5,6,5.0,1.0
112533869608,1,4,5.0,4.0
112533869686,5,6,5.0,6.0
112533965285,5,1,8.0,6.0
112533965882,5,5,5.0,5.0
112533965885,5,4,1.0,4.0
112533965981,5,5,,
112533969302,5,1,1.0,1.0
112533969303,5,5,5.0,
112533969308,5,6,5.0,1.0
112533969388,1,6,5.0,1.0
112533969687,5,7,6.0,5.0
112535065005,1,6,5.0,5.0
112535065084,1,7,6.0,5.0
112535065280,1,1,1.0,5.0
112535065281,5,1,1.0,1.0
112535065489,1,7,6.0,5.0
112535069302,1,1,6.0,5.0
112535069384,1,5,1.0,1.0
112535069385,1,9,8.0,6.0
112535069688,1,5,1.0,1.0
112535165307,1,5,5.0,5.0
112535165404,1,6,5.0,5.0
112535165509,1,6,5.0,2.0
112535165680,1,6,6.0,5.0
112535165703,5,6,6.0,5.0
112535165707,1,7,6.0,5.0
112535165808,1,6,5.0,6.0
112535165886,1,5,5.0,6.0
112535165982,1,6,5.0,1.0
112535169186,1,1,6.0,6.0
112535169605,1,6,5.0,5.0
112535183005,1,5,5.0,5.0
112535183080,5,5,5.0,7.0
112535183082,1,6,5.0,1.0
112535183501,1,5,5.0,5.0
112535265008,1,5,5.0,5.0
112535265084,1,6,5.0,5.0
112535265405,1,5,5.0,1.0
112535265582,1,1,1.0,1.0
112535265589,1,6,6.0,5.0
112535265803,1,6,5.0,1.0
112535365005,1,5,1.0,1.0
112535365089,1,1,1.0,1.0
112535365101,1,5,5.0,5.0
112535365202,5,6,6.0,6.0
112535365282,1,6,5.0,1.0
112535365382,1,1,1.0,1.0
112535365505,1,1,1.0,5.0
112535365585,1,1,3.0,3.0
112535365606,1,6,5.0,1.0
112535365700,5,1,9.0,8.0
112535365887,1,6,5.0,1.0
112535369184,1,5,5.0,1.0
112535369385,5,6,6.0,5.0
112535565005,1,1,1.0,1.0
112535565301,1,5,5.0,5.0
112535565404,1,4,4.0,4.0
112535565483,1,7,6.0,5.0
112535565502,1,7,6.0,6.0
112535565580,1,5,5.0,5.0
112535565601,1,7,6.0,5.0
112535565709,1,1,6.0,6.0
112535565803,1,7,6.0,5.0
112535565888,1,1,5.0,5.0
112535565908,1,5,5.0,5.0
112535665001,1,6,5.0,6.0
112535665002,1,1,1.0,6.0
112535665105,5,6,6.0,5.0
112535665184,1,5,1.0,1.0
112535665286,1,1,5.0,1.0
112535665487,1,1,1.0,1.0
112535665903,1,6,5.0,5.0
112535665904,1,6,5.0,5.0
112535669603,1,1,1.0,1.0
112535765009,1,5,5.0,1.0
112535765084,1,5,5.0,5.0
112535765308,1,5,6.0,5.0
112535765384,1,1,1.0,5.0
112535765682,1,1,,
112535765885,1,7,6.0,5.0
112535765886,1,5,1.0,1.0
112535765888,1,9,8.0,7.0
112535783006,1,1,5.0,1.0
112535783102,1,1,1.0,1.0
112535783206,1,7,6.0,5.0
112535783281,1,6,6.0,5.0
112535783405,1,7,6.0,5.0
112535783408,1,7,6.0,5.0
112535783600,1,1,1.0,1.0
112535783604,1,7,6.0,5.0
112535965006,1,5,5.0,1.0
112535965106,1,1,1.0,1.0
112535965209,1,5,1.0,1.0
112535965401,1,6,5.0,5.0
112535965408,1,5,1.0,5.0
112535965482,1,6,6.0,5.0
112535965684,1,5,5.0,5.0
112535965787,1,1,1.0,1.0
112536065500,1,6,5.0,1.0
112536065505,1,6,5.0,1.0
112536069183,1,6,6.0,6.0
112536165001,1,6,5.0,1.0
112536165002,1,7,6.0,5.0
112536165008,1,6,5.0,1.0
112536165009,1,6,5.0,1.0
112536165283,1,6,5.0,5.0
112536165408,1,6,5.0,5.0
112536165480,1,6,5.0,1.0
112536165488,1,6,5.0,5.0
112536165801,1,6,5.0,6.0
112536165806,1,6,5.0,1.0
112536165901,1,6,5.0,5.0
112536165905,1,6,5.0,1.0
112536169684,5,6,5.0,1.0
112536169688,1,7,6.0,5.0
112536265001,1,6,5.0,5.0
112536265200,1,6,6.0,5.0
112536265282,5,6,6.0,6.0
112536265584,1,6,5.0,1.0
112536265588,1,7,6.0,5.0
112536265703,1,7,6.0,5.0
112536265705,1,6,6.0,5.0
112536265788,1,6,5.0,1.0
112536269383,1,6,5.0,5.0
112536269387,1,6,6.0,5.0
112536269604,1,6,5.0,5.0
112536365204,1,6,6.0,5.0
112536365289,1,6,5.0,1.0
112536365485,1,7,6.0,5.0
112536365586,1,6,6.0,6.0
112536365588,1,7,6.0,6.0
112536365805,1,6,6.0,5.0
112536365808,1,6,5.0,5.0
112536369682,1,7,6.0,5.0
112536369689,1,6,5.0,1.0
112536465201,1,6,5.0,5.0
112536465202,1,5,5.0,5.0
112536465203,1,5,1.0,1.0
112536465206,5,7,6.0,5.0
112536465482,1,6,5.0,5.0
112536465488,1,7,6.0,5.0
112536465588,1,6,5.0,1.0
112536469305,1,7,6.0,5.0
112536469383,9,9,9.0,9.0
112536469684,1,6,5.0,1.0
112536565000,5,6,6.0,5.0
112536565005,6,6,,
112536565480,1,7,6.0,6.0
112536565705,1,6,5.0,6.0
112536565706,1,6,5.0,1.0
112536565984,1,6,6.0,6.0
112536565989,5,6,5.0,6.0
112536569608,1,1,1.0,1.0
112536569681,1,6,5.0,1.0
112536569686,1,5,1.0,5.0
112536569687,1,7,6.0,6.0
112536665008,1,5,1.0,1.0
112536665281,1,1,7.0,1.0
112536665402,1,6,6.0,5.0
112536665809,1,6,5.0,6.0
112536665889,5,6,5.0,5.0
112536669384,1,6,6.0,5.0
112536669685,1,1,5.0,6.0
112536765002,1,6,6.0,5.0
112536765087,1,6,5.0,5.0
112536765200,1,7,6.0,5.0
112536765583,1,6,5.0,5.0
112536765588,1,6,5.0,1.0
112536765703,1,6,5.0,6.0
112536765784,1,6,5.0,5.0
112536765800,1,6,5.0,1.0
112536765802,1,6,5.0,1.0
112536765982,1,7,6.0,6.0
112536865285,1,6,5.0,5.0
112536865505,1,6,5.0,6.0
112536865585,1,5,5.0,5.0
112536865886,1,6,6.0,6.0
112536869609,1,1,1.0,5.0
112536965087,1,6,5.0,5.0
112536965102,1,6,6.0,5.0
112536965203,1,6,5.0,1.0
112536965405,1,6,5.0,1.0
112536965502,1,7,6.0,5.0
112536965580,1,6,5.0,5.0
112536965605,1,6,6.0,5.0
112536965907,1,1,6.0,6.0
112536969185,1,7,6.0,5.0
112536969189,1,6,5.0,2.0
112536969382,1,6,5.0,1.0
112536969604,1,6,5.0,1.0
112537065084,1,1,8.0,5.0
112537065188,5,5,5.0,5.0
112537065288,1,7,6.0,5.0
112537065409,1,6,5.0,1.0
112537065502,1,7,5.0,4.0
112537065508,1,6,5.0,5.0
112537065608,1,4,5.0,1.0
112537065685,5,6,5.0,5.0
112537065706,1,1,1.0,5.0
112537065787,5,6,6.0,5.0
112537065904,1,5,8.0,6.0
112537065984,1,5,1.0,1.0
112537069605,5,5,5.0,5.0
112537069606,5,1,1.0,1.0
112537069681,5,5,5.0,5.0
112537069682,5,6,5.0,5.0
112537069689,5,5,5.0,5.0
112537083000,1,1,1.0,5.0
112537083006,5,6,5.0,
112537083084,5,7,6.0,5.0
112537083409,5,6,6.0,5.0
112537083581,1,6,5.0,1.0
112537165306,5,1,1.0,8.0
112537165386,5,5,1.0,5.0
112537165482,1,7,6.0,6.0
112537165580,1,6,5.0,5.0
112537165583,1,4,4.0,1.0
112537165587,5,8,6.0,6.0
112537165603,1,6,5.0,1.0
112537169609,5,5,5.0,5.0
112537183005,1,6,5.0,1.0
112537183008,1,5,5.0,1.0
112537183505,1,2,5.0,5.0
112537265206,5,6,5.0,
112537265283,5,1,5.0,5.0
112537265482,1,6,5.0,6.0
112537265589,1,6,5.0,1.0
112537265682,5,5,5.0,8.0
112537265687,1,2,2.0,2.0
112537265700,5,5,5.0,5.0
112537265708,1,6,5.0,6.0
112537265804,3,7,6.0,5.0
112537265805,5,8,5.0,5.0
112537269689,5,8,5.0,5.0
112537283088,5,1,1.0,1.0
112537283201,5,5,5.0,5.0
112537283206,5,8,8.0,5.0
112537283280,5,6,6.0,5.0
112537283486,5,7,6.0,5.0
112537283501,8,5,5.0,5.0
112537283506,1,1,5.0,1.0
112537365203,1,1,,
112537365209,1,5,5.0,5.0
112537365283,1,1,1.0,6.0
112537365285,5,8,5.0,5.0
112537365484,5,5,5.0,5.0
112537365706,5,1,8.0,5.0
112537465082,5,8,5.0,5.0
112537465289,5,6,6.0,5.0
112537465704,5,7,5.0,4.0
112537465803,1,5,1.0,1.0
112537465806,1,1,5.0,1.0
112537465807,1,6,5.0,5.0
112537465809,1,5,5.0,1.0
112537465905,5,8,5.0,
112537465908,1,5,1.0,1.0
112537469180,1,1,1.0,5.0
112537469384,5,1,1.0,5.0
112537469600,5,6,6.0,5.0
112537483082,1,1,1.0,1.0
112537483201,1,6,6.0,5.0
112537483204,5,5,5.0,5.0
112537483283,1,1,1.0,1.0
112537483580,5,5,5.0,5.0
112537483589,5,1,1.0,1.0
112537565109,5,7,6.0,5.0
112537565202,1,5,5.0,5.0
112537565485,5,7,6.0,5.0
112537565501,5,5,5.0,5.0
112537565509,5,1,1.0,5.0
112537565608,5,6,5.0,5.0
112537565787,1,6,6.0,5.0
112537565789,5,5,5.0,
112537565801,5,7,6.0,5.0
112537565901,1,6,5.0,5.0
112537565906,5,5,6.0,5.0
112537565907,5,5,5.0,5.0
112537665083,5,6,5.0,1.0
112537665689,8,6,5.0,5.0
112537665783,5,5,5.0,5.0
112537665989,1,1,1.0,1.0
112537669301,5,5,5.0,5.0
112537669605,1,6,5.0,5.0
112537669607,5,5,5.0,5.0
112537683088,1,6,5.0,1.0
112537683280,1,6,5.0,1.0
112537765006,5,7,6.0,5.0
112537765008,1,6,6.0,6.0
112537765087,5,6,6.0,5.0
112537765301,5,1,1.0,2.0
112537765381,5,6,5.0,6.0
112537765507,5,1,1.0,5.0
112537769604,1,3,3.0,5.0
112537769606,9,8,5.0,5.0
112537769688,1,7,6.0,5.0
112537783000,5,6,5.0,6.0
112537783003,5,1,1.0,1.0
112537783080,5,5,8.0,5.0
112537865006,1,5,5.0,5.0
112537865084,1,7,6.0,5.0
112537865087,8,1,5.0,5.0
112537865088,5,5,5.0,5.0
112537865208,1,5,7.0,6.0
112537865483,5,6,6.0,5.0
112537865588,1,9,8.0,7.0
112537865601,5,5,5.0,5.0
112537865602,5,5,8.0,5.0
112537865788,5,6,5.0,1.0
112537865985,5,6,5.0,1.0
112537869607,1,5,1.0,1.0
112537869683,1,5,5.0,5.0
112537869684,5,6,6.0,5.0
112537883003,8,7,6.0,5.0
112537883204,1,5,5.0,8.0
112537883207,5,6,5.0,2.0
112537883585,5,6,5.0,5.0
112537883587,5,6,6.0,6.0
112537883703,1,5,1.0,1.0
112537883704,1,6,5.0,1.0
112537883708,5,7,5.0,4.0
112537883786,5,1,8.0,5.0
112537883788,5,5,5.0,5.0
112537883986,5,5,5.0,5.0
112537965002,1,7,6.0,5.0
112537965006,5,1,1.0,1.0
112537965009,5,1,1.0,1.0
112537965203,5,5,5.0,5.0
112537965381,5,5,5.0,5.0
112537965388,5,6,5.0,5.0
112537965389,1,5,5.0,5.0
112537965606,6,7,6.0,5.0
112537965684,5,6,5.0,5.0
112537965786,1,6,6.0,5.0
112537965804,1,6,5.0,1.0
112537965884,1,8,5.0,5.0
112537965987,1,5,5.0,5.0
112537969182,5,5,5.0,5.0
112537983005,5,5,5.0,6.0
112537983282,5,7,6.0,5.0
112537983501,5,5,5.0,5.0
112537983502,1,7,6.0,5.0
112537983504,1,6,6.0,6.0
112537983588,5,8,5.0,5.0
112537983589,5,5,5.0,5.0
112537983883,5,5,5.0,5.0
112538065003,1,1,9.0,8.0
112538065084,1,6,5.0,6.0
112538065201,1,6,5.0,1.0
112538065284,1,5,5.0,1.0
112538065408,1,6,6.0,5.0
112538065806,1,7,6.0,5.0
112538069301,1,6,5.0,6.0
112538069381,1,6,6.0,5.0
112538069383,1,6,5.0,5.0
112538165286,1,6,5.0,6.0
112538165408,1,6,6.0,6.0
112538165485,1,1,2.0,1.0
112538165802,5,6,6.0,6.0
112538265208,1,7,6.0,5.0
112538269181,1,6,5.0,1.0
112538269300,1,7,6.0,5.0
112538269301,1,6,5.0,6.0
112538269685,1,6,5.0,1.0
112538365008,1,6,5.0,5.0
112538365408,1,6,5.0,6.0
112538365483,1,7,6.0,5.0
112538365506,1,7,6.0,5.0
112538365880,1,1,6.0,5.0
112538365980,1,6,5.0,5.0
112538365986,1,1,1.0,6.0
112538369181,1,1,1.0,1.0
112538369186,1,6,5.0,1.0
112538369681,1,6,5.0,6.0
112538465000,1,7,6.0,5.0
112538465006,1,6,6.0,6.0
112538465007,1,6,5.0,5.0
112538465085,1,8,8.0,8.0
112538465500,1,6,5.0,1.0
112538469307,1,6,5.0,5.0
112538565083,1,6,5.0,1.0
112538565485,1,6,5.0,6.0
112538565486,1,6,6.0,6.0
112538565507,1,6,5.0,5.0
112538569183,1,6,5.0,5.0
112538569306,1,6,6.0,6.0
112538569307,1,6,5.0,5.0
112538569385,1,6,5.0,6.0
112538665085,1,6,5.0,1.0
112538665088,1,6,5.0,1.0
112538665405,1,6,5.0,2.0
112538669183,1,6,6.0,6.0
112538669307,1,6,6.0,5.0
112538669388,1,6,6.0,6.0
112538765086,1,6,5.0,1.0
112538765087,1,6,5.0,1.0
112538765283,1,6,5.0,1.0
112538765485,1,6,5.0,6.0
112538765586,1,6,6.0,6.0
112538765901,1,6,5.0,1.0
