userid,interval_mean,interval_var,interval_min,interval_lastvale1,interval_lastvale2,interval_lastvale3,interval_lastvale4,interval_last3_mean,interval_last3_var,first_interval
114824952442,60141.85,16242122966.07,4.0,53.0,157.0,20.0,407.0,76.67,3408.22,166812.0
114824952944,62795.2,10620953256.56,30.0,15129.0,267716.0,30325.0,30.0,104390.0,13376177540.67,776.0
114824952947,6846.57,266736646.24,25.0,25.0,73.0,75.0,54.0,57.67,534.22,791.0
114824953341,52673.81,53735956128.19,6.0,96.0,53.0,9.0,24.0,52.67,1261.56,42.0
114824953344,322099.14,1465297328083.05,1.0,10.0,162.0,657.0,17.0,276.33,76304.22,91308.0
114824953440,161709.75,101977619623.19,23.0,331755.0,956527.0,27.0,3681.0,429436.33,157252863107.56,23.0
114824953448,51376.33,22273940247.96,6.0,72.0,63.0,95.0,73753.0,76.67,181.56,84.0
114824953547,41.0,1254.5,3.0,122.0,41.0,38.0,7.0,67.0,1514.0,33.0
114824953640,,,51.0,51.0,,,,,,51.0
114824967040,428478.36,413631831942.23,7.0,9442.0,611.0,8.0,7.0,3353.67,18594502.89,81.0
114824967146,39831.76,18665529156.21,2.0,51.0,29.0,8313.0,236.0,2797.67,15209531.56,9.0
114824967543,182.37,122833.94,1.0,49.0,10.0,1725.0,26.0,594.67,639080.22,43.0
114824967649,133007.56,63391072140.91,7.0,40.0,124.0,22.0,562.0,62.0,1976.0,19.0
114824969141,35331.36,13566141965.29,1.0,1529.0,134.0,32.0,48.0,565.0,466382.0,239.0
114824969843,96909.14,77844982965.15,7.0,152.0,20.0,2203.0,92.0,791.67,998834.89,13.0
114825050546,187822.0,105430683074.0,2.0,1048.0,2.0,18.0,750220.0,356.0,239474.67,750220.0
114825050548,89125.34,111129208696.36,1.0,62.0,233.0,102.0,2.0,132.33,5333.56,2912270.0
114825050747,53424.48,33656719722.56,3.0,99.0,7.0,16.0,8.0,40.67,1714.89,13.0
114825053647,302094.31,1217367324764.84,11.0,69.0,23.0,103.0,11.0,65.0,1074.67,15.0
114825053842,192.12,27884.86,30.0,30.0,291.0,60.0,405.0,127.0,13598.0,36.0
114825053948,148521.6,88192487984.64,6.0,68.0,6.0,742466.0,26.0,247513.33,122489071760.89,42.0
114825067042,122.0,31783.33,7.0,7.0,34.0,7.0,498.0,16.0,162.0,11.0
114825067340,366.25,94762.69,34.0,769.0,34.0,559.0,103.0,454.0,95550.0,103.0
114825067443,113647.0,62737967977.75,4.0,602.0,191.0,14.0,6.0,269.0,60666.0,89.0
114825067546,16445.82,876210016.88,2.0,50.0,11.0,33882.0,21.0,11314.33,254650042.89,14724.0
114825069843,1611735.86,15582267600048.12,8.0,101.0,11280945.0,239.0,523.0,3760428.33,28279085469979.55,8.0
114825150444,349646.5,931710129988.75,9.0,40.0,27.0,9.0,153528.0,25.33,161.56,25.0
114825150542,499318.19,3097289487390.28,4.0,192.0,167.0,100.0,124123.0,153.0,1508.67,337.0
114825153148,17752.05,3951586159.38,2.0,108.0,2.0,14.0,404272.0,41.33,2246.22,334.0
114825153240,228465.0,229103739015.0,3.0,68.0,74.0,6.0,9905.0,49.33,944.89,1710998.0
114825153241,466982.2,869409533255.36,105.0,300.0,2498.0,184.0,105.0,994.0,1133250.67,2331824.0
114825153341,56679.11,25599955058.1,17.0,177.0,29.0,80.0,62.0,95.33,3768.22,107.0
114825153448,4249.2,89862486.86,28.0,826.0,157.0,5016.0,1838.0,1999.67,4623726.89,1495.0
114825153840,127427.96,91797207278.65,7.0,14252.0,7.0,49.0,22676.0,4769.33,44960777.56,642301.0
114825153849,774.0,4002467.2,2.0,6751.0,10.0,634.0,22.0,2465.0,9249794.0,9.0
114825153948,38300.71,7727518537.92,10.0,71.0,123.0,13.0,10.0,69.0,2018.67,253276.0
114825167240,77.67,6552.89,7.0,191.0,7.0,35.0,,77.67,6552.89,35.0
114825167347,140645.13,89571653614.25,5.0,460.0,348.0,5.0,20.0,271.0,37468.67,99.0
114825167547,65137.47,20504400778.96,5.0,55.0,421.0,1107.0,474.0,527.67,190139.56,20.0
114825167744,67.92,5637.58,1.0,50.0,2.0,48.0,99.0,33.33,491.56,38.0
114825169141,14440.92,1496916889.91,2.0,149.0,17.0,480.0,97.0,215.33,37928.22,16.0
114825169146,71268.62,26849316059.23,7.0,90.0,7.0,68881.0,14.0,22992.67,1052870716.22,12.0
114825169649,125.67,18358.22,21.0,317.0,39.0,21.0,,125.67,18358.22,21.0
114825169848,19429.0,2290654858.36,1.0,4606.0,28.0,1.0,29.0,1545.0,4684982.0,2.0
114825169849,182034.16,232690076290.98,12.0,1718718.0,4589.0,165614.0,141.0,629640.33,597366590453.56,16.0
114825250340,82.0,25.0,77.0,87.0,77.0,,,,,77.0
114825250347,119240.62,112349504766.24,2.0,32.0,5.0,372.0,262.0,136.33,27890.89,332.0
114825250447,6922.33,515573164.06,4.0,436.0,10.0,133.0,44.0,193.0,32046.0,105.0
114825250543,10032.12,1032109385.23,3.0,32.0,152.0,36726.0,4.0,12303.33,298235723.56,625.0
114825250942,65.5,3540.25,6.0,125.0,6.0,,,,,6.0
114825250949,243370.89,488157710667.78,9.0,121.0,76.0,46.0,21574.0,81.0,950.0,3058995.0
114825253142,8110.8,241773746.56,1.0,49.0,1.0,7.0,39193.0,19.0,456.0,1304.0
114825253248,16493.45,2453152821.95,14.0,35.0,93.0,63.0,14.0,63.67,560.89,295.0
114825253648,55974.82,11846643390.84,1.0,9.0,37.0,762.0,1.0,269.33,121490.89,477.0
114825267441,10710.0,1090471018.91,20.0,82.0,2062.0,115120.0,23.0,39088.0,2891085912.0,20.0
114825267447,110562.89,205807901587.78,7.0,26.0,7.0,81.0,35.0,38.0,984.67,89.0
114825267544,760039.33,1154901596014.89,66.0,66.0,209.0,2279843.0,,760039.33,1154901596014.89,2279843.0
114825267548,163419.94,77022824856.88,4.0,61.0,11.0,170984.0,930544.0,57018.67,6494049017.56,612.0
114825267647,11452.83,266173803.14,4.0,65.0,4.0,29088.0,6.0,9719.0,187579700.67,39215.0
114825267846,2019.5,5333944.25,217.0,296.0,217.0,1673.0,5892.0,728.67,446922.89,5892.0
114825267847,6309.93,226958288.21,14.0,25.0,28.0,258.0,129.0,103.67,11910.89,79.0
114825267943,56195.5,11739604024.54,5.0,125.0,6.0,224758.0,46.0,74963.0,11219273372.67,354.0
114825267946,46154.07,27113096352.85,6.0,112.0,149.0,9541.0,41.0,3267.33,19679674.89,67.0
114825267949,652580.33,2266677917817.33,2.0,993208.0,4821109.0,954.0,210.0,1938423.67,4319032032260.22,316.0
114825269141,301.0,44042.0,12.0,504.0,12.0,387.0,,301.0,44042.0,387.0
114825269142,15795.67,1522077117.11,5.0,20.0,194.0,59.0,28023.0,91.0,5558.0,268.0
114825269148,546762.88,2084390259680.61,4.0,4366539.0,16.0,8.0,4.0,1455521.0,4237012898172.67,5.0
114825269644,6296.57,229796053.39,1.0,185.0,1.0,45.0,107.0,77.0,6154.67,74.0
114825350243,90.33,9781.56,14.0,27.0,230.0,14.0,,90.33,9781.56,14.0
114825350245,309.33,152536.22,10.0,57.0,861.0,10.0,,309.33,152536.22,10.0
114825350246,852814.36,5325056677689.14,29.0,275.0,273.0,56.0,236258.0,201.33,10561.56,247739.0
114825350545,175258.93,447983361265.99,2.0,335.0,2.0,57.0,149081.0,131.33,21244.22,1269.0
114825350547,37354.76,9613920322.75,3.0,15.0,6944.0,341.0,19.0,2433.33,10190769.56,35668.0
114825350940,432957.97,6857305869888.13,1.0,37.0,1.0,63.0,292.0,33.67,646.22,78.0
114825350948,42667.71,10899409031.92,2.0,60.0,298395.0,109.0,92.0,99521.33,19775368046.89,11.0
114825353143,9622.02,671546093.77,4.0,140928.0,376.0,805.0,63738.0,47369.67,4376611541.56,169.0
114825353249,20081.75,2776653223.19,59.0,71.0,72.0,644.0,90.0,262.33,72834.89,159496.0
114825353540,27942.69,10675519224.91,4.0,55.0,4.0,477.0,397.0,178.67,44934.89,212.0
114825353645,73419.38,35786829862.43,4.0,86136.0,2792.0,552726.0,348470.0,213884.67,58564428310.22,17.0
114825353841,100.87,20881.32,2.0,39.0,2.0,163.0,40.0,68.0,4740.67,61.0
114825353940,1183492.07,16426288246252.64,2.0,1482.0,119.0,1941.0,8337.0,1180.67,598681.56,15784595.0
114825353943,61979.82,25597335588.86,3.0,16.0,86.0,66.0,48.0,56.0,866.67,359.0
114825353945,17813.93,4495695704.55,3.0,10.0,14.0,145.0,599.0,56.33,3933.56,130.0
114825367041,337661.92,1255661519297.15,2.0,384.0,26.0,15.0,2.0,141.67,29382.89,10.0
114825367249,21057.58,7001171393.49,3.0,21.0,95.0,695.0,16.0,270.33,91083.56,735.0
114825367343,26747.69,8267289556.06,3.0,40.0,7.0,594.0,233.0,213.67,72508.22,220.0
114825367448,608567.11,1643333377092.99,3.0,43.0,226254.0,465593.0,4182368.0,230630.0,36132375104.67,602508.0
114825367547,25132.36,1009822665.8,14.0,780.0,57.0,40082.0,39915.0,13639.67,349685617.56,4551.0
114825367641,383.43,133151.67,6.0,320.0,6.0,878.0,24.0,401.33,130038.22,58.0
114825367848,274.67,128882.89,5.0,21.0,38.0,749.0,5.0,269.33,115088.22,21.0
114825367944,98159.64,138666542663.5,2.0,29.0,133.0,29.0,1787387.0,63.67,2403.56,57.0
114825369148,43482.44,31016110376.17,2.0,164.0,30.0,49.0,13.0,81.0,3504.67,11.0
114825369647,118957.06,128325230804.19,1.0,59512.0,16947.0,255682.0,166.0,110713.67,10809872038.89,18421.0
114825450443,85617.12,39728010063.46,6.0,60.0,18.0,13.0,83900.0,30.33,444.22,1082475.0
114825450445,395.5,170686.25,7.0,995.0,7.0,16.0,564.0,339.33,214962.89,564.0
114825453540,36141.98,43044636339.36,1.0,14.0,27.0,9.0,7.0,16.67,57.56,2309054.0
114825453841,9691.44,1167693708.32,3.0,44.0,132.0,5.0,87.0,60.33,2821.56,13.0
114825453846,18384.32,1596591184.54,2.0,49.0,1469.0,71.0,19398.0,529.67,441254.22,190.0
114825453945,49771.4,9896430836.24,1.0,98.0,1.0,24.0,1.0,41.0,1712.67,248733.0
114825467241,6523.4,167685699.44,10.0,29.0,39.0,117.0,32422.0,61.67,1547.56,10.0
114825467344,82219.11,102708829222.08,1.0,57.0,72.0,2.0,178.0,43.67,905.56,127.0
114825467443,15760.84,2766972250.14,2.0,28.0,1384.0,56.0,58.0,489.33,400344.89,119.0
114825467542,38322.71,8405128787.29,1.0,32.0,11.0,44.0,16.0,29.0,186.0,431877.0
114825467642,104.0,11048.0,18.0,252.0,42.0,18.0,,104.0,11048.0,18.0
114825469645,55653.35,18913330638.23,4.0,101.0,709.0,11.0,580013.0,273.67,96107.56,149241.0
114825553041,400.5,257189.58,23.0,1150.0,26.0,89.0,32.0,421.67,265896.22,1083.0
114825553146,24350.41,6023743674.91,3.0,284.0,122.0,22.0,4.0,142.67,11654.22,42.0
114825553147,15493.68,2930194716.79,3.0,116.0,3031.0,25680.0,270817.0,9609.0,130554724.67,14.0
114825553243,257966.6,596461976153.24,9.0,69.0,9.0,76.0,3626.0,51.33,904.22,2574893.0
114825553249,103862.11,30924528985.21,7.0,80.0,8.0,435314.0,10295.0,145134.0,42102217064.0,10.0
114825553344,227.5,7832.25,139.0,139.0,316.0,,,,,316.0
114825553443,52307.17,11407802385.31,3.0,31.0,591.0,722.0,3.0,448.0,89804.67,7199.0
114825553547,140048.15,143185412749.67,6.0,22.0,9.0,38.0,278460.0,23.0,140.67,90993.0
114825553646,99554.35,53258258775.01,2.0,265.0,2.0,10.0,703571.0,92.33,14917.56,114.0
114825553649,96052.49,327167253296.15,1.0,11.0,68.0,29.0,16.0,36.0,566.0,243.0
114825553742,70576.58,33022912580.58,2.0,66.0,146.0,3.0,247.0,71.67,3424.22,27.0
114825553941,109123.15,59145516606.35,3.0,192.0,133.0,77.0,79.0,134.0,2204.67,18.0
114825567242,25622.79,1927402196.48,10.0,76.0,11.0,37461.0,181608.0,12516.0,311127216.67,7215.0
114825567441,165150.0,455113027806.89,8.0,130.0,14.0,41.0,231.0,61.67,2456.22,180.0
114825567645,77390.64,95369814350.19,4.0,253.0,41.0,822.0,158932.0,372.0,108740.67,95.0
114825569142,21792.0,2491057841.22,1.0,19.0,3.0,452.0,283.0,158.0,43260.67,11.0
114825569641,14907.73,1900197793.69,1.0,344.0,2.0,35.0,156.0,127.0,23726.0,149.0
114825650241,978595.75,5871872113980.94,11.0,247.0,44.0,412.0,15.0,234.33,22650.89,132891.0
114825650344,11139.42,666686891.24,4.0,52.0,37.0,87018.0,43735.0,29035.67,1680975526.89,14.0
114825650646,220.33,15684.22,94.0,94.0,391.0,176.0,,220.33,15684.22,176.0
114825650648,58.67,1798.22,2.0,104.0,2.0,70.0,,58.67,1798.22,70.0
114825650841,777534.33,1207752808048.22,171.0,171.0,708.0,2331724.0,,777534.33,1207752808048.22,2331724.0
114825650845,113113.56,235637042034.14,2.0,819.0,50.0,17.0,41.0,295.33,137294.89,30.0
114825650943,300444.77,1646161969811.78,1.0,40.0,12.0,2735775.0,1119.0,911942.33,1663182798130.89,28.0
114825652446,,,378.0,378.0,,,,,,378.0
114825652940,210520.64,364404937805.14,3.0,61.0,624.0,107.0,263.0,264.0,65152.67,240.0
114825652943,354.96,11653659.14,1.0,7.0,90.0,8.0,7.0,35.0,1512.67,54.0
114825653240,1906.16,73579745.87,4.0,25.0,8.0,520.0,1252.0,184.33,56384.22,363.0
114825653340,497.5,619122.65,28.0,43.0,258.0,2751.0,823.0,1017.33,1510504.22,69.0
114825653341,42481.5,9935024996.65,11.0,46.0,63.0,335870.0,25859.0,111993.0,25060455612.67,15.0
114825653848,41758.0,17073745430.77,3.0,34.0,937.0,690485.0,29.0,230485.33,105799982568.22,4811.0
114825667247,125740.65,182105138389.35,3.0,2288223.0,360.0,86048.0,86353.0,791543.67,1121248252304.22,1168267.0
114825667343,1004754.0,5124462427685.5,3.0,141.0,14.0,424818.0,168445.0,141657.67,40089889874.89,22.0
114825667448,346501.23,663219823250.64,6.0,488.0,2155.0,22.0,19.0,888.33,838414.89,259362.0
114825667540,105226.99,338845174321.71,1.0,5414285.0,2921952.0,1039621.0,21.0,3125286.0,3210286543260.67,5551.0
114825667640,93.5,1640.25,53.0,134.0,53.0,,,,,53.0
114825669148,29259.82,8815352540.5,3.0,3.0,1031.0,1104.0,7475.0,712.67,252701.56,8.0
114825753043,62370.56,43618939572.43,1.0,346534.0,3185.0,3867.0,2307.0,117862.0,26145519312.67,55.0
114825753045,169.67,7628.22,50.0,203.0,256.0,50.0,,169.67,7628.22,50.0
114825753241,198.75,49004.19,2.0,213.0,555.0,2.0,25.0,256.67,51921.56,25.0
114825753444,86924.42,17229751734.24,2.0,273.0,353.0,7.0,162418.0,211.0,21874.67,114091.0
114825753644,69731.25,34845710146.35,6.0,26.0,9.0,298.0,117.0,111.0,17532.67,1869.0
114825753744,323070.96,1679103293052.28,2.0,59.0,99.0,2.0,52.0,53.33,1584.22,14.0
114825767244,546136.42,671769744114.74,8.0,53873.0,146.0,10.0,1473650.0,18009.67,643092421.56,8.0
114825767440,33437.28,13671993922.65,5.0,158.0,146.0,23.0,47.0,109.0,3722.0,84.0
114825767541,91863.6,44059765890.91,16.0,105.0,82547.0,862293.0,984.0,314981.67,150907628358.22,193.0
114825767645,288040.5,789842896098.58,4.0,160.0,581.0,10.0,198377.0,250.33,58420.22,25.0
114825767844,,,53.0,53.0,,,,,,53.0
114825767946,10382.6,1798945628.36,2.0,1181.0,24.0,66.0,25.0,423.67,287070.89,77.0
114825769145,6936.0,459240352.95,4.0,19.0,40.0,39.0,30.0,32.67,93.56,4.0
114825769147,19543.36,2020446909.03,2.0,28.0,8.0,100671.0,2.0,33569.0,2251339268.67,13.0
114825769843,18165.57,3164532848.39,4.0,168.0,4.0,34474.0,14.0,11548.67,262789936.89,15.0
114825850049,43599.59,7951655918.41,2.0,231.0,355.0,11.0,2.0,199.0,20234.67,22.0
114825850447,14128.4,778966019.84,13.0,69947.0,27.0,115.0,540.0,23363.0,1085035818.67,13.0
114825850543,223215.82,215479341558.75,3.0,135.0,3.0,5.0,535.0,47.67,3814.22,474299.0
114825850846,68909.44,119281352296.85,1.0,41.0,96.0,2.0,8.0,46.33,1486.89,31.0
114825853148,28977.15,12461636998.86,5.0,190.0,84.0,673.0,65.0,315.67,65716.22,332.0
114825853241,31.17,603.47,1.0,51.0,1.0,41.0,26.0,31.0,466.67,1.0
114825853441,202015.85,1445067100287.26,2.0,139.0,110.0,32095.0,45475.0,10781.33,227136333.56,2.0
114825853946,257251.55,406036891072.88,2.0,62.0,283.0,684.0,10.0,343.0,66280.67,43.0
114825867440,81243.84,52890839058.13,5.0,39.0,25.0,14.0,502.0,26.0,104.67,10.0
114825867444,23.5,462.25,2.0,45.0,2.0,,,,,2.0
114825867447,12160.74,2341747431.67,7.0,21.0,688.0,27.0,7.0,245.33,97982.89,68.0
114825867543,4135.86,41388907.84,3.0,488.0,164.0,3.0,11513.0,218.33,40680.22,16632.0
114825867548,145550.3,142430390697.41,2.0,240.0,425.0,10.0,882.0,225.0,28816.67,93.0
114825867640,33017.35,16165797241.03,1.0,11.0,15.0,176.0,556.0,67.33,5906.89,79.0
114825867744,7607.36,226102499.5,4.0,121.0,4.0,47417.0,12.0,15847.33,498324208.22,439.0
114825867940,169.0,13298.0,8.0,272.0,227.0,8.0,,169.0,13298.0,8.0
114825869142,108698.47,58479275960.52,2.0,147.0,274.0,13.0,164811.0,144.67,11356.22,22.0
114825869145,40822.5,48201197472.11,1.0,2862.0,245.0,9.0,79837.0,1038.67,1671554.89,17.0
114825950041,255200.41,580154954500.93,2.0,113.0,32.0,9.0,179384.0,51.33,1989.56,510273.0
114825950441,33819.4,7793023669.44,5.0,297.0,771.0,299.0,296246.0,455.67,49718.22,22.0
114825950942,81327.08,53951045994.47,2.0,91.0,2.0,30.0,45.0,41.0,1380.67,325659.0
114825953148,216.05,98772.37,12.0,12.0,63.0,24.0,135.0,33.0,474.0,774.0
114825953245,710664.83,1067319453652.47,4.0,19.0,4.0,2546759.0,162.0,848927.33,1441316184205.56,1717033.0
114825953442,280598.8,198455127994.16,14.0,251.0,259.0,252630.0,14.0,84380.0,14154031260.67,1149840.0
114825953642,29286.5,5727374767.91,2.0,52.0,136.0,665.0,286.0,284.33,73629.56,2992.0
114825953842,15052.57,4512928135.96,2.0,93.0,56.0,84.0,51.0,77.67,248.22,10.0
114825967045,386.33,212413.56,16.0,1036.0,16.0,107.0,,386.33,212413.56,107.0
114825967147,252657.92,272231665609.92,2.0,136.0,44.0,25.0,629556.0,68.33,2349.56,17.0
114825967243,418299.86,1526382397371.19,6.0,76.0,158.0,16.0,22.0,83.33,3387.56,205.0
114825967244,94796.45,41772729072.25,2.0,3.0,98.0,140.0,2.0,80.33,3284.22,129.0
114825967340,24389.6,2012924344.24,2.0,7697.0,152.0,2.0,169.0,2617.0,12906950.0,113928.0
114825967342,64661.53,18603567373.91,3.0,506.0,262.0,3.0,69.0,257.0,42180.67,47891.0
114825967842,21783.96,4593521051.12,2.0,95.0,5.0,144.0,138.0,81.33,3313.56,136.0
114826050041,2092.88,37282705.36,5.0,441.0,122.0,16.0,63.0,193.0,32624.67,26694.0
114826053047,,,,,,,,,,
114826053142,240705.78,1273778386044.17,4.0,11.0,140.0,6.0,298.0,52.33,3846.89,24.0
114826053144,161.2,14358.56,14.0,161.0,315.0,43.0,273.0,173.0,12402.67,14.0
114826053445,198037.0,250270740312.75,2.0,58.0,4.0,173.0,70.0,78.33,4966.89,15.0
114826053642,81575.56,53151441593.36,5.0,63.0,115.0,5.0,12.0,61.0,2018.67,54.0
114826053949,182.0,48784.67,13.0,39.0,494.0,13.0,,182.0,48784.67,13.0
114826067046,18446.12,5033515089.61,10.0,178.0,129.0,11.0,87.0,106.0,4912.67,41.0
114826067145,78356.27,182381646604.38,6.0,28.0,18.0,12.0,2568.0,19.33,43.56,40.0
114826067246,12478.39,1531947945.4,1.0,120.0,220.0,97.0,6786.0,145.67,2850.89,18.0
114826067544,110644.95,73322110146.62,2.0,147.0,8.0,116323.0,7.0,38826.0,3002895724.67,69.0
114826067644,35249.0,13490446370.08,5.0,104.0,9.0,50.0,5.0,54.33,1513.56,30.0
114826067841,108.4,1410.24,55.0,55.0,115.0,155.0,77.0,108.33,1688.89,140.0
114826069144,2429.71,55304911.87,3.0,248.0,21.0,28.0,45.0,99.0,11108.67,35.0
114826069148,202.0,6084.0,124.0,280.0,124.0,,,,,124.0
114826153043,9614.57,1186832533.56,5.0,1608.0,178.0,204424.0,6866.0,68736.67,9205867030.22,93.0
114826153047,,,,,,,,,,
114826153440,41129.93,7734279590.92,18.0,40.0,91.0,631.0,77.0,254.0,71498.0,71.0
114826153544,71916.94,16793137166.16,4.0,238.0,4.0,29.0,138026.0,90.33,11006.89,18034.0
114826153645,18050.95,3460920387.52,2.0,63.0,44.0,81.0,30.0,62.67,228.22,29.0
114826153648,100.36,13818.96,1.0,153.0,1.0,281.0,16.0,145.0,13098.67,19.0
114826153946,26668.9,4092676234.09,8.0,141.0,75.0,11.0,83160.0,75.67,2816.89,21.0
114826167140,29024.83,6409575698.64,8.0,49.0,52.0,129.0,104.0,76.67,1370.89,263.0
114826167349,,,23.0,23.0,,,,,,23.0
114826167540,67687.28,76368876220.03,2.0,170.0,18.0,437064.0,366.0,145750.67,42431732939.56,24.0
114826167841,130.33,26189.33,11.0,38.0,11.0,16.0,25.0,21.67,137.56,526.0
114826253043,34490.67,9488174564.44,11.0,79.0,24.0,310000.0,54.0,103367.67,21348461093.56,69.0
114826253240,143934.95,96679688350.05,1.0,51.0,267.0,111.0,45.0,143.0,8288.0,47.0
114826253440,35673.62,8082038351.24,5.0,93.0,207.0,5.0,5.0,101.67,6838.22,10.0
114826267145,145123.02,752586655375.76,2.0,128.0,1841.0,43.0,13.0,670.67,686044.22,11.0
114826267548,100.0,1064.67,66.0,73.0,147.0,82.0,143.0,100.67,1086.89,66.0
114826267644,38677.17,10340999066.07,2.0,156.0,3.0,10.0,452477.0,56.33,4974.89,10.0
114826267742,4296.75,175048237.35,3.0,25.0,240.0,80.0,35.0,115.0,8316.67,10.0
114826267846,117.5,5450.25,44.0,160.0,44.0,49.0,217.0,84.33,2866.89,217.0
114826269145,12557.89,4260282734.7,3.0,27.0,71.0,123.0,117.0,73.67,1539.56,483.0
114826269146,3759.15,114596815.83,1.0,166.0,459.0,13.0,3143.0,212.67,34241.56,19.0
114826269147,17492.47,6925836826.31,1.0,125.0,35.0,3636.0,11687.0,1265.33,2811380.22,16.0
114826269646,235.43,127382.39,3.0,110.0,90.0,15.0,21.0,71.67,1672.22,25.0
114826269849,,,,,,,,,,
114826350043,193.83,14002.47,3.0,252.0,84.0,247.0,364.0,194.33,6090.89,3.0
114826350441,161.0,16538.0,4.0,4.0,319.0,160.0,,161.0,16538.0,160.0
114826350542,28684.72,5021316129.14,3.0,248.0,36.0,25.0,7.0,103.0,10532.67,14.0
114826350742,13375.07,1126032072.35,6.0,347.0,62.0,14.0,117470.0,141.0,21602.0,10.0
114826353042,841.0,1196156.4,149.0,229.0,2998.0,149.0,179.0,1125.33,1754506.89,650.0
114826353246,17441.77,1838406029.47,8.0,52.0,268.0,12.0,693.0,110.67,12643.56,35.0
114826353740,57073.12,21200982079.86,15.0,442123.0,41.0,191.0,13920.0,147451.67,43415601094.22,15.0
114826353848,623.83,1272064.81,13.0,136.0,217.0,13.0,19.0,122.0,7034.0,219.0
114826353849,503.22,1181863.51,1.0,37.0,144.0,595.0,1.0,258.67,58468.22,124.0
114826367145,89.67,6995.56,14.0,60.0,41.0,30.0,14.0,43.67,153.56,139.0
114826367640,20517.0,2491088086.22,4.0,81.0,2944.0,4.0,18571.0,1009.67,1871810.89,83.0
114826367942,209.67,111307.89,8.0,43.0,57.0,133.0,951.0,77.67,1563.56,8.0
114826369143,186444.83,610975136284.93,3.0,212.0,79.0,55.0,43814.0,115.33,4768.22,378.0
114826453042,5111.87,224196005.18,2.0,291.0,554.0,203.0,119.0,349.33,22234.89,299.0
114826453240,103697.75,111347981385.52,8.0,52.0,25.0,8.0,18.0,28.33,328.22,150.0
114826453340,262.67,21326.89,109.0,220.0,459.0,109.0,,262.67,21326.89,109.0
114826453346,855.05,5535654.33,31.0,65.0,41.0,74.0,45.0,60.0,194.0,5675.0
114826453647,18300.63,11944322639.94,2.0,101.0,34.0,4.0,9.0,46.33,1644.22,107.0
114826453744,395.0,61842.67,177.0,743.0,177.0,265.0,,395.0,61842.67,265.0
114826453746,74304.11,43632146229.43,4.0,16.0,22.0,44.0,3449.0,27.33,144.89,65.0
114826467044,56767.0,42179528387.41,1.0,873997.0,1.0,344.0,121.0,291447.33,169682076674.89,163.0
114826467248,5073.0,149225677.14,4.0,228.0,22.0,61.0,34995.0,103.67,7982.89,118.0
114826467345,17064.27,1851846199.8,5.0,17.0,143.0,6.0,29.0,55.33,3862.89,16.0
114826467448,9848.45,1801677851.61,2.0,399.0,13.0,36.0,4.0,149.33,31254.89,12.0
114826467644,3962.81,143049444.06,9.0,331.0,796.0,23.0,24.0,383.33,100957.56,156.0
114826467743,155202.88,168452298571.86,15.0,50.0,260.0,101.0,29.0,137.0,7998.0,15.0
114826467945,66112.24,79907194145.55,1.0,73.0,199.0,43.0,33.0,105.0,4568.0,38.0
114826469641,24789.12,6543168157.87,2.0,15.0,42.0,123.0,39.0,60.0,2106.0,11.0
114826469845,9470.5,439975851.92,16.0,83.0,16.0,56373.0,31.0,18824.0,704964448.67,53.0
114826550440,74.03,9857.9,2.0,215.0,16.0,29.0,29.0,86.67,8262.89,448.0
114826550942,42.43,1970.24,5.0,143.0,52.0,5.0,9.0,66.67,3281.56,47.0
114826553443,53.0,1.0,52.0,52.0,54.0,,,,,54.0
114826553542,104736.24,193661734971.89,2.0,15.0,7.0,35847.0,89.0,11956.33,285381987.56,77.0
114826553543,196.0,65884.67,14.0,15.0,559.0,14.0,,196.0,65884.67,14.0
114826553749,7493.2,369990057.36,3.0,34.0,40.0,3.0,27.0,25.67,262.89,50.0
114826567645,75.25,6783.69,14.0,40.0,30.0,217.0,14.0,95.67,7377.56,14.0
114826569140,219.0,63768.86,9.0,195.0,221.0,9.0,210.0,141.67,8912.89,77.0
114826569145,28096.45,7751214256.43,2.0,187.0,1816.0,125.0,177.0,709.33,612996.22,101.0
114826653046,74077.42,23581528437.93,2.0,178.0,109.0,10.0,591644.0,99.0,4754.0,46.0
114826653245,22600.62,10636843205.98,1.0,137.0,36.0,2.0,24.0,58.33,3286.89,46.0
114826653840,299943.21,972596096367.96,9.0,392534.0,3158.0,1678.0,19.0,132456.67,33820474723.56,90.0
