userid,actionType1,actionType2,actionType3,actionType4,actionType5,actionType6,actionType7,actionType8,actionType9,user_purchase_orderType01_times,if_exist_rate_largerthan_2,user_click_num,user_click_rate,user_purchase_num,user_open_app_num,user_purchase_rate,user_orderType0_rate_largerthan_2,actionType234_after_submit_last_order,tages_num,keywords_num,browse_product_num_by_day,firstType,daoshuType1,daoshuType2,daoshuType3,to_closest_1_time,to_closest_2_time,to_closest_2_time_interval_mean,to_closest_2_time_interval_min,to_closest_3_dist,to_closest_3_time,to_closest_3_time_interval_mean,to_closest_3_time_interval_min,to_closest_4_time,to_closest_4_time_interval_min,to_closest_5_time,to_closest_5_dist,to_closest_5_time_interval_mean,to_closest_5_time_interval_min,to_closest_5_time_interval_max,to_closest_5_time_interval_var,to_closest_6_time,to_closest_6_time_interval_mean,to_closest_6_time_interval_min,to_closest_6_time_interval_max,to_closest_6_time_interval_var,to_closest_7_time,to_closest_7_time_interval_mean,to_closest_7_time_interval_min,to_closest_7_time_interval_max,to_closest_7_time_interval_var,to_closest_8_dist,to_closest_8_time,to_closest_8_time_interval_mean,to_closest_8_time_interval_min,to_closest_8_time_interval_var,to_closest_9_time,to_closest_9_time_interval_mean,to_closest_9_time_interval_var,to_closest_9_time_interval_mean_multi_var,interval_mean,interval_var,interval_min,interval_lastvale1,interval_lastvale2,interval_lastvale3,interval_lasetvale4,interval_last3_mean,interval_last3_var,first_interval
114821553247,9,2,1,0,2,1,1,0,0,,,16,0.48,0.0,9.0,0.0,,,,,0.44,1,1,1.0,1.0,0.0,5187045.0,576338.33,4.0,12.0,5666326.0,472193.83,4.0,,,5187041.0,8.0,648380.13,109.0,2449453.0,724104076718.0,5186878.0,740982.57,109.0,2449453.0,758945811573.0,5186769.0,864461.5,97871.0,2449453.0,778707459560.0,,,,,,,,,,509795.73,624193279113.4,4,1625606,659308,2449453,120344,1578122.33,535230536137.56,1968643
114821567149,12,6,2,16,2,1,0,0,0,,,39,1.18,0.0,12.0,0.0,,,,,0.69,1,6,5.0,5.0,340.0,45901.0,15300.33,4.0,14.0,5643144.0,403081.71,4.0,5392809.0,4.0,336.0,1.0,336.0,336.0,336.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,249110.18,765895313229.62,3,336,4,45561,231,15300.33,457872344.22,156712
114821653943,0,0,0,0,0,0,1,0,0,,,1,0.03,0.0,0.0,0.0,,,,,1.0,7,7,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0,336,4,45561,231,0.0,0.0,0
114821667341,2,3,3,0,9,7,2,0,0,,,26,0.79,0.0,2.0,0.0,,,,,0.92,1,7,6.0,6.0,1419.0,1407.0,140.7,6.0,15.0,97953.0,6530.2,6.0,,,111.0,2.0,55.5,53.0,58.0,6.25,58.0,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,3948.56,356937509.61,6,58,53,140,37,83.67,1590.89,34
114821767549,10,3,2,7,12,4,2,0,0,1.0,,40,1.21,0.0,10.0,0.0,1.0,0.0,9.0,5.0,0.75,1,7,6.0,6.0,831.0,2570893.0,128544.65,1.0,23.0,2572834.0,111862.35,1.0,2570842.0,1.0,105.0,2.0,52.5,21.0,84.0,992.25,84.0,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,66037.87,164313368066.11,1,84,21,1,55,35.33,1250.89,15
114821767647,1,0,0,0,2,1,1,0,0,,,5,0.15,0.0,1.0,0.0,,,,,0.8,1,7,6.0,6.0,622.0,,,,,,,,,,543.0,2.0,271.5,149.0,394.0,15006.25,394.0,394.0,394.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,155.5,21662.25,2,394,149,2,77,181.67,26144.22,77
114821767949,10,4,0,0,15,6,1,0,0,,,36,1.09,0.0,10.0,0.0,,,,,0.72,1,7,6.0,6.0,204.0,3970407.0,180473.05,2.0,,,,,,,195.0,2.0,97.5,39.0,156.0,3422.25,156.0,156.0,156.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,210093.66,320902573369.08,2,156,39,2,7,65.67,4308.22,66
114821869844,4,12,14,18,33,8,5,1,1,3.0,,96,2.9,1.0,4.0,25.0,,10.0,,,0.96,1,7,5.0,5.0,12426.0,34.0,11.33,9.0,5.0,47904.0,9580.8,9.0,25.0,11.0,11.0,1.0,11.0,11.0,11.0,0.0,85965.0,2686.41,2.0,35730.0,76832586.37,0.0,0.0,0.0,0.0,0.0,63.0,107494.0,1706.25,2.0,44975840.63,107485.0,1733.63,45654045.59,3005472.9769,1426.15,32356712.57,2,11,14,9,12392,11.33,4.22,140
114821950443,16,0,0,0,10,4,3,2,2,2.0,,37,1.12,2.0,16.0,12.5,1.0,0.0,3.0,0.0,0.57,1,7,6.0,6.0,289.0,,,,,,,,,,272.0,2.0,136.0,80.0,192.0,3136.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2716572.0,169785.75,5.0,129804801482.0,2716556.0,181103.73,136408906966.0,32798561019.9,179001.97,236299818906.25,1,80,192,17,1256632,96.33,5237.56,109
114821953142,1,0,0,0,1,2,1,1,1,,,7,0.21,1.0,1.0,100.0,,,,,0.86,1,9,8.0,8.0,201.0,,,,,,,,,,191.0,5.0,38.2,2.0,122.0,1852.16,51.0,17.0,2.0,33.0,160.67,18.0,9.0,2.0,16.0,49.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,33.5,1653.92,2,16,2,33,18,17.0,160.67,10
114821953546,3,4,1,3,5,2,2,0,0,1.0,,20,0.6,0.0,3.0,0.0,,1.0,,,0.85,1,7,6.0,6.0,1111.0,190.0,63.33,3.0,15.0,1361330.0,90755.33,3.0,1361159.0,3.0,187.0,2.0,93.5,10.0,177.0,6972.25,177.0,177.0,177.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,71659.37,46684236082.86,3,177,10,3,276,63.33,6468.22,31
114821953848,1,0,0,0,6,2,0,0,0,,,9,0.27,0.0,1.0,0.0,,,,,0.89,1,6,6.0,6.0,1451.0,,,,,,,,,,1279.0,2.0,639.5,237.0,1042.0,162006.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,181.38,111567.73,4,1042,237,4,13,427.67,197750.89,19
114821967149,0,0,0,0,0,0,1,0,0,,,1,0.03,0.0,0.0,0.0,,,,,1.0,7,7,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0,1042,237,4,13,0.0,0.0,0
114821967244,0,0,0,0,0,0,1,0,0,,,1,0.03,0.0,0.0,0.0,,,,,1.0,7,7,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0,1042,237,4,13,0.0,0.0,0
114821967845,3,0,0,0,2,1,0,0,0,,,6,0.18,0.0,3.0,0.0,,,,,0.5,1,6,5.0,5.0,281.0,,,,,,,,,,208.0,1.0,208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,256492.2,202980521414.56,26,208,73,1151902,130252,384061.0,294789903678.0,26
114821969147,13,10,6,89,24,8,1,0,0,,,151,4.56,0.0,13.0,0.0,,,,,0.91,1,5,5.0,5.0,12.0,536019.0,23305.17,2.0,67.0,938890.0,14013.28,2.0,533506.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,63622.0,21207.33,2.0,63610.0,898993080.89,535735.0,26786.75,2.0,190467.0,3324163504.99,,,,,,,,,,11899.03,2813197598.11,2,2,10,63610,93,21207.33,898993080.89,13
114821969849,4,0,0,0,9,3,1,0,0,,,17,0.51,0.0,4.0,0.0,,,,,0.76,1,7,6.0,6.0,440.0,,,,,,,,,,328.0,2.0,164.0,143.0,185.0,441.0,143.0,143.0,143.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,657.38,2003631.86,1,143,185,106,6,144.67,1041.56,25
114822050545,3,0,0,0,3,1,1,0,0,,,8,0.24,0.0,3.0,0.0,,,,,0.62,1,7,6.0,6.0,508.0,,,,,,,,,,94.0,2.0,47.0,9.0,85.0,1444.0,85.0,85.0,85.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,35443.0,5870707723.71,9,85,9,387,27,160.33,26651.56,25711
114822050740,4,0,0,0,3,3,0,0,0,,,10,0.3,0.0,4.0,0.0,,,,,0.6,5,6,5.0,5.0,196.0,,,,,,,,,,29.0,1.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,36350.44,3176433428.25,8,29,39,120,8,62.67,1660.22,53
114822067241,2,0,0,0,1,3,0,0,0,,,6,0.18,0.0,2.0,0.0,,,,,0.67,1,6,6.0,6.0,850.0,,,,,,,,,,827.0,3.0,275.67,19.0,779.0,126688.89,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,256.6,93368.64,19,29,779,19,23,275.67,126688.89,433
114822067340,3,0,0,0,6,3,0,0,0,,,12,0.36,0.0,3.0,0.0,,,,,0.75,5,6,5.0,5.0,133.0,,,,,,,,,,52.0,1.0,52.0,52.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,654.45,2177667.34,16,52,16,65,5200,44.33,429.56,149
114822067347,3,0,0,0,4,4,0,0,0,,,11,0.33,0.0,3.0,0.0,,,,,0.73,1,6,5.0,5.0,131.0,,,,,,,,,,56.0,1.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,66628.1,36603018783.49,2,56,75,18117,7295,6082.67,72412649.56,12
114822067548,11,1,1,0,8,3,0,0,0,,,24,0.72,0.0,11.0,0.0,,,,,0.54,1,6,5.0,5.0,112.0,3955485.0,197774.25,2.0,19.0,3955414.0,208179.68,2.0,,,100.0,1.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,214181.39,541804973259.63,2,100,3,9,983,37.33,1969.56,970560
114822067749,7,1,0,0,6,1,1,0,0,,,16,0.48,0.0,7.0,0.0,,,,,0.56,1,7,6.0,6.0,388.0,172127.0,13240.54,2.0,,,,,,,356.0,2.0,178.0,110.0,246.0,4624.0,246.0,246.0,246.0,246.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,11676.2,476166277.63,2,246,110,2,30,119.33,9966.22,2840
114822067844,19,6,33,4,35,17,1,1,1,,,117,3.53,1.0,19.0,5.26,,,4.0,11.0,0.84,5,7,6.0,6.0,1922.0,1797.0,85.57,6.0,3.0,729.0,243.0,13.0,91235.0,6.0,716.0,2.0,358.0,17.0,699.0,116281.0,699.0,699.0,699.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,152115.0,1536.52,6.0,19924774.84,152094.0,1551.98,20104413.12,2408641.9204,3520.47,169114273.7,4,699,17,13,383,243.0,103970.67,202
114822067849,7,0,0,0,8,3,0,0,0,,,18,0.54,0.0,7.0,0.0,,,,,0.61,1,6,5.0,5.0,320.0,,,,,,,,,,16.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,15219.35,963715739.52,3,16,287,14,3,105.67,16441.56,106281
114822152040,7,2,0,0,10,5,1,0,0,,,25,0.75,0.0,7.0,0.0,,,,,0.72,5,7,6.0,6.0,421.0,2247745.0,224774.5,4.0,,,,,,,362.0,3.0,120.67,26.0,251.0,9073.56,251.0,251.0,251.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,189123.92,393325770609.74,4,251,26,85,8,120.67,9073.56,4
114822152347,2,0,0,0,2,2,1,0,0,,,7,0.21,0.0,2.0,0.0,,,,,0.71,1,7,6.0,6.0,2204831.0,,,,,,,,,,928.0,3.0,309.33,39.0,828.0,134588.22,39.0,39.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,367476.17,674418593083.14,26,39,61,828,101,309.33,134588.22,26
114822152448,0,0,0,0,1,1,2,0,0,,,4,0.12,0.0,0.0,0.0,,,,,1.0,7,7,6.0,6.0,,,,,,,,,,,331.0,2.0,165.5,90.0,241.0,5700.25,241.0,241.0,241.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,188.33,4842.89,90,241,90,234,0,188.33,4842.89,234
114822152744,12,0,0,0,14,8,2,1,1,1.0,,38,1.15,1.0,12.0,8.33,1.0,0.0,4.0,0.0,0.68,5,7,6.0,6.0,2953.0,,,,,,,,,,2814.0,2.0,1407.0,89.0,2725.0,1737124.0,2725.0,2725.0,2725.0,2725.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,261784.0,16361.5,3.0,1811567611.75,261759.0,17450.6,1913360564.91,304523440.36,13921.38,1092376280.18,3,2725,89,40,99,951.33,1573346.89,125
114822152941,0,0,0,0,0,0,1,0,0,,,1,0.03,0.0,0.0,0.0,,,,,1.0,7,7,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0,2725,89,40,99,0.0,0.0,0
114822153647,2,2,14,2,5,2,1,0,0,,,28,0.85,0.0,2.0,0.0,,,,,0.93,1,7,5.0,5.0,303.0,190.0,63.33,25.0,11.0,156055.0,14186.82,14.0,145.0,25.0,120.0,1.0,120.0,120.0,120.0,0.0,255.0,63.75,25.0,120.0,1254.69,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,5812.48,862786313.73,6,120,25,45,65,63.33,1672.22,96
114822167549,0,0,0,0,0,0,1,0,0,,,1,0.03,0.0,0.0,0.0,,,,,1.0,7,7,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0,120,25,45,65,0.0,0.0,0
114822169142,4,0,0,0,7,1,1,0,0,,,13,0.39,0.0,4.0,0.0,,,,,0.69,1,7,6.0,6.0,1643.0,,,,,,,,,,386.0,2.0,193.0,78.0,308.0,13225.0,308.0,308.0,308.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,108721.17,129511298390.64,7,308,78,67,57,151.0,12344.67,25
114822250244,8,0,7,0,18,2,0,0,0,,,35,1.06,0.0,8.0,0.0,,,,,0.77,1,6,5.0,5.0,160.0,,,,2.0,135.0,67.5,51.0,,,84.0,1.0,84.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,222510.88,451826594344.69,1,84,51,17,8,50.67,748.22,12
114822252746,1,0,0,0,2,1,0,0,0,,,4,0.12,0.0,1.0,0.0,,,,,0.75,1,6,5.0,5.0,672.0,,,,,,,,,,289.0,1.0,289.0,289.0,289.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,224.0,25300.67,5,289,5,378,0,224.0,25300.67,378
114822253142,2,0,0,0,7,6,0,0,0,1.0,,15,0.45,0.0,2.0,0.0,,0.0,,,0.87,1,6,5.0,5.0,1173.0,,,,,,,,,,35.0,1.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,13164.5,2208147626.82,11,35,851,13,93,299.67,152064.89,12
114822253243,0,0,0,0,2,1,0,0,0,,,3,0.09,0.0,0.0,0.0,,,,,1.0,5,6,5.0,5.0,,,,,,,,,,,409.0,1.0,409.0,409.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,205.5,41412.25,2,409,2,0,0,137.0,36992.67,2
114822253549,2,4,7,1,6,3,1,0,0,,,24,0.72,0.0,2.0,0.0,,,0.0,2.0,0.92,1,7,6.0,6.0,5901.0,243.0,81.0,12.0,5.0,4075.0,815.0,12.0,5851.0,5.0,68.0,2.0,34.0,12.0,56.0,484.0,56.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,634.57,2304736.42,4,56,12,175,3807,81.0,4740.67,2240
114822350843,8,0,2,0,8,3,3,4,4,2.0,,32,0.97,4.0,8.0,50.0,1.0,0.0,1.0,2.0,0.75,1,7,6.0,6.0,454.0,,,,15.0,684950.0,45663.33,3.0,,,429.0,2.0,214.5,121.0,308.0,8742.25,121.0,121.0,121.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,427271.0,71211.83,10.0,25287319491.1,427245.0,85449.0,29128601901.2,7301531601.0,161751.81,425358698235.9,3,121,308,10,15,146.33,15121.56,128
114822367440,0,0,0,0,2,1,1,0,0,,,4,0.12,0.0,0.0,0.0,,,,,1.0,5,7,6.0,6.0,,,,,,,,,,,1476.0,2.0,738.0,315.0,1161.0,178929.0,315.0,315.0,315.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,5735.33,50065966.89,315,315,1161,15730,0,5735.33,50065966.89,15730
114822367549,3,2,0,0,11,2,1,0,0,,,19,0.57,0.0,3.0,0.0,,,,,0.84,1,7,6.0,6.0,642.0,38253.0,5464.71,8.0,,,,,,,593.0,2.0,296.5,281.0,312.0,240.25,281.0,281.0,281.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,29026.56,4581576090.91,3,281,312,35,14,209.33,15356.22,980
114822367649,11,0,1,0,13,4,1,1,1,1.0,,32,0.97,1.0,11.0,9.09,,1.0,,,0.66,1,6,5.0,5.0,157.0,,,,17.0,237888.0,13993.41,1.0,,,137.0,1.0,137.0,137.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,244655.0,10193.96,1.0,74244.0,380991893.46,23.0,244651.0,10637.0,1.0,392845896.35,244629.0,11119.5,405347984.25,123643280.25,36758.71,24810637003.3,1,137,2,18,20414,52.33,3626.89,14
114822367742,0,0,0,0,5,2,1,0,0,1.0,,8,0.24,0.0,0.0,0.0,,0.0,,,1.0,5,6,5.0,5.0,,,,,,,,,,,31.0,1.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,918.0,183.6,6.0,398.0,22688.24,,,,,,,,,,145.86,19768.98,6,31,398,296,6,241.67,23924.22,49
114822369141,2,0,0,0,7,4,1,0,0,,,14,0.42,0.0,2.0,0.0,,,,,0.86,1,7,6.0,6.0,231.0,,,,,,,,,,200.0,2.0,100.0,23.0,177.0,5929.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,4068.69,163122727.44,1,23,177,1,30,67.0,6130.67,48
114822369640,7,0,2,0,6,4,2,0,0,1.0,,21,0.63,0.0,7.0,0.0,,1.0,,,0.67,1,7,6.0,6.0,135.0,,,,4.0,4486.0,1121.5,36.0,,,80.0,2.0,40.0,36.0,44.0,16.0,36.0,36.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,42506.4,17119170640.74,5,36,44,55,4351,45.0,60.67,70
114822452540,11,1,1,0,10,3,1,0,0,,,27,0.82,0.0,11.0,0.0,,,,,0.59,1,7,6.0,6.0,845.0,5924.0,846.29,10.0,6.0,5908.0,984.67,10.0,,,107.0,2.0,53.5,49.0,58.0,20.25,49.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,50453.04,30454587657.34,2,49,58,708,20,271.67,95206.89,5
114822467641,25,2,4,0,4,7,1,1,1,,,45,1.36,1.0,25.0,4.0,,,,,0.44,1,1,1.0,1.0,0.0,8230094.0,433162.84,3.0,11.0,6753670.0,613970.0,77982.0,,,8230091.0,18.0,457227.28,9.0,3486287.0,635936076055.0,8230061.0,514378.81,11.0,3486287.0,686031404267.0,9780389.0,257378.66,3.0,3486287.0,346922491287.0,36.0,9766950.0,271304.17,3.0,362509396257.0,9766935.0,279055.29,370703933105.0,77871854877.0,222304.32,307406211777.04,3,625500,583458,178729,3486287,462562.33,40575268849.56,11
114822550743,14,8,6,3,11,9,0,0,0,,,51,1.54,0.0,14.0,0.0,,,,,0.73,1,4,2.0,2.0,59.0,41.0,41.0,41.0,5.0,6402029.0,1280405.8,18.0,0.0,0.0,6567318.0,13.0,505178.31,18.0,6274064.0,2774405418180.0,6567296.0,547274.67,18.0,6274064.0,2982568524990.0,,,,,,,,,,,,,,,147880.28,769169883263.6,4,41,18,6274064,121302,2091374.33,8747446423908.22,2099
114822567547,21,2,3,0,4,3,2,2,2,4.0,,39,1.18,2.0,21.0,9.52,1.0,3.0,10.0,6.0,0.46,1,6,5.0,5.0,632.0,181.0,90.5,17.0,5.0,73125.0,14625.0,14.0,,,164.0,1.0,164.0,164.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,763682.0,50912.13,2.0,200377.0,5021887375.98,14.0,763680.0,54548.57,10.0,5182238386.82,763670.0,58743.85,5334467488.59,3450839912.82,80191.11,27400056723.78,2,164,17,14,437,65.0,4902.0,3727
114822650941,17,0,0,0,19,6,2,2,2,2.0,,48,1.45,2.0,17.0,11.76,,0.0,2.0,4.0,0.65,5,7,6.0,6.0,1332.0,,,,,,,,,,105.0,2.0,52.5,15.0,90.0,1406.25,90.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1096480.0,36549.33,9.0,5758432744.09,1096469.0,37809.28,5909375735.17,1429541654.12,25485.17,3952069487.42,6,90,15,1227,6698,444.0,307482.0,21007
114822652946,2,1,0,1,0,0,1,0,0,,,5,0.15,0.0,2.0,0.0,,,,,0.6,1,7,4.0,4.0,183925.0,140.0,70.0,47.0,,,,,93.0,93.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,173712.0,43528953309.0,47,93,47,183785,510923,61308.33,7500267291.56,510923
114822653049,2,0,0,0,2,2,0,0,0,,,6,0.18,0.0,2.0,0.0,,,,,0.67,1,6,6.0,6.0,535.0,,,,,,,,,,105.0,2.0,52.5,7.0,98.0,2070.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,90119.4,32389677304.64,7,7,98,292,138,132.33,14126.89,450062
114822750444,7,0,1,0,11,4,2,0,0,1.0,,25,0.75,0.0,7.0,0.0,,1.0,,,0.72,1,7,6.0,6.0,34240.0,,,,4.0,3928.0,982.0,4.0,,,162.0,2.0,81.0,43.0,119.0,1444.0,119.0,119.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,20399.71,4916849828.37,3,119,43,4,3762,55.33,2280.22,72
114822750542,6,6,1,0,20,1,0,0,0,,,34,1.03,0.0,6.0,0.0,,,,,0.82,1,6,1.0,1.0,800.0,832.0,208.0,8.0,20.0,1144.0,57.2,3.0,,,808.0,2.0,404.0,8.0,800.0,156816.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,529.18,7180680.94,2,800,8,14,10,274.0,138344.0,15667
114822753446,3,0,0,0,2,1,0,0,0,,,6,0.18,0.0,3.0,0.0,,,,,0.5,1,5,6.0,6.0,498.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,24.0,0.0,,,,,,,,,,,,,,,120.4,15478.64,24,24,113,361,72,166.0,20332.67,32
114822767741,32,0,15,2,25,11,4,7,6,3.0,,102,3.08,6.0,32.0,18.75,1.0,3.0,0.0,0.0,0.69,1,7,6.0,6.0,303.0,,,,5.0,36804.0,7360.8,30.0,525910.0,6.0,187.0,2.0,93.5,66.0,121.0,756.25,66.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,110924.0,9243.67,10.0,276536932.22,110914.0,10083.09,293221056.63,101668703.948,10686.47,1308607978.33,2,66,121,30,86,72.33,1400.22,11
114822769849,3,0,0,0,1,2,0,0,0,,,6,0.18,0.0,3.0,0.0,,,,,0.5,1,6,6.0,6.0,376.0,,,,,,,,,,361.0,2.0,180.5,136.0,225.0,1980.25,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,112900.6,44523064298.64,15,136,225,15,534282,125.33,7406.89,29845
114822867448,7,4,1,2,7,2,1,0,0,,,24,0.72,0.0,7.0,0.0,,,,,0.71,1,7,6.0,6.0,2178.0,1504496.0,83583.11,5.0,6.0,593317.0,98886.17,11.0,1504486.0,5.0,2167.0,3.0,722.33,185.0,1576.0,372513.56,406.0,406.0,406.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,65428.78,32260963177.56,5,406,1576,185,11,722.33,372513.56,75
114822869143,24,9,3,0,20,4,2,4,4,1.0,,70,2.11,4.0,24.0,16.67,1.0,0.0,1.0,3.0,0.66,1,7,6.0,6.0,136.0,609398.0,20313.27,3.0,44.0,8638922.0,196339.14,3.0,,,127.0,2.0,63.5,43.0,84.0,420.25,43.0,43.0,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,541059.0,38647.07,9.0,3601015124.78,541035.0,41618.08,3754440057.15,1732064582.89,139826.49,345203506986.8,3,43,84,9,9312,45.33,940.22,101
114822950144,3,0,0,0,0,0,1,0,0,,,4,0.12,0.0,3.0,0.0,,,,,0.25,7,1,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,7684692.0,2561564.0,67653.0,7422139.0,11815293298500.0,,,,,,,,,,2561564.0,11815293298480.66,67653,7422139,67653,194900,0,2561564.0,11815293298480.66,194900
114822952941,12,8,24,5,16,8,2,1,1,,,77,2.32,1.0,12.0,8.33,,,,,0.84,1,3,6.0,6.0,88.0,77.0,25.67,7.0,0.0,0.0,0.0,0.0,13216.0,7.0,70.0,2.0,35.0,16.0,54.0,361.0,54.0,54.0,54.0,54.0,0.0,188878.0,10493.22,7.0,150417.0,1183305108.84,52.0,798463.0,15355.06,7.0,2036118590.48,798455.0,15655.98,2071333651.9,245109709.76,10541.61,1443339900.24,4,54,16,7,11,25.67,414.89,370
114822953047,1,2,0,1,3,3,2,0,0,,,12,0.36,0.0,1.0,0.0,,,8.0,5.0,0.92,1,7,6.0,6.0,1424.0,815.0,116.43,13.0,,,,,802.0,16.0,361.0,2.0,180.5,19.0,342.0,26082.25,342.0,342.0,342.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,129.45,32836.61,11,342,19,342,32,234.33,23184.22,11
114822967143,14,4,5,0,44,29,6,2,1,5.0,,105,3.17,1.0,14.0,7.14,,5.0,,,0.87,1,7,6.0,6.0,72.0,1825630.0,24670.68,2.0,8.0,19146.0,2393.25,15.0,,,57.0,2.0,28.5,16.0,41.0,156.25,16.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,2232285.0,27559.07,2.0,10751516164.2,2232274.0,27903.42,10876305333.9,778600847.6960001,29104.86,10694064791.72,2,16,41,15,17342,24.0,144.67,58
114822967440,2,3,8,0,9,2,1,0,0,,,25,0.75,0.0,2.0,0.0,,,,,0.92,1,7,6.0,6.0,3698.0,943.0,157.17,18.0,3.0,685.0,228.33,31.0,,,606.0,2.0,303.0,31.0,575.0,73984.0,575.0,575.0,575.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1559.12,44038658.61,4,575,31,79,207,228.33,60472.89,14
114822967543,3,0,0,0,8,2,1,0,0,,,14,0.42,0.0,3.0,0.0,,,,,0.79,5,5,5.0,5.0,4.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,604215.0,201405.0,1.0,604211.0,81126336818.7,903968.0,82178.91,1.0,604211.0,34088007122.8,,,,,,,,,,69554.77,29720228078.18,1,1,3,604211,95,201405.0,81126336818.67,192
